relationship_id,source_entity_type,source_entity_id,relationship_type,target_entity_type,target_entity_id,start_time,end_time,confidence,source,case_id,evidence_id,synthetic_flag
REL-065033,ACCOUNT,ACCT-002289,TRANSACTED_WITH,ACCOUNT,ACCT-006125,2023-11-30T21:15:00,,0.93,synthetic,CASE-000121,,true
REL-065034,ACCOUNT,ACCT-003444,TRANSACTED_WITH,ACCOUNT,ACCT-008682,2023-07-07T02:01:00,,0.84,synthetic,CASE-000642,,true
REL-065035,ACCOUNT,ACCT-005679,TRANSACTED_WITH,ACCOUNT,ACCT-000816,2023-11-09T21:56:00,,0.88,synthetic,CASE-000837,,true
REL-065036,ACCOUNT,ACCT-009814,TRANSACTED_WITH,ACCOUNT,ACCT-006112,2023-05-12T14:34:00,,0.86,synthetic,CASE-000146,,true
REL-065037,ACCOUNT,ACCT-005339,TRANSACTED_WITH,ACCOUNT,ACCT-001082,2023-12-10T17:16:00,,0.87,synthetic,CASE-000630,,true
REL-065038,ACCOUNT,ACCT-004223,TRANSACTED_WITH,ACCOUNT,ACCT-002925,2023-04-28T19:33:00,,0.88,synthetic,CASE-000898,,true
REL-065039,ACCOUNT,ACCT-005377,TRANSACTED_WITH,ACCOUNT,ACCT-008283,2022-09-17T20:09:00,,0.95,synthetic,CASE-000314,,true
REL-065040,ACCOUNT,ACCT-005959,TRANSACTED_WITH,ACCOUNT,ACCT-008272,2023-07-14T11:42:00,,0.91,synthetic,CASE-000816,,true
REL-065041,ACCOUNT,ACCT-003712,TRANSACTED_WITH,ACCOUNT,ACCT-000737,2023-10-17T15:55:00,,0.82,synthetic,CASE-000227,,true
REL-065042,ACCOUNT,ACCT-008733,TRANSACTED_WITH,ACCOUNT,ACCT-008345,2023-10-16T21:49:00,,0.86,synthetic,CASE-000873,,true
REL-065043,ACCOUNT,ACCT-005851,TRANSACTED_WITH,ACCOUNT,ACCT-004028,2023-04-22T11:48:00,,0.9,synthetic,CASE-000564,,true
REL-065044,ACCOUNT,ACCT-005347,TRANSACTED_WITH,ACCOUNT,ACCT-004479,2024-02-01T14:37:00,,0.99,synthetic,CASE-000248,,true
REL-065045,ACCOUNT,ACCT-009176,TRANSACTED_WITH,ACCOUNT,ACCT-002864,2023-05-17T16:19:00,,0.82,synthetic,CASE-000301,,true
REL-065046,ACCOUNT,ACCT-001720,TRANSACTED_WITH,ACCOUNT,ACCT-007647,2023-09-27T07:08:00,,0.81,synthetic,CASE-000201,,true
REL-065047,ACCOUNT,ACCT-006207,TRANSACTED_WITH,ACCOUNT,ACCT-002994,2023-01-26T06:25:00,,0.88,synthetic,CASE-000004,,true
REL-065048,ACCOUNT,ACCT-006104,TRANSACTED_WITH,ACCOUNT,ACCT-002133,2023-08-09T13:45:00,,0.95,synthetic,CASE-000560,,true
REL-065049,ACCOUNT,ACCT-008770,TRANSACTED_WITH,ACCOUNT,ACCT-001172,2023-12-10T07:58:00,,0.86,synthetic,CASE-000316,,true
REL-065050,ACCOUNT,ACCT-005196,TRANSACTED_WITH,ACCOUNT,ACCT-005217,2022-10-15T23:25:00,,0.78,synthetic,CASE-000254,,true
REL-065051,ACCOUNT,ACCT-003107,TRANSACTED_WITH,ACCOUNT,ACCT-008951,2023-05-24T09:46:00,,0.94,synthetic,CASE-000992,,true
REL-065052,ACCOUNT,ACCT-006764,TRANSACTED_WITH,ACCOUNT,ACCT-000008,2023-06-22T20:19:00,,0.95,synthetic,CASE-000577,,true
REL-065053,ACCOUNT,ACCT-008008,TRANSACTED_WITH,ACCOUNT,ACCT-000283,2023-05-04T15:27:00,,0.94,synthetic,CASE-000205,,true
REL-065054,ACCOUNT,ACCT-005486,TRANSACTED_WITH,ACCOUNT,ACCT-009007,2023-09-16T01:54:00,,0.8,synthetic,CASE-000230,,true
REL-065055,ACCOUNT,ACCT-004180,TRANSACTED_WITH,ACCOUNT,ACCT-008782,2023-10-10T16:13:00,,0.95,synthetic,CASE-000572,,true
REL-065056,ACCOUNT,ACCT-009364,TRANSACTED_WITH,ACCOUNT,ACCT-006021,2023-05-23T23:54:00,,0.97,synthetic,CASE-000578,,true
REL-065057,ACCOUNT,ACCT-008166,TRANSACTED_WITH,ACCOUNT,ACCT-002211,2023-07-21T15:52:00,,0.81,synthetic,CASE-000232,,true
REL-065058,ACCOUNT,ACCT-005285,TRANSACTED_WITH,ACCOUNT,ACCT-002946,2023-06-30T02:14:00,,0.96,synthetic,CASE-000833,,true
REL-065059,ACCOUNT,ACCT-007587,TRANSACTED_WITH,ACCOUNT,ACCT-006478,2023-05-06T10:26:00,,0.96,synthetic,CASE-000019,,true
REL-065060,ACCOUNT,ACCT-008174,TRANSACTED_WITH,ACCOUNT,ACCT-006221,2022-09-05T01:41:00,,0.93,synthetic,CASE-000962,,true
REL-065061,ACCOUNT,ACCT-003770,TRANSACTED_WITH,ACCOUNT,ACCT-004575,2023-10-21T11:29:00,,0.87,synthetic,CASE-000907,,true
REL-065062,ACCOUNT,ACCT-007626,TRANSACTED_WITH,ACCOUNT,ACCT-000196,2023-04-25T04:55:00,,0.89,synthetic,CASE-000358,,true
REL-065063,ACCOUNT,ACCT-008078,TRANSACTED_WITH,ACCOUNT,ACCT-003102,2023-10-31T22:32:00,,0.86,synthetic,CASE-000559,,true
REL-065064,ACCOUNT,ACCT-000815,TRANSACTED_WITH,ACCOUNT,ACCT-002397,2023-01-18T08:16:00,,0.83,synthetic,CASE-000041,,true
REL-065065,ACCOUNT,ACCT-006725,TRANSACTED_WITH,ACCOUNT,ACCT-007933,2023-05-29T00:58:00,,0.79,synthetic,CASE-000848,,true
REL-065066,ACCOUNT,ACCT-007441,TRANSACTED_WITH,ACCOUNT,ACCT-000564,2023-10-15T06:32:00,,0.98,synthetic,CASE-000773,,true
REL-065067,ACCOUNT,ACCT-004714,TRANSACTED_WITH,ACCOUNT,ACCT-008041,2023-01-30T09:13:00,,0.87,synthetic,CASE-000488,,true
REL-065068,ACCOUNT,ACCT-006916,TRANSACTED_WITH,ACCOUNT,ACCT-010662,2023-11-19T04:48:00,,0.79,synthetic,CASE-000066,,true
REL-065069,ACCOUNT,ACCT-011769,TRANSACTED_WITH,ACCOUNT,ACCT-011799,2022-08-26T07:08:00,,0.89,synthetic,CASE-000195,,true
REL-065070,ACCOUNT,ACCT-005458,TRANSACTED_WITH,ACCOUNT,ACCT-005015,2023-03-24T21:45:00,,0.78,synthetic,CASE-000427,,true
REL-065071,ACCOUNT,ACCT-004230,TRANSACTED_WITH,ACCOUNT,ACCT-006155,2024-01-31T11:59:00,,0.78,synthetic,CASE-000243,,true
REL-065072,ACCOUNT,ACCT-005658,TRANSACTED_WITH,ACCOUNT,ACCT-005659,2023-06-13T20:00:00,,0.94,synthetic,CASE-000129,,true
REL-065073,ACCOUNT,ACCT-007189,TRANSACTED_WITH,ACCOUNT,ACCT-008155,2022-10-10T15:04:00,,0.94,synthetic,CASE-000692,,true
REL-065074,ACCOUNT,ACCT-005927,TRANSACTED_WITH,ACCOUNT,ACCT-003474,2023-12-03T18:45:00,,0.87,synthetic,CASE-000588,,true
REL-065075,ACCOUNT,ACCT-006406,TRANSACTED_WITH,ACCOUNT,ACCT-000586,2023-04-12T16:36:00,,0.87,synthetic,CASE-000264,,true
REL-065076,ACCOUNT,ACCT-007350,TRANSACTED_WITH,ACCOUNT,ACCT-003728,2023-05-11T13:17:00,,0.84,synthetic,CASE-000002,,true
REL-065077,ACCOUNT,ACCT-007578,TRANSACTED_WITH,ACCOUNT,ACCT-004497,2023-09-06T01:02:00,,0.92,synthetic,CASE-000215,,true
REL-065078,ACCOUNT,ACCT-003743,TRANSACTED_WITH,ACCOUNT,ACCT-004166,2023-06-22T23:50:00,,0.98,synthetic,CASE-000101,,true
REL-065079,ACCOUNT,ACCT-007686,TRANSACTED_WITH,ACCOUNT,ACCT-000856,2023-05-12T14:11:00,,0.84,synthetic,CASE-000070,,true
REL-065080,ACCOUNT,ACCT-003487,TRANSACTED_WITH,ACCOUNT,ACCT-006411,2023-06-07T08:14:00,,0.85,synthetic,CASE-000616,,true
REL-065081,ACCOUNT,ACCT-007439,TRANSACTED_WITH,ACCOUNT,ACCT-002498,2023-01-05T20:58:00,,0.89,synthetic,CASE-000848,,true
REL-065082,ACCOUNT,ACCT-000406,TRANSACTED_WITH,ACCOUNT,ACCT-005592,2023-06-14T20:06:00,,0.9,synthetic,CASE-000347,,true
REL-065083,ACCOUNT,ACCT-007252,TRANSACTED_WITH,ACCOUNT,ACCT-008911,2023-03-05T07:51:00,,0.99,synthetic,CASE-000369,,true
REL-065084,ACCOUNT,ACCT-003381,TRANSACTED_WITH,ACCOUNT,ACCT-000984,2023-02-08T11:51:00,,0.94,synthetic,CASE-000317,,true
REL-065085,ACCOUNT,ACCT-008126,TRANSACTED_WITH,ACCOUNT,ACCT-002578,2023-03-06T23:31:00,,0.94,synthetic,CASE-000033,,true
REL-065086,ACCOUNT,ACCT-006873,TRANSACTED_WITH,ACCOUNT,ACCT-000438,2023-06-24T15:02:00,,0.95,synthetic,CASE-000402,,true
REL-065087,ACCOUNT,ACCT-003202,TRANSACTED_WITH,ACCOUNT,ACCT-001204,2024-01-17T13:34:00,,0.8,synthetic,CASE-000290,,true
REL-065088,ACCOUNT,ACCT-009013,TRANSACTED_WITH,ACCOUNT,ACCT-008334,2022-11-07T03:13:00,,0.89,synthetic,CASE-000238,,true
REL-065089,ACCOUNT,ACCT-006230,TRANSACTED_WITH,ACCOUNT,ACCT-007446,2023-01-27T00:39:00,,0.82,synthetic,CASE-000147,,true
REL-065090,ACCOUNT,ACCT-010219,TRANSACTED_WITH,ACCOUNT,ACCT-002816,2023-05-03T00:49:00,,0.83,synthetic,CASE-000392,,true
REL-065091,ACCOUNT,ACCT-007597,TRANSACTED_WITH,ACCOUNT,ACCT-003130,2023-10-09T08:33:00,,0.84,synthetic,CASE-000691,,true
REL-065092,ACCOUNT,ACCT-005565,TRANSACTED_WITH,ACCOUNT,ACCT-005594,2022-12-25T14:48:00,,0.86,synthetic,CASE-000001,,true
REL-065093,ACCOUNT,ACCT-009114,TRANSACTED_WITH,ACCOUNT,ACCT-007968,2024-01-30T17:27:00,,0.98,synthetic,CASE-000378,,true
REL-065094,ACCOUNT,ACCT-005112,TRANSACTED_WITH,ACCOUNT,ACCT-005650,2023-07-18T07:53:00,,0.88,synthetic,CASE-000924,,true
REL-065095,ACCOUNT,ACCT-005538,TRANSACTED_WITH,ACCOUNT,ACCT-009898,2022-09-30T15:36:00,,0.79,synthetic,CASE-000437,,true
REL-065096,ACCOUNT,ACCT-003628,TRANSACTED_WITH,ACCOUNT,ACCT-005040,2023-09-19T14:26:00,,0.82,synthetic,CASE-000571,,true
REL-065097,ACCOUNT,ACCT-005438,TRANSACTED_WITH,ACCOUNT,ACCT-006183,2023-09-28T22:24:00,,0.84,synthetic,CASE-000102,,true
REL-065098,ACCOUNT,ACCT-002432,TRANSACTED_WITH,ACCOUNT,ACCT-000547,2022-10-12T00:21:00,,0.83,synthetic,CASE-000682,,true
REL-065099,ACCOUNT,ACCT-001502,TRANSACTED_WITH,ACCOUNT,ACCT-000029,2024-01-02T08:21:00,,0.96,synthetic,CASE-000574,,true
REL-065100,ACCOUNT,ACCT-007100,TRANSACTED_WITH,ACCOUNT,ACCT-010605,2023-08-10T08:40:00,,0.99,synthetic,CASE-000520,,true
REL-065101,ACCOUNT,ACCT-008948,TRANSACTED_WITH,ACCOUNT,ACCT-003216,2023-06-09T05:01:00,,0.89,synthetic,CASE-000401,,true
REL-065102,ACCOUNT,ACCT-007742,TRANSACTED_WITH,ACCOUNT,ACCT-000142,2023-03-27T22:17:00,,0.94,synthetic,CASE-000075,,true
REL-065103,ACCOUNT,ACCT-001496,TRANSACTED_WITH,ACCOUNT,ACCT-007477,2023-07-23T20:55:00,,0.86,synthetic,CASE-000227,,true
REL-065104,ACCOUNT,ACCT-007655,TRANSACTED_WITH,ACCOUNT,ACCT-001943,2023-07-26T22:23:00,,0.9,synthetic,CASE-000239,,true
REL-065105,ACCOUNT,ACCT-005260,TRANSACTED_WITH,ACCOUNT,ACCT-000595,2024-02-03T02:25:00,,0.99,synthetic,CASE-000759,,true
REL-065106,ACCOUNT,ACCT-003380,TRANSACTED_WITH,ACCOUNT,ACCT-002976,2023-07-04T18:21:00,,0.78,synthetic,CASE-000797,,true
REL-065107,ACCOUNT,ACCT-000735,TRANSACTED_WITH,ACCOUNT,ACCT-000730,2023-05-31T15:10:00,,0.84,synthetic,CASE-000373,,true
REL-065108,ACCOUNT,ACCT-004594,TRANSACTED_WITH,ACCOUNT,ACCT-001790,2023-10-21T20:42:00,,0.96,synthetic,CASE-000621,,true
REL-065109,ACCOUNT,ACCT-011529,TRANSACTED_WITH,ACCOUNT,ACCT-004041,2023-10-17T16:15:00,,0.93,synthetic,CASE-000220,,true
REL-065110,ACCOUNT,ACCT-008568,TRANSACTED_WITH,ACCOUNT,ACCT-001992,2023-06-13T22:07:00,,0.88,synthetic,CASE-000545,,true
REL-065111,ACCOUNT,ACCT-003277,TRANSACTED_WITH,ACCOUNT,ACCT-003587,2023-08-21T08:45:00,,0.81,synthetic,CASE-000688,,true
REL-065112,ACCOUNT,ACCT-007681,TRANSACTED_WITH,ACCOUNT,ACCT-005397,2024-03-13T07:11:00,,0.84,synthetic,CASE-000086,,true
REL-065113,ACCOUNT,ACCT-003418,TRANSACTED_WITH,ACCOUNT,ACCT-007118,2023-03-17T04:48:00,,0.95,synthetic,CASE-000322,,true
REL-065114,ACCOUNT,ACCT-007596,TRANSACTED_WITH,ACCOUNT,ACCT-000763,2023-10-09T07:05:00,,0.81,synthetic,CASE-000562,,true
REL-065115,ACCOUNT,ACCT-003497,TRANSACTED_WITH,ACCOUNT,ACCT-008223,2023-12-16T13:28:00,,0.87,synthetic,CASE-000930,,true
REL-065116,ACCOUNT,ACCT-009034,TRANSACTED_WITH,ACCOUNT,ACCT-002986,2023-01-25T23:47:00,,0.83,synthetic,CASE-000372,,true
REL-065117,ACCOUNT,ACCT-007722,TRANSACTED_WITH,ACCOUNT,ACCT-006298,2023-10-13T14:30:00,,0.85,synthetic,CASE-000054,,true
REL-065118,ACCOUNT,ACCT-007877,TRANSACTED_WITH,ACCOUNT,ACCT-007299,2023-10-06T00:13:00,,0.98,synthetic,CASE-000291,,true
REL-065119,ACCOUNT,ACCT-007680,TRANSACTED_WITH,ACCOUNT,ACCT-006213,2023-07-31T05:13:00,,0.84,synthetic,CASE-000160,,true
REL-065120,ACCOUNT,ACCT-006124,TRANSACTED_WITH,ACCOUNT,ACCT-002442,2022-12-07T06:09:00,,0.95,synthetic,CASE-000756,,true
REL-065121,ACCOUNT,ACCT-005656,TRANSACTED_WITH,ACCOUNT,ACCT-004421,2024-01-20T17:55:00,,0.88,synthetic,CASE-000362,,true
REL-065122,ACCOUNT,ACCT-003046,TRANSACTED_WITH,ACCOUNT,ACCT-003735,2023-04-01T15:01:00,,0.91,synthetic,CASE-000138,,true
REL-065123,ACCOUNT,ACCT-003268,TRANSACTED_WITH,ACCOUNT,ACCT-004655,2023-04-25T14:17:00,,0.89,synthetic,CASE-000002,,true
REL-065124,ACCOUNT,ACCT-000520,TRANSACTED_WITH,ACCOUNT,ACCT-003574,2023-05-24T12:33:00,,0.96,synthetic,CASE-000799,,true
REL-065125,ACCOUNT,ACCT-004681,TRANSACTED_WITH,ACCOUNT,ACCT-002670,2022-11-17T21:41:00,,0.8,synthetic,CASE-000962,,true
REL-065126,ACCOUNT,ACCT-000406,TRANSACTED_WITH,ACCOUNT,ACCT-005571,2023-08-31T22:13:00,,0.83,synthetic,CASE-000042,,true
REL-065127,ACCOUNT,ACCT-002234,TRANSACTED_WITH,ACCOUNT,ACCT-004754,2023-05-01T00:19:00,,0.89,synthetic,CASE-000577,,true
REL-065128,ACCOUNT,ACCT-005122,TRANSACTED_WITH,ACCOUNT,ACCT-007364,2023-04-28T03:21:00,,0.91,synthetic,CASE-000323,,true
REL-065129,ACCOUNT,ACCT-000922,TRANSACTED_WITH,ACCOUNT,ACCT-002111,2023-10-22T13:24:00,,0.78,synthetic,CASE-000925,,true
REL-065130,ACCOUNT,ACCT-009291,TRANSACTED_WITH,ACCOUNT,ACCT-003024,2023-11-28T10:16:00,,0.8,synthetic,CASE-000375,,true
REL-065131,ACCOUNT,ACCT-004753,TRANSACTED_WITH,ACCOUNT,ACCT-002694,2023-01-30T06:47:00,,0.85,synthetic,CASE-000490,,true
REL-065132,ACCOUNT,ACCT-006339,TRANSACTED_WITH,ACCOUNT,ACCT-006277,2023-09-01T18:26:00,,0.91,synthetic,CASE-000981,,true
REL-065133,ACCOUNT,ACCT-005415,TRANSACTED_WITH,ACCOUNT,ACCT-004305,2023-04-16T15:11:00,,0.92,synthetic,CASE-000279,,true
REL-065134,ACCOUNT,ACCT-009297,TRANSACTED_WITH,ACCOUNT,ACCT-009189,2024-01-23T19:13:00,,0.99,synthetic,CASE-000090,,true
REL-065135,ACCOUNT,ACCT-008191,TRANSACTED_WITH,ACCOUNT,ACCT-008494,2023-01-19T09:47:00,,0.83,synthetic,CASE-000661,,true
REL-065136,ACCOUNT,ACCT-000432,TRANSACTED_WITH,ACCOUNT,ACCT-000435,2023-10-20T01:56:00,,0.88,synthetic,CASE-000076,,true
REL-065137,ACCOUNT,ACCT-003037,TRANSACTED_WITH,ACCOUNT,ACCT-007597,2023-05-22T05:46:00,,0.92,synthetic,CASE-000326,,true
REL-065138,ACCOUNT,ACCT-001740,TRANSACTED_WITH,ACCOUNT,ACCT-001334,2023-03-18T16:11:00,,0.97,synthetic,CASE-000303,,true
REL-065139,ACCOUNT,ACCT-004485,TRANSACTED_WITH,ACCOUNT,ACCT-004018,2023-06-22T19:22:00,,0.95,synthetic,CASE-000109,,true
REL-065140,ACCOUNT,ACCT-005898,TRANSACTED_WITH,ACCOUNT,ACCT-004705,2023-10-29T00:30:00,,0.82,synthetic,CASE-000959,,true
REL-065141,ACCOUNT,ACCT-009864,TRANSACTED_WITH,ACCOUNT,ACCT-007037,2023-05-04T23:24:00,,0.85,synthetic,CASE-000106,,true
REL-065142,ACCOUNT,ACCT-002171,TRANSACTED_WITH,ACCOUNT,ACCT-003170,2022-09-28T06:23:00,,0.9,synthetic,CASE-000529,,true
REL-065143,ACCOUNT,ACCT-003440,TRANSACTED_WITH,ACCOUNT,ACCT-004431,2023-04-04T14:18:00,,0.95,synthetic,CASE-000730,,true
REL-065144,ACCOUNT,ACCT-006230,TRANSACTED_WITH,ACCOUNT,ACCT-001636,2023-05-22T07:51:00,,0.96,synthetic,CASE-000904,,true
REL-065145,ACCOUNT,ACCT-010864,TRANSACTED_WITH,ACCOUNT,ACCT-006703,2023-02-15T19:13:00,,0.9,synthetic,CASE-000731,,true
REL-065146,ACCOUNT,ACCT-010199,TRANSACTED_WITH,ACCOUNT,ACCT-008897,2023-06-16T11:11:00,,0.87,synthetic,CASE-000303,,true
REL-065147,ACCOUNT,ACCT-001136,TRANSACTED_WITH,ACCOUNT,ACCT-005911,2024-02-11T09:50:00,,0.94,synthetic,CASE-000694,,true
REL-065148,ACCOUNT,ACCT-006003,TRANSACTED_WITH,ACCOUNT,ACCT-008254,2024-02-18T23:04:00,,0.96,synthetic,CASE-000929,,true
REL-065149,ACCOUNT,ACCT-002829,TRANSACTED_WITH,ACCOUNT,ACCT-005414,2023-01-13T13:07:00,,0.91,synthetic,CASE-000778,,true
REL-065150,ACCOUNT,ACCT-002384,TRANSACTED_WITH,ACCOUNT,ACCT-005129,2023-02-16T16:37:00,,0.98,synthetic,CASE-000424,,true
REL-065151,ACCOUNT,ACCT-003449,TRANSACTED_WITH,ACCOUNT,ACCT-004660,2023-01-05T19:35:00,,0.88,synthetic,CASE-000552,,true
REL-065152,ACCOUNT,ACCT-009153,TRANSACTED_WITH,ACCOUNT,ACCT-007126,2022-10-07T01:02:00,,0.95,synthetic,CASE-000966,,true
REL-065153,ACCOUNT,ACCT-005959,TRANSACTED_WITH,ACCOUNT,ACCT-009221,2024-02-03T20:23:00,,0.88,synthetic,CASE-000185,,true
REL-065154,ACCOUNT,ACCT-002865,TRANSACTED_WITH,ACCOUNT,ACCT-001122,2023-07-07T06:15:00,,0.94,synthetic,CASE-000121,,true
REL-065155,ACCOUNT,ACCT-000064,TRANSACTED_WITH,ACCOUNT,ACCT-001473,2023-03-01T19:09:00,,0.96,synthetic,CASE-000780,,true
REL-065156,ACCOUNT,ACCT-007819,TRANSACTED_WITH,ACCOUNT,ACCT-001701,2023-10-21T10:53:00,,0.96,synthetic,CASE-000889,,true
REL-065157,ACCOUNT,ACCT-000096,TRANSACTED_WITH,ACCOUNT,ACCT-008512,2022-10-04T06:29:00,,0.96,synthetic,CASE-000242,,true
REL-065158,ACCOUNT,ACCT-004527,TRANSACTED_WITH,ACCOUNT,ACCT-008406,2023-06-24T07:30:00,,0.84,synthetic,CASE-000105,,true
REL-065159,ACCOUNT,ACCT-005469,TRANSACTED_WITH,ACCOUNT,ACCT-007180,2023-08-03T16:29:00,,0.88,synthetic,CASE-000612,,true
REL-065160,ACCOUNT,ACCT-008392,TRANSACTED_WITH,ACCOUNT,ACCT-004973,2023-04-17T02:30:00,,0.91,synthetic,CASE-000899,,true
REL-065161,ACCOUNT,ACCT-000232,TRANSACTED_WITH,ACCOUNT,ACCT-004429,2023-10-17T02:23:00,,0.86,synthetic,CASE-000755,,true
REL-065162,ACCOUNT,ACCT-009349,TRANSACTED_WITH,ACCOUNT,ACCT-006853,2023-08-10T16:05:00,,0.79,synthetic,CASE-000562,,true
REL-065163,ACCOUNT,ACCT-009308,TRANSACTED_WITH,ACCOUNT,ACCT-006183,2024-01-30T10:41:00,,0.95,synthetic,CASE-000519,,true
REL-065164,ACCOUNT,ACCT-004829,TRANSACTED_WITH,ACCOUNT,ACCT-002724,2023-05-31T09:49:00,,0.79,synthetic,CASE-000099,,true
REL-065165,ACCOUNT,ACCT-004285,TRANSACTED_WITH,ACCOUNT,ACCT-002856,2023-04-01T20:51:00,,0.84,synthetic,CASE-000435,,true
REL-065166,ACCOUNT,ACCT-009244,TRANSACTED_WITH,ACCOUNT,ACCT-002727,2023-08-23T19:14:00,,0.98,synthetic,CASE-000833,,true
REL-065167,ACCOUNT,ACCT-000756,TRANSACTED_WITH,ACCOUNT,ACCT-005411,2024-02-15T14:24:00,,0.81,synthetic,CASE-000413,,true
REL-065168,ACCOUNT,ACCT-002825,TRANSACTED_WITH,ACCOUNT,ACCT-003487,2022-12-07T18:22:00,,0.91,synthetic,CASE-000513,,true
REL-065169,ACCOUNT,ACCT-004534,TRANSACTED_WITH,ACCOUNT,ACCT-001943,2024-01-16T10:21:00,,0.86,synthetic,CASE-000003,,true
REL-065170,ACCOUNT,ACCT-002596,TRANSACTED_WITH,ACCOUNT,ACCT-005396,2023-10-01T11:40:00,,0.85,synthetic,CASE-000359,,true
REL-065171,ACCOUNT,ACCT-002829,TRANSACTED_WITH,ACCOUNT,ACCT-001678,2023-05-29T05:42:00,,0.95,synthetic,CASE-000974,,true
REL-065172,ACCOUNT,ACCT-001527,TRANSACTED_WITH,ACCOUNT,ACCT-006552,2023-04-17T12:38:00,,0.99,synthetic,CASE-000321,,true
REL-065173,ACCOUNT,ACCT-001056,TRANSACTED_WITH,ACCOUNT,ACCT-009384,2022-09-04T17:07:00,,0.85,synthetic,CASE-000318,,true
REL-065174,ACCOUNT,ACCT-005947,TRANSACTED_WITH,ACCOUNT,ACCT-000455,2022-11-16T08:23:00,,0.84,synthetic,CASE-000968,,true
REL-065175,ACCOUNT,ACCT-002397,TRANSACTED_WITH,ACCOUNT,ACCT-006069,2023-04-11T11:11:00,,0.83,synthetic,CASE-000249,,true
REL-065176,ACCOUNT,ACCT-002242,TRANSACTED_WITH,ACCOUNT,ACCT-011024,2023-12-01T21:58:00,,0.84,synthetic,CASE-000360,,true
REL-065177,ACCOUNT,ACCT-000445,TRANSACTED_WITH,ACCOUNT,ACCT-003141,2023-06-11T06:17:00,,0.82,synthetic,CASE-000967,,true
REL-065178,ACCOUNT,ACCT-003696,TRANSACTED_WITH,ACCOUNT,ACCT-000698,2023-05-02T16:08:00,,0.92,synthetic,CASE-000261,,true
REL-065179,ACCOUNT,ACCT-006633,TRANSACTED_WITH,ACCOUNT,ACCT-001722,2023-03-25T03:11:00,,0.86,synthetic,CASE-000031,,true
REL-065180,ACCOUNT,ACCT-005629,TRANSACTED_WITH,ACCOUNT,ACCT-004804,2023-06-08T07:48:00,,0.98,synthetic,CASE-000322,,true
REL-065181,ACCOUNT,ACCT-009288,TRANSACTED_WITH,ACCOUNT,ACCT-010245,2023-11-15T10:38:00,,0.93,synthetic,CASE-000354,,true
REL-065182,ACCOUNT,ACCT-001189,TRANSACTED_WITH,ACCOUNT,ACCT-005629,2023-07-22T01:36:00,,0.85,synthetic,CASE-000346,,true
REL-065183,ACCOUNT,ACCT-007230,TRANSACTED_WITH,ACCOUNT,ACCT-006379,2022-12-31T21:27:00,,0.84,synthetic,CASE-000993,,true
REL-065184,ACCOUNT,ACCT-003313,TRANSACTED_WITH,ACCOUNT,ACCT-004798,2022-09-13T11:44:00,,0.8,synthetic,CASE-000798,,true
REL-065185,ACCOUNT,ACCT-001300,TRANSACTED_WITH,ACCOUNT,ACCT-006270,2023-12-14T02:28:00,,0.8,synthetic,CASE-000805,,true
REL-065186,ACCOUNT,ACCT-008946,TRANSACTED_WITH,ACCOUNT,ACCT-008945,2023-08-05T14:52:00,,0.96,synthetic,CASE-000619,,true
REL-065187,ACCOUNT,ACCT-008230,TRANSACTED_WITH,ACCOUNT,ACCT-006915,2023-04-07T03:28:00,,0.93,synthetic,CASE-000507,,true
REL-065188,ACCOUNT,ACCT-003472,TRANSACTED_WITH,ACCOUNT,ACCT-000562,2023-07-05T06:02:00,,0.94,synthetic,CASE-000278,,true
REL-065189,ACCOUNT,ACCT-009303,TRANSACTED_WITH,ACCOUNT,ACCT-001672,2023-04-01T00:53:00,,0.85,synthetic,CASE-000162,,true
REL-065190,ACCOUNT,ACCT-001118,TRANSACTED_WITH,ACCOUNT,ACCT-002943,2023-05-24T19:49:00,,0.9,synthetic,CASE-000099,,true
REL-065191,ACCOUNT,ACCT-005437,TRANSACTED_WITH,ACCOUNT,ACCT-008647,2023-07-20T18:33:00,,0.92,synthetic,CASE-000531,,true
REL-065192,ACCOUNT,ACCT-000651,TRANSACTED_WITH,ACCOUNT,ACCT-005466,2023-04-18T18:31:00,,0.93,synthetic,CASE-000033,,true
REL-065193,ACCOUNT,ACCT-008603,TRANSACTED_WITH,ACCOUNT,ACCT-000023,2023-09-04T14:49:00,,0.96,synthetic,CASE-000448,,true
REL-065194,ACCOUNT,ACCT-001937,TRANSACTED_WITH,ACCOUNT,ACCT-003022,2023-03-21T10:34:00,,0.93,synthetic,CASE-000886,,true
REL-065195,ACCOUNT,ACCT-008576,TRANSACTED_WITH,ACCOUNT,ACCT-001953,2023-08-15T14:09:00,,0.87,synthetic,CASE-000818,,true
REL-065196,ACCOUNT,ACCT-001762,TRANSACTED_WITH,ACCOUNT,ACCT-006422,2023-12-24T10:07:00,,0.98,synthetic,CASE-000684,,true
REL-065197,ACCOUNT,ACCT-005586,TRANSACTED_WITH,ACCOUNT,ACCT-000159,2023-01-09T10:33:00,,0.8,synthetic,CASE-000551,,true
REL-065198,ACCOUNT,ACCT-000490,TRANSACTED_WITH,ACCOUNT,ACCT-004005,2023-06-12T03:32:00,,0.86,synthetic,CASE-000390,,true
REL-065199,ACCOUNT,ACCT-008967,TRANSACTED_WITH,ACCOUNT,ACCT-007187,2023-10-13T17:30:00,,0.86,synthetic,CASE-000959,,true
