event_id,case_id,event_type,timestamp,location_id,person_id,vehicle_id,phone_id,description,source,confidence,synthetic_flag
EVENT-007708,CASE-000772,REPORT,2023-01-01T10:47:00,LOC-002334,PERSON-002896,VEH-000707,PHONE-003105,Synthetic timeline event,synthetic,0.77,true
EVENT-007709,CASE-000773,TRANSPORT,2023-10-08T09:42:00,LOC-002337,PERSON-001194,VEH-000131,PHONE-006230,Synthetic timeline event,synthetic,0.95,true
EVENT-007710,CASE-000773,CONTACT,2023-10-08T14:30:00,LOC-002337,PERSON-000540,VEH-001489,PHONE-004578,Synthetic timeline event,synthetic,0.92,true
EVENT-007711,CASE-000773,MOVEMENT,2023-10-08T16:44:00,LOC-002335,PERSON-000449,VEH-002735,PHONE-002533,Synthetic timeline event,synthetic,0.9,true
EVENT-007712,CASE-000773,REPORT,2023-10-08T14:07:00,LOC-002338,PERSON-002970,VEH-000863,PHONE-001229,Synthetic timeline event,synthetic,0.81,true
EVENT-007713,CASE-000773,DIGITAL_ACTIVITY,2023-10-08T11:20:00,LOC-002337,PERSON-000540,VEH-000653,PHONE-004402,Synthetic timeline event,synthetic,0.79,true
EVENT-007714,CASE-000773,REPORT,2023-10-08T09:22:00,LOC-002337,PERSON-002371,VEH-003595,PHONE-007347,Synthetic timeline event,synthetic,0.87,true
EVENT-007715,CASE-000773,OBSERVATION,2023-10-08T11:27:00,LOC-002337,PERSON-001648,VEH-000019,PHONE-000027,Synthetic timeline event,synthetic,0.66,true
EVENT-007716,CASE-000773,CONTACT,2023-10-08T19:50:00,LOC-002336,PERSON-001648,VEH-001220,PHONE-007345,Synthetic timeline event,synthetic,0.83,true
EVENT-007717,CASE-000773,TRANSPORT,2023-10-08T08:37:00,LOC-002335,PERSON-000449,VEH-003159,PHONE-006461,Synthetic timeline event,synthetic,0.94,true
EVENT-007718,CASE-000774,MOVEMENT,2023-06-02T07:16:00,LOC-002339,PERSON-002745,VEH-001359,PHONE-005310,Synthetic timeline event,synthetic,0.78,true
EVENT-007719,CASE-000774,REPORT,2023-06-02T10:36:00,LOC-002339,PERSON-001544,VEH-003461,PHONE-004560,Synthetic timeline event,synthetic,0.81,true
EVENT-007720,CASE-000774,TRANSPORT,2023-06-02T03:33:00,LOC-002340,PERSON-001540,VEH-003383,PHONE-007353,Synthetic timeline event,synthetic,0.73,true
EVENT-007721,CASE-000774,TRANSPORT,2023-06-02T15:11:00,LOC-002339,PERSON-001544,VEH-001697,PHONE-001539,Synthetic timeline event,synthetic,0.96,true
EVENT-007722,CASE-000774,MEETING,2023-06-02T01:57:00,LOC-002339,PERSON-000488,VEH-000845,PHONE-005973,Synthetic timeline event,synthetic,0.77,true
EVENT-007723,CASE-000774,MEETING,2023-06-02T06:54:00,LOC-002339,PERSON-000538,VEH-000606,PHONE-003429,Synthetic timeline event,synthetic,0.93,true
EVENT-007724,CASE-000774,MEETING,2023-06-02T05:04:00,LOC-002340,PERSON-002279,VEH-000221,PHONE-004660,Synthetic timeline event,synthetic,0.74,true
EVENT-007725,CASE-000775,TRANSPORT,2023-10-05T21:34:00,LOC-002343,PERSON-002020,VEH-002413,PHONE-000524,Synthetic timeline event,synthetic,0.63,true
EVENT-007726,CASE-000775,CONTACT,2023-10-05T20:55:00,LOC-002343,PERSON-002517,VEH-000782,PHONE-000898,Synthetic timeline event,synthetic,0.76,true
EVENT-007727,CASE-000775,TRANSPORT,2023-10-05T15:12:00,LOC-002343,PERSON-001992,VEH-002799,PHONE-001428,Synthetic timeline event,synthetic,0.86,true
EVENT-007728,CASE-000775,MEETING,2023-10-05T12:55:00,LOC-002342,PERSON-000357,VEH-001111,PHONE-001947,Synthetic timeline event,synthetic,0.76,true
EVENT-007729,CASE-000775,REPORT,2023-10-05T20:41:00,LOC-002343,PERSON-001992,VEH-002286,PHONE-002076,Synthetic timeline event,synthetic,0.79,true
EVENT-007730,CASE-000775,TRANSPORT,2023-10-05T20:38:00,LOC-002342,PERSON-002020,VEH-000115,PHONE-000523,Synthetic timeline event,synthetic,0.75,true
EVENT-007731,CASE-000775,MOVEMENT,2023-10-05T14:39:00,LOC-002342,PERSON-002020,VEH-000729,PHONE-007362,Synthetic timeline event,synthetic,0.69,true
EVENT-007732,CASE-000775,CONTACT,2023-10-05T17:08:00,LOC-002341,PERSON-002517,VEH-002414,PHONE-005486,Synthetic timeline event,synthetic,0.93,true
EVENT-007733,CASE-000775,OBSERVATION,2023-10-05T07:16:00,LOC-002343,PERSON-002020,VEH-003602,PHONE-002662,Synthetic timeline event,synthetic,0.99,true
EVENT-007734,CASE-000775,MOVEMENT,2023-10-05T16:47:00,LOC-002343,PERSON-002517,VEH-002687,PHONE-005859,Synthetic timeline event,synthetic,0.75,true
EVENT-007735,CASE-000775,OBSERVATION,2023-10-05T21:42:00,LOC-002342,PERSON-000083,VEH-000426,PHONE-006670,Synthetic timeline event,synthetic,0.83,true
EVENT-007736,CASE-000775,REPORT,2023-10-05T21:08:00,LOC-002343,PERSON-002517,VEH-002530,PHONE-003126,Synthetic timeline event,synthetic,0.72,true
EVENT-007737,CASE-000776,MOVEMENT,2023-04-06T23:29:00,LOC-002345,PERSON-002034,VEH-002737,PHONE-005589,Synthetic timeline event,synthetic,0.84,true
EVENT-007738,CASE-000776,DIGITAL_ACTIVITY,2023-04-06T16:35:00,LOC-002345,PERSON-000063,VEH-002119,PHONE-005750,Synthetic timeline event,synthetic,0.87,true
EVENT-007739,CASE-000776,TRANSPORT,2023-04-06T22:03:00,LOC-002345,PERSON-001259,VEH-001772,PHONE-002340,Synthetic timeline event,synthetic,0.72,true
EVENT-007740,CASE-000776,MEETING,2023-04-06T21:28:00,LOC-002345,PERSON-001589,VEH-003612,PHONE-002807,Synthetic timeline event,synthetic,0.72,true
EVENT-007741,CASE-000776,REPORT,2023-04-07T00:10:00,LOC-002345,PERSON-002034,VEH-003049,PHONE-006234,Synthetic timeline event,synthetic,0.73,true
EVENT-007742,CASE-000776,MOVEMENT,2023-04-06T18:08:00,LOC-002345,PERSON-000081,VEH-000372,PHONE-006399,Synthetic timeline event,synthetic,0.62,true
EVENT-007743,CASE-000776,MEETING,2023-04-07T00:24:00,LOC-002345,PERSON-000081,VEH-000639,PHONE-006623,Synthetic timeline event,synthetic,0.62,true
EVENT-007744,CASE-000776,REPORT,2023-04-06T18:55:00,LOC-002344,PERSON-001259,VEH-003437,PHONE-000661,Synthetic timeline event,synthetic,0.87,true
EVENT-007745,CASE-000776,CONTACT,2023-04-06T13:59:00,LOC-002344,PERSON-002757,VEH-003330,PHONE-002960,Synthetic timeline event,synthetic,0.7,true
EVENT-007746,CASE-000776,MOVEMENT,2023-04-06T10:41:00,LOC-002344,PERSON-002034,VEH-002737,PHONE-006234,Synthetic timeline event,synthetic,0.73,true
EVENT-007747,CASE-000776,CONTACT,2023-04-06T12:13:00,LOC-002344,PERSON-000850,VEH-001170,PHONE-003573,Synthetic timeline event,synthetic,0.87,true
EVENT-007748,CASE-000776,REPORT,2023-04-06T15:27:00,LOC-002345,PERSON-001589,VEH-003144,PHONE-005911,Synthetic timeline event,synthetic,0.74,true
EVENT-007749,CASE-000776,MOVEMENT,2023-04-06T14:54:00,LOC-002345,PERSON-002757,VEH-000644,PHONE-005762,Synthetic timeline event,synthetic,0.86,true
EVENT-007750,CASE-000777,MOVEMENT,2023-04-27T04:50:00,LOC-002347,PERSON-001898,VEH-002919,PHONE-002739,Synthetic timeline event,synthetic,0.72,true
EVENT-007751,CASE-000777,MOVEMENT,2023-04-27T01:22:00,LOC-002347,PERSON-001544,VEH-002783,PHONE-002444,Synthetic timeline event,synthetic,0.9,true
EVENT-007752,CASE-000777,MEETING,2023-04-27T07:15:00,LOC-002348,PERSON-001898,VEH-000423,PHONE-005804,Synthetic timeline event,synthetic,0.99,true
EVENT-007753,CASE-000777,TRANSPORT,2023-04-27T06:51:00,LOC-002346,PERSON-001898,VEH-000691,PHONE-000338,Synthetic timeline event,synthetic,0.68,true
EVENT-007754,CASE-000777,TRANSPORT,2023-04-27T04:54:00,LOC-002349,PERSON-001898,VEH-001549,PHONE-001342,Synthetic timeline event,synthetic,0.94,true
EVENT-007755,CASE-000777,MEETING,2023-04-27T13:28:00,LOC-002346,PERSON-000357,VEH-003607,PHONE-003134,Synthetic timeline event,synthetic,0.87,true
EVENT-007756,CASE-000777,DIGITAL_ACTIVITY,2023-04-27T10:50:00,LOC-002348,PERSON-000765,VEH-002439,PHONE-006942,Synthetic timeline event,synthetic,0.89,true
EVENT-007757,CASE-000777,MEETING,2023-04-27T01:51:00,LOC-002347,PERSON-000765,VEH-001581,PHONE-005311,Synthetic timeline event,synthetic,0.96,true
EVENT-007758,CASE-000777,REPORT,2023-04-27T01:23:00,LOC-002346,PERSON-001898,VEH-000423,PHONE-005042,Synthetic timeline event,synthetic,0.85,true
EVENT-007759,CASE-000777,DIGITAL_ACTIVITY,2023-04-27T01:09:00,LOC-002346,PERSON-000765,VEH-002911,PHONE-005148,Synthetic timeline event,synthetic,0.81,true
EVENT-007760,CASE-000777,TRANSPORT,2023-04-27T08:05:00,LOC-002347,PERSON-001543,VEH-000079,PHONE-005982,Synthetic timeline event,synthetic,0.98,true
EVENT-007761,CASE-000777,CONTACT,2023-04-27T06:41:00,LOC-002347,PERSON-001543,VEH-003282,PHONE-005971,Synthetic timeline event,synthetic,0.85,true
EVENT-007762,CASE-000778,CONTACT,2023-05-06T23:32:00,LOC-002350,PERSON-001861,VEH-000374,PHONE-004302,Synthetic timeline event,synthetic,0.65,true
EVENT-007763,CASE-000778,MEETING,2023-05-07T03:10:00,LOC-002352,PERSON-000390,VEH-000410,PHONE-007396,Synthetic timeline event,synthetic,0.65,true
EVENT-007764,CASE-000778,MEETING,2023-05-07T05:01:00,LOC-002350,PERSON-001507,VEH-000766,PHONE-003159,Synthetic timeline event,synthetic,0.64,true
EVENT-007765,CASE-000778,REPORT,2023-05-07T02:54:00,LOC-002352,PERSON-000927,VEH-000179,PHONE-002464,Synthetic timeline event,synthetic,0.82,true
EVENT-007766,CASE-000778,MOVEMENT,2023-05-06T14:30:00,LOC-002350,PERSON-002660,VEH-000411,PHONE-001065,Synthetic timeline event,synthetic,0.85,true
EVENT-007767,CASE-000778,MOVEMENT,2023-05-06T15:23:00,LOC-002352,PERSON-002335,VEH-001245,PHONE-001069,Synthetic timeline event,synthetic,0.72,true
EVENT-007768,CASE-000778,DIGITAL_ACTIVITY,2023-05-06T22:26:00,LOC-002352,PERSON-000597,VEH-000554,PHONE-000319,Synthetic timeline event,synthetic,0.83,true
EVENT-007769,CASE-000779,CONTACT,2023-12-13T17:56:00,LOC-002354,PERSON-000032,VEH-000992,PHONE-000197,Synthetic timeline event,synthetic,0.92,true
EVENT-007770,CASE-000779,MEETING,2023-12-13T07:07:00,LOC-002353,PERSON-000165,VEH-001132,PHONE-000192,Synthetic timeline event,synthetic,0.84,true
EVENT-007771,CASE-000779,TRANSPORT,2023-12-13T07:51:00,LOC-002353,PERSON-000032,VEH-000629,PHONE-001776,Synthetic timeline event,synthetic,0.85,true
EVENT-007772,CASE-000779,CONTACT,2023-12-13T18:48:00,LOC-002354,PERSON-002068,VEH-000960,PHONE-004237,Synthetic timeline event,synthetic,0.84,true
EVENT-007773,CASE-000779,DIGITAL_ACTIVITY,2023-12-13T11:07:00,LOC-002354,PERSON-000032,VEH-002978,PHONE-001217,Synthetic timeline event,synthetic,0.64,true
EVENT-007774,CASE-000779,DIGITAL_ACTIVITY,2023-12-13T08:23:00,LOC-002353,PERSON-000032,VEH-001482,PHONE-002988,Synthetic timeline event,synthetic,0.64,true
EVENT-007775,CASE-000779,MOVEMENT,2023-12-13T07:50:00,LOC-002353,PERSON-002068,VEH-000330,PHONE-005395,Synthetic timeline event,synthetic,0.94,true
EVENT-007776,CASE-000779,MEETING,2023-12-13T17:27:00,LOC-002354,PERSON-001589,VEH-002089,PHONE-006408,Synthetic timeline event,synthetic,0.6,true
EVENT-007777,CASE-000779,DIGITAL_ACTIVITY,2023-12-13T15:09:00,LOC-002353,PERSON-000165,VEH-001132,PHONE-006084,Synthetic timeline event,synthetic,0.79,true
EVENT-007778,CASE-000779,TRANSPORT,2023-12-13T11:07:00,LOC-002354,PERSON-000032,VEH-000050,PHONE-006086,Synthetic timeline event,synthetic,0.74,true
EVENT-007779,CASE-000779,MEETING,2023-12-13T06:37:00,LOC-002353,PERSON-000165,VEH-000121,PHONE-001212,Synthetic timeline event,synthetic,0.89,true
EVENT-007780,CASE-000779,DIGITAL_ACTIVITY,2023-12-13T15:22:00,LOC-002354,PERSON-001589,VEH-000003,PHONE-003175,Synthetic timeline event,synthetic,0.89,true
EVENT-007781,CASE-000780,OBSERVATION,2023-02-01T01:18:00,LOC-002356,PERSON-001578,VEH-002807,PHONE-002500,Synthetic timeline event,synthetic,0.83,true
EVENT-007782,CASE-000780,CONTACT,2023-02-01T11:52:00,LOC-002355,PERSON-002846,VEH-003537,PHONE-007056,Synthetic timeline event,synthetic,0.91,true
EVENT-007783,CASE-000780,OBSERVATION,2023-02-01T01:37:00,LOC-002356,PERSON-001578,VEH-002306,PHONE-006190,Synthetic timeline event,synthetic,0.94,true
EVENT-007784,CASE-000780,OBSERVATION,2023-01-31T20:15:00,LOC-002356,PERSON-000245,VEH-003629,PHONE-003496,Synthetic timeline event,synthetic,0.75,true
EVENT-007785,CASE-000780,DIGITAL_ACTIVITY,2023-02-01T04:06:00,LOC-002357,PERSON-001847,VEH-001139,PHONE-002709,Synthetic timeline event,synthetic,0.75,true
EVENT-007786,CASE-000780,MOVEMENT,2023-02-01T08:28:00,LOC-002356,PERSON-001780,VEH-002789,PHONE-004489,Synthetic timeline event,synthetic,0.67,true
EVENT-007787,CASE-000780,DIGITAL_ACTIVITY,2023-01-31T20:16:00,LOC-002357,PERSON-000374,VEH-003105,PHONE-002602,Synthetic timeline event,synthetic,0.76,true
EVENT-007788,CASE-000781,TRANSPORT,2023-08-20T12:29:00,LOC-002358,PERSON-002750,VEH-001903,PHONE-006456,Synthetic timeline event,synthetic,0.76,true
EVENT-007789,CASE-000781,OBSERVATION,2023-08-20T11:23:00,LOC-002358,PERSON-002215,VEH-001866,PHONE-004213,Synthetic timeline event,synthetic,0.98,true
EVENT-007790,CASE-000781,MEETING,2023-08-20T07:26:00,LOC-002358,PERSON-001558,VEH-000445,PHONE-007425,Synthetic timeline event,synthetic,0.95,true
EVENT-007791,CASE-000781,MEETING,2023-08-20T19:49:00,LOC-002358,PERSON-000351,VEH-000171,PHONE-007167,Synthetic timeline event,synthetic,0.8,true
EVENT-007792,CASE-000781,MEETING,2023-08-20T19:34:00,LOC-002359,PERSON-000351,VEH-003504,PHONE-004417,Synthetic timeline event,synthetic,0.8,true
EVENT-007793,CASE-000781,MEETING,2023-08-20T22:00:00,LOC-002358,PERSON-002750,VEH-000172,PHONE-001765,Synthetic timeline event,synthetic,0.95,true
EVENT-007794,CASE-000781,CONTACT,2023-08-20T14:33:00,LOC-002358,PERSON-000351,VEH-002525,PHONE-000273,Synthetic timeline event,synthetic,0.72,true
EVENT-007795,CASE-000781,DIGITAL_ACTIVITY,2023-08-20T14:01:00,LOC-002360,PERSON-002750,VEH-000316,PHONE-000585,Synthetic timeline event,synthetic,0.61,true
EVENT-007796,CASE-000781,CONTACT,2023-08-20T07:43:00,LOC-002359,PERSON-001670,VEH-003641,PHONE-005089,Synthetic timeline event,synthetic,0.93,true
EVENT-007797,CASE-000782,CONTACT,2023-05-11T22:07:00,LOC-002362,PERSON-000850,VEH-002296,PHONE-006625,Synthetic timeline event,synthetic,0.67,true
EVENT-007798,CASE-000782,DIGITAL_ACTIVITY,2023-05-12T00:12:00,LOC-002364,PERSON-000063,VEH-002815,PHONE-006500,Synthetic timeline event,synthetic,0.73,true
EVENT-007799,CASE-000782,MOVEMENT,2023-05-12T07:44:00,LOC-002363,PERSON-002757,VEH-002710,PHONE-003731,Synthetic timeline event,synthetic,0.99,true
EVENT-007800,CASE-000782,TRANSPORT,2023-05-12T10:33:00,LOC-002363,PERSON-002574,VEH-000272,PHONE-005988,Synthetic timeline event,synthetic,0.97,true
EVENT-007801,CASE-000782,DIGITAL_ACTIVITY,2023-05-12T02:32:00,LOC-002364,PERSON-001589,VEH-000448,PHONE-006276,Synthetic timeline event,synthetic,0.67,true
EVENT-007802,CASE-000782,CONTACT,2023-05-11T23:52:00,LOC-002363,PERSON-002574,VEH-001288,PHONE-006280,Synthetic timeline event,synthetic,0.98,true
EVENT-007803,CASE-000782,TRANSPORT,2023-05-12T09:08:00,LOC-002364,PERSON-001861,VEH-002583,PHONE-007041,Synthetic timeline event,synthetic,0.9,true
EVENT-007804,CASE-000782,TRANSPORT,2023-05-12T00:25:00,LOC-002364,PERSON-001861,VEH-001612,PHONE-005760,Synthetic timeline event,synthetic,0.65,true
EVENT-007805,CASE-000782,MEETING,2023-05-12T04:10:00,LOC-002362,PERSON-000081,VEH-003361,PHONE-006623,Synthetic timeline event,synthetic,0.91,true
EVENT-007806,CASE-000782,DIGITAL_ACTIVITY,2023-05-12T05:23:00,LOC-002364,PERSON-002574,VEH-001288,PHONE-006403,Synthetic timeline event,synthetic,0.62,true
EVENT-007807,CASE-000782,CONTACT,2023-05-12T05:07:00,LOC-002364,PERSON-001589,VEH-002116,PHONE-004501,Synthetic timeline event,synthetic,0.79,true
EVENT-007808,CASE-000782,REPORT,2023-05-12T01:45:00,LOC-002361,PERSON-002574,VEH-002246,PHONE-003933,Synthetic timeline event,synthetic,0.72,true
EVENT-007809,CASE-000783,DIGITAL_ACTIVITY,2023-09-05T23:29:00,LOC-002366,PERSON-001205,VEH-003653,PHONE-006096,Synthetic timeline event,synthetic,0.95,true
EVENT-007810,CASE-000783,REPORT,2023-09-06T11:19:00,LOC-002367,PERSON-000538,VEH-001696,PHONE-007445,Synthetic timeline event,synthetic,0.66,true
EVENT-007811,CASE-000783,CONTACT,2023-09-06T04:19:00,LOC-002365,PERSON-001898,VEH-000182,PHONE-003493,Synthetic timeline event,synthetic,0.93,true
EVENT-007812,CASE-000783,OBSERVATION,2023-09-06T12:34:00,LOC-002366,PERSON-002517,VEH-000472,PHONE-005363,Synthetic timeline event,synthetic,0.79,true
EVENT-007813,CASE-000783,CONTACT,2023-09-06T12:21:00,LOC-002366,PERSON-002745,VEH-001810,PHONE-007360,Synthetic timeline event,synthetic,0.63,true
EVENT-007814,CASE-000783,OBSERVATION,2023-09-06T05:35:00,LOC-002365,PERSON-002745,VEH-003652,PHONE-006015,Synthetic timeline event,synthetic,0.92,true
EVENT-007815,CASE-000783,TRANSPORT,2023-09-06T04:26:00,LOC-002365,PERSON-001205,VEH-000738,PHONE-006943,Synthetic timeline event,synthetic,0.89,true
EVENT-007816,CASE-000784,TRANSPORT,2023-03-02T01:08:00,LOC-002369,PERSON-000697,VEH-003493,PHONE-000287,Synthetic timeline event,synthetic,0.88,true
EVENT-007817,CASE-000784,REPORT,2023-03-02T01:52:00,LOC-002370,PERSON-002998,VEH-001630,PHONE-006019,Synthetic timeline event,synthetic,0.78,true
EVENT-007818,CASE-000784,MEETING,2023-03-01T23:31:00,LOC-002368,PERSON-000948,VEH-000294,PHONE-007291,Synthetic timeline event,synthetic,0.89,true
EVENT-007819,CASE-000784,OBSERVATION,2023-03-02T03:26:00,LOC-002369,PERSON-000106,VEH-000638,PHONE-001113,Synthetic timeline event,synthetic,0.63,true
EVENT-007820,CASE-000784,REPORT,2023-03-02T00:21:00,LOC-002368,PERSON-000106,VEH-003331,PHONE-000633,Synthetic timeline event,synthetic,0.61,true
EVENT-007821,CASE-000784,OBSERVATION,2023-03-02T04:40:00,LOC-002368,PERSON-000697,VEH-000218,PHONE-007034,Synthetic timeline event,synthetic,0.73,true
EVENT-007822,CASE-000784,MOVEMENT,2023-03-01T19:59:00,LOC-002368,PERSON-000697,VEH-000158,PHONE-003526,Synthetic timeline event,synthetic,0.8,true
EVENT-007823,CASE-000784,MEETING,2023-03-01T20:00:00,LOC-002369,PERSON-001343,VEH-002875,PHONE-005380,Synthetic timeline event,synthetic,0.66,true
EVENT-007824,CASE-000784,CONTACT,2023-03-01T22:26:00,LOC-002368,PERSON-000948,VEH-003474,PHONE-006126,Synthetic timeline event,synthetic,0.66,true
EVENT-007825,CASE-000785,TRANSPORT,2023-09-30T22:21:00,LOC-002373,PERSON-001480,VEH-003095,PHONE-004264,Synthetic timeline event,synthetic,0.7,true
EVENT-007826,CASE-000785,MEETING,2023-10-01T03:13:00,LOC-002373,PERSON-001480,VEH-003095,PHONE-000802,Synthetic timeline event,synthetic,0.97,true
EVENT-007827,CASE-000785,DIGITAL_ACTIVITY,2023-10-01T03:01:00,LOC-002372,PERSON-002847,VEH-002485,PHONE-006329,Synthetic timeline event,synthetic,0.93,true
EVENT-007828,CASE-000785,TRANSPORT,2023-09-30T18:37:00,LOC-002372,PERSON-001363,VEH-001314,PHONE-003178,Synthetic timeline event,synthetic,0.76,true
EVENT-007829,CASE-000785,CONTACT,2023-10-01T01:20:00,LOC-002372,PERSON-001758,VEH-003270,PHONE-004634,Synthetic timeline event,synthetic,0.91,true
EVENT-007830,CASE-000785,MEETING,2023-09-30T15:54:00,LOC-002371,PERSON-000635,VEH-001186,PHONE-001582,Synthetic timeline event,synthetic,0.7,true
EVENT-007831,CASE-000785,CONTACT,2023-09-30T13:39:00,LOC-002372,PERSON-000635,VEH-002454,PHONE-007467,Synthetic timeline event,synthetic,0.8,true
EVENT-007832,CASE-000785,MOVEMENT,2023-09-30T20:51:00,LOC-002372,PERSON-002896,VEH-003428,PHONE-003105,Synthetic timeline event,synthetic,0.65,true
EVENT-007833,CASE-000785,MEETING,2023-09-30T14:45:00,LOC-002372,PERSON-002896,VEH-002751,PHONE-003106,Synthetic timeline event,synthetic,0.74,true
EVENT-007834,CASE-000785,TRANSPORT,2023-09-30T14:20:00,LOC-002371,PERSON-001480,VEH-003592,PHONE-002196,Synthetic timeline event,synthetic,0.82,true
EVENT-007835,CASE-000785,OBSERVATION,2023-09-30T13:59:00,LOC-002371,PERSON-001758,VEH-001852,PHONE-003741,Synthetic timeline event,synthetic,0.66,true
EVENT-007836,CASE-000785,OBSERVATION,2023-09-30T21:38:00,LOC-002371,PERSON-001596,VEH-000417,PHONE-004002,Synthetic timeline event,synthetic,0.66,true
EVENT-007837,CASE-000786,MOVEMENT,2023-07-19T19:16:00,LOC-002377,PERSON-002750,VEH-003110,PHONE-006820,Synthetic timeline event,synthetic,0.95,true
EVENT-007838,CASE-000786,OBSERVATION,2023-07-19T13:40:00,LOC-002375,PERSON-002750,VEH-000222,PHONE-001386,Synthetic timeline event,synthetic,0.81,true
EVENT-007839,CASE-000786,CONTACT,2023-07-19T20:06:00,LOC-002376,PERSON-000146,VEH-002165,PHONE-006816,Synthetic timeline event,synthetic,0.84,true
EVENT-007840,CASE-000786,OBSERVATION,2023-07-19T10:49:00,LOC-002376,PERSON-001041,VEH-000739,PHONE-001535,Synthetic timeline event,synthetic,0.94,true
EVENT-007841,CASE-000786,CONTACT,2023-07-19T13:49:00,LOC-002375,PERSON-000351,VEH-002525,PHONE-007473,Synthetic timeline event,synthetic,0.9,true
EVENT-007842,CASE-000786,MEETING,2023-07-19T21:40:00,LOC-002376,PERSON-002750,VEH-000487,PHONE-007299,Synthetic timeline event,synthetic,0.9,true
EVENT-007843,CASE-000786,REPORT,2023-07-19T18:04:00,LOC-002377,PERSON-001589,VEH-000448,PHONE-003842,Synthetic timeline event,synthetic,0.71,true
EVENT-007844,CASE-000786,DIGITAL_ACTIVITY,2023-07-19T16:48:00,LOC-002377,PERSON-001558,VEH-000162,PHONE-004867,Synthetic timeline event,synthetic,0.66,true
EVENT-007845,CASE-000787,OBSERVATION,2023-07-08T06:19:00,LOC-002378,PERSON-001521,VEH-001760,PHONE-001986,Synthetic timeline event,synthetic,0.94,true
EVENT-007846,CASE-000787,TRANSPORT,2023-07-08T11:40:00,LOC-002379,PERSON-001259,VEH-003239,PHONE-002618,Synthetic timeline event,synthetic,0.76,true
EVENT-007847,CASE-000787,MEETING,2023-07-08T15:41:00,LOC-002378,PERSON-001521,VEH-001760,PHONE-007484,Synthetic timeline event,synthetic,0.96,true
EVENT-007848,CASE-000787,MOVEMENT,2023-07-08T10:40:00,LOC-002380,PERSON-001259,VEH-003059,PHONE-001007,Synthetic timeline event,synthetic,0.95,true
EVENT-007849,CASE-000787,TRANSPORT,2023-07-08T17:54:00,LOC-002378,PERSON-000863,VEH-001676,PHONE-004142,Synthetic timeline event,synthetic,0.82,true
EVENT-007850,CASE-000787,DIGITAL_ACTIVITY,2023-07-08T21:32:00,LOC-002379,PERSON-001861,VEH-001273,PHONE-005760,Synthetic timeline event,synthetic,0.95,true
EVENT-007851,CASE-000787,CONTACT,2023-07-08T19:36:00,LOC-002380,PERSON-001259,VEH-003133,PHONE-003929,Synthetic timeline event,synthetic,0.87,true
EVENT-007852,CASE-000787,OBSERVATION,2023-07-08T16:55:00,LOC-002378,PERSON-002757,VEH-002878,PHONE-002624,Synthetic timeline event,synthetic,0.63,true
EVENT-007853,CASE-000787,DIGITAL_ACTIVITY,2023-07-08T16:45:00,LOC-002378,PERSON-001521,VEH-002600,PHONE-001987,Synthetic timeline event,synthetic,0.76,true
EVENT-007854,CASE-000787,TRANSPORT,2023-07-08T10:28:00,LOC-002380,PERSON-001259,VEH-001304,PHONE-004096,Synthetic timeline event,synthetic,0.96,true
EVENT-007855,CASE-000787,TRANSPORT,2023-07-08T10:04:00,LOC-002378,PERSON-000863,VEH-003385,PHONE-004102,Synthetic timeline event,synthetic,0.94,true
EVENT-007856,CASE-000787,MOVEMENT,2023-07-08T15:02:00,LOC-002378,PERSON-001861,VEH-001305,PHONE-001511,Synthetic timeline event,synthetic,0.95,true
EVENT-007857,CASE-000788,REPORT,2023-11-29T14:25:00,LOC-002381,PERSON-002618,VEH-000987,PHONE-000090,Synthetic timeline event,synthetic,0.97,true
EVENT-007858,CASE-000788,DIGITAL_ACTIVITY,2023-11-29T09:22:00,LOC-002381,PERSON-002821,VEH-001938,PHONE-005850,Synthetic timeline event,synthetic,0.92,true
EVENT-007859,CASE-000788,REPORT,2023-11-29T12:40:00,LOC-002381,PERSON-000180,VEH-001260,PHONE-005853,Synthetic timeline event,synthetic,0.8,true
EVENT-007860,CASE-000788,OBSERVATION,2023-11-29T02:52:00,LOC-002382,PERSON-000440,VEH-003675,PHONE-005407,Synthetic timeline event,synthetic,0.96,true
EVENT-007861,CASE-000788,DIGITAL_ACTIVITY,2023-11-29T08:17:00,LOC-002381,PERSON-000180,VEH-002866,PHONE-004056,Synthetic timeline event,synthetic,0.74,true
EVENT-007862,CASE-000788,CONTACT,2023-11-29T06:19:00,LOC-002381,PERSON-001059,VEH-003316,PHONE-006867,Synthetic timeline event,synthetic,0.8,true
EVENT-007863,CASE-000788,OBSERVATION,2023-11-29T05:27:00,LOC-002383,PERSON-001115,VEH-002385,PHONE-004881,Synthetic timeline event,synthetic,0.78,true
EVENT-007864,CASE-000788,TRANSPORT,2023-11-29T09:18:00,LOC-002381,PERSON-001115,VEH-000850,PHONE-006002,Synthetic timeline event,synthetic,0.68,true
EVENT-007865,CASE-000788,CONTACT,2023-11-29T10:35:00,LOC-002381,PERSON-002821,VEH-003151,PHONE-004539,Synthetic timeline event,synthetic,0.96,true
EVENT-007866,CASE-000788,CONTACT,2023-11-29T14:37:00,LOC-002382,PERSON-002821,VEH-001257,PHONE-003231,Synthetic timeline event,synthetic,0.7,true
EVENT-007867,CASE-000788,MEETING,2023-11-29T11:58:00,LOC-002383,PERSON-000440,VEH-000881,PHONE-003782,Synthetic timeline event,synthetic,0.67,true
