vehicle_id,vehicle_type,registration_alias,owner_person_id,color,make,model,status,synthetic_flag
VEH-003800,Van,SYN-KE-03800,PERSON-000207,White,Maruti,Ertiga,Transferred,true
VEH-003801,Auto,SYN-DE-03801,PERSON-000103,Black,Hyundai,Venue,Transferred,true
VEH-003802,Van,SYN-TE-03802,PERSON-001869,Red,Mahindra,Bolero,Transferred,true
VEH-003803,Van,SYN-TE-03803,PERSON-001457,Grey,Maruti,Swift,Active,true
VEH-003804,Truck,SYN-WE-03804,PERSON-001955,Silver,Toyota,Urban Cruiser,Transferred,true
VEH-003805,Auto,SYN-RA-03805,PERSON-000898,Silver,Tata,Altroz,Transferred,true
VEH-003806,Van,SYN-DE-03806,PERSON-002466,White,Mahindra,Bolero,Transferred,true
VEH-003807,Car,SYN-TE-03807,PERSON-001326,White,Maruti,Swift,Transferred,true
VEH-003808,Auto,SYN-GU-03808,PERSON-000943,Red,Tata,Nexon,Transferred,true
VEH-003809,Auto,SYN-TA-03809,PERSON-002397,Silver,Mahindra,Scorpio,Transferred,true
VEH-003810,Motorcycle,SYN-WE-03810,PERSON-001747,Red,Mahindra,Bolero,Transferred,true
VEH-003811,Auto,SYN-TE-03811,PERSON-002304,Silver,Tata,Altroz,Transferred,true
VEH-003812,SUV,SYN-TE-03812,PERSON-001691,Black,Maruti,Swift,Active,true
VEH-003813,Auto,SYN-UT-03813,PERSON-001847,Silver,Tata,Punch,Active,true
VEH-003814,Auto,SYN-WE-03814,PERSON-001029,Blue,Toyota,Innova,Active,true
VEH-003815,Auto,SYN-RA-03815,PERSON-002438,Silver,Hyundai,Creta,Active,true
VEH-003816,Car,SYN-RA-03816,PERSON-001363,Black,Maruti,Ertiga,Active,true
VEH-003817,Auto,SYN-WE-03817,PERSON-000060,Black,Maruti,Baleno,Active,true
VEH-003818,Van,SYN-DE-03818,PERSON-000832,Grey,Maruti,Baleno,Transferred,true
VEH-003819,Truck,SYN-TE-03819,PERSON-000635,Grey,Mahindra,Scorpio,Transferred,true
VEH-003820,SUV,SYN-KA-03820,PERSON-002896,Grey,Toyota,Urban Cruiser,Active,true
VEH-003821,Car,SYN-WE-03821,PERSON-000497,Red,Hyundai,Venue,Active,true
VEH-003822,SUV,SYN-UT-03822,PERSON-001847,Silver,Toyota,Innova,Active,true
VEH-003823,Car,SYN-GU-03823,PERSON-000081,White,Tata,Nexon,Transferred,true
VEH-003824,Car,SYN-KA-03824,PERSON-001259,Black,Hyundai,Creta,Transferred,true
VEH-003825,Truck,SYN-RA-03825,PERSON-002132,Blue,Maruti,Swift,Active,true
VEH-003826,Truck,SYN-RA-03826,PERSON-002574,Red,Mahindra,XUV,Active,true
VEH-003827,Auto,SYN-GU-03827,PERSON-000063,White,Maruti,Swift,Active,true
VEH-003828,Motorcycle,SYN-UT-03828,PERSON-000647,Red,Maruti,Swift,Active,true
VEH-003829,Van,SYN-UT-03829,PERSON-001337,Blue,Maruti,Swift,Active,true
VEH-003830,Truck,SYN-MA-03830,PERSON-000106,Silver,Toyota,Innova,Active,true
VEH-003831,Van,SYN-RA-03831,PERSON-001894,Silver,Maruti,Baleno,Transferred,true
VEH-003832,Auto,SYN-DE-03832,PERSON-001425,Red,Hyundai,Creta,Transferred,true
VEH-003833,Motorcycle,SYN-UT-03833,PERSON-000822,White,Toyota,Urban Cruiser,Active,true
VEH-003834,Van,SYN-RA-03834,PERSON-002986,Red,Mahindra,XUV,Active,true
VEH-003835,SUV,SYN-WE-03835,PERSON-001507,Grey,Maruti,Baleno,Active,true
VEH-003836,SUV,SYN-KA-03836,PERSON-002068,Red,Tata,Altroz,Active,true
VEH-003837,Motorcycle,SYN-KE-03837,PERSON-000260,Red,Toyota,Urban Cruiser,Transferred,true
VEH-003838,Auto,SYN-TE-03838,PERSON-001667,White,Hyundai,i20,Transferred,true
VEH-003839,Van,SYN-TE-03839,PERSON-000374,Red,Tata,Punch,Active,true
VEH-003840,Auto,SYN-GU-03840,PERSON-000825,Silver,Mahindra,Bolero,Transferred,true
VEH-003841,SUV,SYN-TE-03841,PERSON-001780,Blue,Mahindra,XUV,Active,true
VEH-003842,Van,SYN-RA-03842,PERSON-002574,Silver,Toyota,Urban Cruiser,Transferred,true
VEH-003843,Truck,SYN-TE-03843,PERSON-000374,Blue,Mahindra,Scorpio,Active,true
VEH-003844,Motorcycle,SYN-TE-03844,PERSON-001691,White,Hyundai,i20,Active,true
VEH-003845,Car,SYN-WE-03845,PERSON-001029,Red,Tata,Punch,Active,true
VEH-003846,Van,SYN-RA-03846,PERSON-002517,Grey,Tata,Nexon,Transferred,true
VEH-003847,Motorcycle,SYN-WE-03847,PERSON-000120,Red,Maruti,Swift,Transferred,true
VEH-003848,Auto,SYN-MA-03848,PERSON-000921,Black,Toyota,Urban Cruiser,Transferred,true
VEH-003849,Auto,SYN-TA-03849,PERSON-001992,Red,Toyota,Urban Cruiser,Active,true
VEH-003850,Auto,SYN-WE-03850,PERSON-000488,White,Maruti,Ertiga,Transferred,true
VEH-003851,SUV,SYN-MA-03851,PERSON-000357,White,Hyundai,Creta,Active,true
VEH-003852,Car,SYN-UT-03852,PERSON-001944,White,Mahindra,Scorpio,Active,true
VEH-003853,Van,SYN-KA-03853,PERSON-001478,White,Mahindra,Bolero,Active,true
VEH-003854,Car,SYN-TE-03854,PERSON-002256,Silver,Tata,Altroz,Transferred,true
VEH-003855,Van,SYN-WE-03855,PERSON-000712,Red,Mahindra,Scorpio,Active,true
VEH-003856,Auto,SYN-KE-03856,PERSON-002684,Blue,Tata,Punch,Active,true
VEH-003857,SUV,SYN-KA-03857,PERSON-001664,Grey,Maruti,Ertiga,Active,true
VEH-003858,Motorcycle,SYN-RA-03858,PERSON-002574,Silver,Tata,Altroz,Active,true
VEH-003859,Auto,SYN-GU-03859,PERSON-000863,Red,Tata,Punch,Transferred,true
VEH-003860,Van,SYN-GU-03860,PERSON-000063,Blue,Mahindra,Bolero,Active,true
VEH-003861,Motorcycle,SYN-TA-03861,PERSON-002675,Black,Mahindra,Scorpio,Active,true
VEH-003862,Truck,SYN-RA-03862,PERSON-001315,Blue,Mahindra,Bolero,Active,true
VEH-003863,Van,SYN-GU-03863,PERSON-001043,Silver,Tata,Punch,Transferred,true
VEH-003864,Truck,SYN-KE-03864,PERSON-000230,White,Tata,Punch,Active,true
VEH-003865,Truck,SYN-GU-03865,PERSON-000081,Silver,Maruti,Baleno,Transferred,true
VEH-003866,Auto,SYN-KA-03866,PERSON-001259,Blue,Tata,Altroz,Active,true
VEH-003867,Van,SYN-GU-03867,PERSON-001861,Black,Mahindra,Scorpio,Active,true
VEH-003868,Van,SYN-GU-03868,PERSON-000863,Silver,Hyundai,Venue,Active,true
VEH-003869,Van,SYN-GU-03869,PERSON-000063,Silver,Hyundai,i20,Active,true
VEH-003870,Truck,SYN-KE-03870,PERSON-000302,Black,Tata,Punch,Active,true
VEH-003871,SUV,SYN-DE-03871,PERSON-000682,Red,Mahindra,Bolero,Transferred,true
VEH-003872,Van,SYN-TE-03872,PERSON-001481,Black,Toyota,Innova,Active,true
VEH-003873,Truck,SYN-RA-03873,PERSON-000275,Silver,Maruti,Swift,Active,true
VEH-003874,Auto,SYN-TE-03874,PERSON-001558,Black,Maruti,Swift,Active,true
VEH-003875,Auto,SYN-KA-03875,PERSON-000540,Grey,Maruti,Baleno,Transferred,true
VEH-003876,SUV,SYN-DE-03876,PERSON-000180,Blue,Tata,Punch,Active,true
VEH-003877,Truck,SYN-DE-03877,PERSON-000267,Silver,Mahindra,XUV,Active,true
VEH-003878,SUV,SYN-RA-03878,PERSON-002017,Black,Hyundai,Venue,Active,true
VEH-003879,Motorcycle,SYN-UT-03879,PERSON-002900,White,Toyota,Urban Cruiser,Active,true
VEH-003880,Truck,SYN-KA-03880,PERSON-001259,Black,Mahindra,XUV,Active,true
VEH-003881,SUV,SYN-GU-03881,PERSON-001861,Blue,Hyundai,Creta,Active,true
VEH-003882,Motorcycle,SYN-GU-03882,PERSON-000063,Grey,Maruti,Ertiga,Active,true
VEH-003883,Van,SYN-TE-03883,PERSON-001558,Red,Hyundai,Venue,Active,true
VEH-003884,Truck,SYN-GU-03884,PERSON-001115,Grey,Mahindra,XUV,Transferred,true
VEH-003885,Car,SYN-DE-03885,PERSON-001262,White,Hyundai,Creta,Active,true
VEH-003886,Van,SYN-MA-03886,PERSON-002060,Black,Tata,Altroz,Active,true
VEH-003887,SUV,SYN-KA-03887,PERSON-002136,Silver,Hyundai,Creta,Active,true
VEH-003888,Truck,SYN-TA-03888,PERSON-002558,Silver,Toyota,Urban Cruiser,Active,true
VEH-003889,Van,SYN-KE-03889,PERSON-001234,Grey,Toyota,Urban Cruiser,Active,true
VEH-003890,Motorcycle,SYN-KE-03890,PERSON-000580,Grey,Hyundai,i20,Active,true
VEH-003891,Motorcycle,SYN-TE-03891,PERSON-002004,Blue,Tata,Punch,Transferred,true
VEH-003892,Van,SYN-WE-03892,PERSON-002835,Blue,Maruti,Swift,Active,true
VEH-003893,Car,SYN-TA-03893,PERSON-000948,Silver,Mahindra,Scorpio,Active,true
VEH-003894,Auto,SYN-DE-03894,PERSON-000904,Grey,Hyundai,Venue,Active,true
VEH-003895,Auto,SYN-KE-03895,PERSON-000230,Grey,Toyota,Urban Cruiser,Active,true
VEH-003896,Car,SYN-MA-03896,PERSON-002715,Grey,Toyota,Urban Cruiser,Active,true
VEH-003897,Truck,SYN-TE-03897,PERSON-002737,Silver,Toyota,Innova,Active,true
VEH-003898,Truck,SYN-GU-03898,PERSON-000473,Red,Hyundai,i20,Active,true
VEH-003899,Car,SYN-KE-03899,PERSON-000165,White,Tata,Punch,Transferred,true
VEH-003900,Van,SYN-KE-03900,PERSON-001191,White,Tata,Punch,Transferred,true
VEH-003901,Auto,SYN-RA-03901,PERSON-001803,Black,Maruti,Ertiga,Active,true
VEH-003902,Auto,SYN-TE-03902,PERSON-001648,Blue,Toyota,Innova,Active,true
VEH-003903,Car,SYN-MA-03903,PERSON-000106,Silver,Tata,Punch,Transferred,true
VEH-003904,Motorcycle,SYN-UT-03904,PERSON-002900,Grey,Maruti,Baleno,Active,true
VEH-003905,Auto,SYN-KA-03905,PERSON-001259,Blue,Hyundai,Venue,Transferred,true
VEH-003906,Van,SYN-RA-03906,PERSON-002574,Blue,Tata,Altroz,Transferred,true
VEH-003907,Auto,SYN-GU-03907,PERSON-000863,White,Hyundai,Creta,Active,true
VEH-003908,Motorcycle,SYN-MA-03908,PERSON-001589,Grey,Hyundai,i20,Transferred,true
VEH-003909,Truck,SYN-TE-03909,PERSON-001885,Grey,Maruti,Ertiga,Active,true
VEH-003910,Motorcycle,SYN-RA-03910,PERSON-002938,Black,Maruti,Ertiga,Active,true
VEH-003911,Truck,SYN-GU-03911,PERSON-002970,Grey,Toyota,Urban Cruiser,Active,true
VEH-003912,Van,SYN-KA-03912,PERSON-002136,White,Toyota,Innova,Active,true
VEH-003913,Van,SYN-UT-03913,PERSON-001107,Silver,Mahindra,Scorpio,Transferred,true
VEH-003914,Motorcycle,SYN-UT-03914,PERSON-000405,Red,Tata,Altroz,Active,true
VEH-003915,Car,SYN-GU-03915,PERSON-000721,White,Toyota,Urban Cruiser,Active,true
VEH-003916,Motorcycle,SYN-TE-03916,PERSON-002004,Grey,Tata,Nexon,Active,true
VEH-003917,SUV,SYN-RA-03917,PERSON-000154,Grey,Tata,Punch,Transferred,true
VEH-003918,Truck,SYN-UT-03918,PERSON-000419,Blue,Mahindra,Bolero,Active,true
VEH-003919,Van,SYN-MA-03919,PERSON-002417,White,Mahindra,Scorpio,Active,true
VEH-003920,Auto,SYN-UT-03920,PERSON-002077,Grey,Hyundai,Creta,Active,true
VEH-003921,Truck,SYN-KE-03921,PERSON-002105,Grey,Mahindra,XUV,Active,true
VEH-003922,SUV,SYN-TE-03922,PERSON-001869,Black,Tata,Nexon,Active,true
VEH-003923,Auto,SYN-GU-03923,PERSON-000081,White,Toyota,Innova,Active,true
VEH-003924,SUV,SYN-KA-03924,PERSON-001259,Blue,Hyundai,i20,Transferred,true
VEH-003925,Van,SYN-GU-03925,PERSON-001861,Blue,Maruti,Baleno,Transferred,true
VEH-003926,Motorcycle,SYN-GU-03926,PERSON-000063,Grey,Mahindra,Bolero,Active,true
VEH-003927,Van,SYN-MA-03927,PERSON-001589,Black,Toyota,Innova,Transferred,true
VEH-003928,Motorcycle,SYN-GU-03928,PERSON-001387,White,Maruti,Ertiga,Active,true
VEH-003929,Car,SYN-KE-03929,PERSON-000260,Grey,Toyota,Urban Cruiser,Active,true
VEH-003930,Car,SYN-TE-03930,PERSON-001780,Black,Hyundai,Venue,Active,true
VEH-003931,Auto,SYN-KA-03931,PERSON-001664,Blue,Tata,Punch,Transferred,true
VEH-003932,Motorcycle,SYN-TA-03932,PERSON-002675,Black,Toyota,Innova,Transferred,true
VEH-003933,Van,SYN-KA-03933,PERSON-001343,Grey,Hyundai,Creta,Active,true
VEH-003934,SUV,SYN-WE-03934,PERSON-002835,Grey,Tata,Altroz,Active,true
VEH-003935,Motorcycle,SYN-WE-03935,PERSON-000584,White,Maruti,Ertiga,Active,true
VEH-003936,SUV,SYN-DE-03936,PERSON-000697,White,Maruti,Swift,Transferred,true
VEH-003937,Auto,SYN-KE-03937,PERSON-000230,Blue,Tata,Altroz,Active,true
VEH-003938,Motorcycle,SYN-KE-03938,PERSON-000611,Grey,Maruti,Swift,Active,true
VEH-003939,SUV,SYN-MA-03939,PERSON-001542,Silver,Maruti,Baleno,Transferred,true
VEH-003940,Auto,SYN-KE-03940,PERSON-000886,Black,Maruti,Swift,Active,true
VEH-003941,Car,SYN-WE-03941,PERSON-000497,Blue,Tata,Nexon,Active,true
VEH-003942,Van,SYN-KA-03942,PERSON-002896,Red,Maruti,Ertiga,Transferred,true
VEH-003943,SUV,SYN-UT-03943,PERSON-000419,Red,Hyundai,Venue,Transferred,true
VEH-003944,Car,SYN-MA-03944,PERSON-002417,Grey,Toyota,Urban Cruiser,Active,true
VEH-003945,Car,SYN-TE-03945,PERSON-001758,Blue,Hyundai,i20,Active,true
VEH-003946,Auto,SYN-KE-03946,PERSON-000207,White,Mahindra,Bolero,Transferred,true
VEH-003947,SUV,SYN-WE-03947,PERSON-000060,Black,Mahindra,Scorpio,Transferred,true
VEH-003948,Truck,SYN-KA-03948,PERSON-002896,Blue,Toyota,Innova,Active,true
VEH-003949,Auto,SYN-TE-03949,PERSON-001480,Silver,Hyundai,Venue,Active,true
VEH-003950,Van,SYN-KA-03950,PERSON-000233,Silver,Toyota,Urban Cruiser,Active,true
VEH-003951,Van,SYN-KE-03951,PERSON-000886,Grey,Tata,Altroz,Active,true
VEH-003952,Car,SYN-TA-03952,PERSON-002481,Blue,Mahindra,Bolero,Active,true
VEH-003953,SUV,SYN-GU-03953,PERSON-001059,Blue,Maruti,Swift,Transferred,true
VEH-003954,Auto,SYN-KE-03954,PERSON-000302,Silver,Tata,Altroz,Transferred,true
VEH-003955,Auto,SYN-TE-03955,PERSON-002122,Blue,Maruti,Baleno,Active,true
VEH-003956,Truck,SYN-TA-03956,PERSON-000305,Black,Tata,Altroz,Transferred,true
VEH-003957,Truck,SYN-KA-03957,PERSON-000842,White,Mahindra,Scorpio,Transferred,true
VEH-003958,SUV,SYN-TE-03958,PERSON-001419,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-003959,Auto,SYN-TA-03959,PERSON-002845,White,Toyota,Urban Cruiser,Transferred,true
VEH-003960,Motorcycle,SYN-GU-03960,PERSON-002788,Blue,Tata,Nexon,Active,true
VEH-003961,SUV,SYN-KE-03961,PERSON-000763,Grey,Mahindra,XUV,Active,true
VEH-003962,SUV,SYN-GU-03962,PERSON-000455,Grey,Toyota,Urban Cruiser,Active,true
VEH-003963,SUV,SYN-RA-03963,PERSON-001385,Red,Mahindra,Scorpio,Active,true
VEH-003964,Van,SYN-RA-03964,PERSON-002517,Black,Maruti,Baleno,Transferred,true
VEH-003965,Truck,SYN-DE-03965,PERSON-000538,White,Mahindra,Scorpio,Active,true
VEH-003966,Auto,SYN-KA-03966,PERSON-001544,Silver,Mahindra,XUV,Active,true
VEH-003967,Car,SYN-TA-03967,PERSON-002873,Black,Tata,Altroz,Active,true
VEH-003968,Car,SYN-KE-03968,PERSON-002757,White,Toyota,Urban Cruiser,Active,true
VEH-003969,Car,SYN-TA-03969,PERSON-001543,Grey,Hyundai,Creta,Active,true
VEH-003970,SUV,SYN-TA-03970,PERSON-002675,Silver,Toyota,Innova,Active,true
VEH-003971,Truck,SYN-KE-03971,PERSON-001596,Red,Toyota,Innova,Transferred,true
VEH-003972,Truck,SYN-RA-03972,PERSON-001363,White,Tata,Punch,Active,true
VEH-003973,SUV,SYN-DE-03973,PERSON-000832,Silver,Toyota,Innova,Active,true
VEH-003974,Car,SYN-WE-03974,PERSON-002713,Silver,Toyota,Innova,Active,true
VEH-003975,Van,SYN-KA-03975,PERSON-002896,Silver,Toyota,Urban Cruiser,Transferred,true
VEH-003976,Car,SYN-UT-03976,PERSON-001873,White,Mahindra,Bolero,Active,true
VEH-003977,SUV,SYN-UT-03977,PERSON-002847,Blue,Hyundai,i20,Active,true
VEH-003978,Car,SYN-UT-03978,PERSON-001847,Grey,Mahindra,Scorpio,Active,true
VEH-003979,SUV,SYN-UT-03979,PERSON-002922,Black,Maruti,Baleno,Active,true
VEH-003980,SUV,SYN-DE-03980,PERSON-001425,Grey,Hyundai,i20,Active,true
VEH-003981,Van,SYN-MA-03981,PERSON-001071,Red,Toyota,Innova,Active,true
VEH-003982,Car,SYN-KA-03982,PERSON-002068,Black,Maruti,Ertiga,Active,true
VEH-003983,Car,SYN-UT-03983,PERSON-001578,Red,Tata,Altroz,Active,true
VEH-003984,SUV,SYN-KE-03984,PERSON-000438,Blue,Mahindra,Bolero,Active,true
VEH-003985,Van,SYN-KE-03985,PERSON-000135,White,Maruti,Baleno,Active,true
VEH-003986,Motorcycle,SYN-TA-03986,PERSON-002481,White,Mahindra,Scorpio,Transferred,true
VEH-003987,SUV,SYN-UT-03987,PERSON-000647,White,Toyota,Urban Cruiser,Active,true
VEH-003988,SUV,SYN-TE-03988,PERSON-001419,Silver,Mahindra,Bolero,Active,true
VEH-003989,SUV,SYN-TE-03989,PERSON-000121,White,Mahindra,Bolero,Active,true
VEH-003990,Van,SYN-DE-03990,PERSON-001369,White,Tata,Nexon,Active,true
VEH-003991,Truck,SYN-GU-03991,PERSON-001886,Blue,Tata,Altroz,Active,true
VEH-003992,Truck,SYN-GU-03992,PERSON-000943,Red,Toyota,Innova,Transferred,true
VEH-003993,Auto,SYN-TA-03993,PERSON-001479,Black,Tata,Altroz,Active,true
VEH-003994,Car,SYN-WE-03994,PERSON-000845,Blue,Mahindra,Bolero,Active,true
VEH-003995,Auto,SYN-KE-03995,PERSON-001301,White,Tata,Punch,Transferred,true
VEH-003996,Car,SYN-KA-03996,PERSON-002136,White,Mahindra,XUV,Active,true
VEH-003997,SUV,SYN-RA-03997,PERSON-000784,Grey,Toyota,Innova,Active,true
VEH-003998,Auto,SYN-KE-03998,PERSON-002164,Silver,Tata,Altroz,Transferred,true
VEH-003999,Car,SYN-UT-03999,PERSON-001107,White,Hyundai,Venue,Transferred,true
VEH-004000,Motorcycle,SYN-TA-04000,PERSON-000479,Black,Tata,Altroz,Active,true
VEH-004001,Van,SYN-WE-04001,PERSON-000393,Black,Toyota,Urban Cruiser,Active,true
VEH-004002,Car,SYN-GU-04002,PERSON-001860,Red,Mahindra,XUV,Transferred,true
VEH-004003,Van,SYN-KA-04003,PERSON-002998,Black,Toyota,Innova,Transferred,true
VEH-004004,Motorcycle,SYN-TA-04004,PERSON-000948,Grey,Hyundai,i20,Active,true
VEH-004005,Van,SYN-KA-04005,PERSON-000576,White,Hyundai,i20,Active,true
VEH-004006,Truck,SYN-DE-04006,PERSON-000904,Silver,Maruti,Swift,Active,true
VEH-004007,Auto,SYN-TE-04007,PERSON-001691,Silver,Hyundai,i20,Transferred,true
VEH-004008,Truck,SYN-TE-04008,PERSON-002304,Blue,Toyota,Innova,Active,true
VEH-004009,Auto,SYN-WE-04009,PERSON-002393,Blue,Tata,Punch,Active,true
VEH-004010,Auto,SYN-UT-04010,PERSON-001847,Black,Maruti,Swift,Transferred,true
VEH-004011,Car,SYN-MA-04011,PERSON-001210,Blue,Toyota,Innova,Active,true
VEH-004012,Truck,SYN-TE-04012,PERSON-001667,Silver,Hyundai,Creta,Active,true
VEH-004013,Truck,SYN-GU-04013,PERSON-002750,Grey,Toyota,Urban Cruiser,Active,true
VEH-004014,SUV,SYN-MA-04014,PERSON-001589,Grey,Toyota,Urban Cruiser,Transferred,true
VEH-004015,Auto,SYN-KE-04015,PERSON-001670,Red,Mahindra,Scorpio,Active,true
VEH-004016,Motorcycle,SYN-TE-04016,PERSON-001558,Black,Hyundai,i20,Transferred,true
VEH-004017,Van,SYN-RA-04017,PERSON-001474,Red,Mahindra,Scorpio,Active,true
VEH-004018,Van,SYN-GU-04018,PERSON-001115,Blue,Tata,Nexon,Active,true
VEH-004019,Car,SYN-DE-04019,PERSON-000267,Blue,Mahindra,XUV,Transferred,true
VEH-004020,Car,SYN-UT-04020,PERSON-002900,Silver,Maruti,Baleno,Transferred,true
VEH-004021,Van,SYN-MA-04021,PERSON-000440,White,Mahindra,XUV,Active,true
VEH-004022,Car,SYN-MA-04022,PERSON-001172,Blue,Hyundai,Creta,Transferred,true
VEH-004023,Car,SYN-KA-04023,PERSON-002740,Red,Toyota,Innova,Transferred,true
VEH-004024,Motorcycle,SYN-MA-04024,PERSON-000181,Red,Toyota,Urban Cruiser,Active,true
VEH-004025,Truck,SYN-KE-04025,PERSON-002197,Grey,Hyundai,Creta,Transferred,true
VEH-004026,Car,SYN-MA-04026,PERSON-000096,Red,Mahindra,XUV,Active,true
VEH-004027,Truck,SYN-RA-04027,PERSON-002517,Red,Toyota,Urban Cruiser,Active,true
VEH-004028,Car,SYN-TE-04028,PERSON-001898,Black,Tata,Nexon,Active,true
VEH-004029,Car,SYN-TE-04029,PERSON-000621,Black,Hyundai,Venue,Active,true
VEH-004030,Auto,SYN-UT-04030,PERSON-000765,Silver,Mahindra,Scorpio,Transferred,true
VEH-004031,Car,SYN-KE-04031,PERSON-000611,Blue,Maruti,Ertiga,Transferred,true
VEH-004032,SUV,SYN-TA-04032,PERSON-000906,Red,Mahindra,Scorpio,Transferred,true
VEH-004033,SUV,SYN-RA-04033,PERSON-001363,Grey,Mahindra,Scorpio,Active,true
VEH-004034,Motorcycle,SYN-DE-04034,PERSON-000832,Red,Maruti,Ertiga,Active,true
VEH-004035,Auto,SYN-KE-04035,PERSON-000886,Blue,Toyota,Urban Cruiser,Active,true
VEH-004036,Motorcycle,SYN-WE-04036,PERSON-002713,Blue,Maruti,Swift,Active,true
VEH-004037,SUV,SYN-WE-04037,PERSON-000497,Grey,Toyota,Urban Cruiser,Active,true
VEH-004038,Auto,SYN-TE-04038,PERSON-000635,Red,Hyundai,Venue,Active,true
VEH-004039,Van,SYN-UT-04039,PERSON-002922,Blue,Mahindra,XUV,Active,true
VEH-004040,Motorcycle,SYN-KE-04040,PERSON-002020,Black,Hyundai,Creta,Active,true
VEH-004041,Car,SYN-DE-04041,PERSON-001540,Black,Tata,Nexon,Active,true
VEH-004042,Motorcycle,SYN-UT-04042,PERSON-001578,Silver,Mahindra,Scorpio,Transferred,true
VEH-004043,Motorcycle,SYN-WE-04043,PERSON-000488,Grey,Hyundai,i20,Active,true
VEH-004044,Truck,SYN-KE-04044,PERSON-001596,Grey,Hyundai,i20,Active,true
VEH-004045,SUV,SYN-WE-04045,PERSON-000497,White,Mahindra,XUV,Transferred,true
VEH-004046,Truck,SYN-KA-04046,PERSON-000576,Red,Maruti,Ertiga,Active,true
VEH-004047,Auto,SYN-KE-04047,PERSON-000260,White,Maruti,Baleno,Transferred,true
VEH-004048,Motorcycle,SYN-TE-04048,PERSON-000245,Black,Maruti,Ertiga,Active,true
VEH-004049,Motorcycle,SYN-MA-04049,PERSON-002930,Grey,Maruti,Swift,Active,true
VEH-004050,Van,SYN-TA-04050,PERSON-002397,White,Maruti,Baleno,Transferred,true
VEH-004051,Car,SYN-WE-04051,PERSON-001747,Grey,Maruti,Swift,Active,true
VEH-004052,Van,SYN-TA-04052,PERSON-002408,Red,Mahindra,XUV,Transferred,true
VEH-004053,Truck,SYN-TE-04053,PERSON-000374,Blue,Mahindra,Scorpio,Transferred,true
VEH-004054,Motorcycle,SYN-WE-04054,PERSON-001029,Grey,Maruti,Swift,Active,true
VEH-004055,Auto,SYN-DE-04055,PERSON-000957,Blue,Maruti,Baleno,Transferred,true
VEH-004056,Van,SYN-MA-04056,PERSON-000181,White,Toyota,Innova,Active,true
VEH-004057,Van,SYN-GU-04057,PERSON-001805,Grey,Toyota,Urban Cruiser,Active,true
VEH-004058,Motorcycle,SYN-UT-04058,PERSON-002077,Silver,Tata,Altroz,Active,true
VEH-004059,Motorcycle,SYN-MA-04059,PERSON-002771,Grey,Mahindra,XUV,Transferred,true
VEH-004060,Auto,SYN-TE-04060,PERSON-000140,White,Hyundai,Venue,Transferred,true
VEH-004061,Auto,SYN-WE-04061,PERSON-001863,Silver,Mahindra,Scorpio,Transferred,true
VEH-004062,SUV,SYN-KE-04062,PERSON-000438,Grey,Mahindra,Scorpio,Transferred,true
VEH-004063,Truck,SYN-UT-04063,PERSON-000285,Red,Hyundai,Venue,Active,true
VEH-004064,Van,SYN-MA-04064,PERSON-002442,Red,Toyota,Urban Cruiser,Active,true
VEH-004065,Car,SYN-TE-04065,PERSON-000792,Black,Hyundai,Venue,Active,true
VEH-004066,Truck,SYN-TE-04066,PERSON-001885,White,Hyundai,i20,Transferred,true
VEH-004067,Car,SYN-KE-04067,PERSON-000599,Silver,Mahindra,XUV,Active,true
VEH-004068,Motorcycle,SYN-MA-04068,PERSON-000042,Silver,Hyundai,i20,Active,true
VEH-004069,Truck,SYN-KE-04069,PERSON-000165,White,Mahindra,XUV,Active,true
VEH-004070,Truck,SYN-KA-04070,PERSON-002068,Black,Maruti,Baleno,Active,true
VEH-004071,Auto,SYN-RA-04071,PERSON-000032,Black,Tata,Altroz,Active,true
VEH-004072,Auto,SYN-UT-04072,PERSON-001012,Grey,Mahindra,Scorpio,Active,true
VEH-004073,Van,SYN-WE-04073,PERSON-000734,Blue,Hyundai,Venue,Transferred,true
VEH-004074,Truck,SYN-WE-04074,PERSON-000001,Red,Toyota,Innova,Active,true
VEH-004075,SUV,SYN-MA-04075,PERSON-000710,Red,Maruti,Baleno,Transferred,true
VEH-004076,Van,SYN-WE-04076,PERSON-000712,Grey,Mahindra,Scorpio,Transferred,true
VEH-004077,SUV,SYN-RA-04077,PERSON-001385,Red,Maruti,Ertiga,Active,true
VEH-004078,Van,SYN-KE-04078,PERSON-002020,White,Mahindra,Bolero,Transferred,true
VEH-004079,Car,SYN-GU-04079,PERSON-002279,White,Tata,Altroz,Active,true
VEH-004080,Car,SYN-TE-04080,PERSON-001898,Grey,Hyundai,i20,Active,true
VEH-004081,Van,SYN-TA-04081,PERSON-001992,Red,Maruti,Swift,Active,true
VEH-004082,Truck,SYN-MA-04082,PERSON-001542,White,Maruti,Baleno,Transferred,true
VEH-004083,Van,SYN-WE-04083,PERSON-000060,Red,Maruti,Ertiga,Transferred,true
VEH-004084,SUV,SYN-DE-04084,PERSON-000832,Black,Toyota,Innova,Transferred,true
VEH-004085,Van,SYN-KE-04085,PERSON-000886,Blue,Toyota,Innova,Active,true
VEH-004086,Motorcycle,SYN-TE-04086,PERSON-001480,Grey,Mahindra,Bolero,Active,true
VEH-004087,Van,SYN-TE-04087,PERSON-002737,White,Maruti,Baleno,Transferred,true
