cdr_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,cell_tower_id,location_id,network_id,synthetic_flag
CDR-017302,PHONE-007329,PHONE-002303,2024-02-06T09:42:00,479,SMS,TOWER-0389,LOC-000484,NET-000018,true
CDR-017303,PHONE-006382,PHONE-008379,2023-04-24T02:40:00,84,SMS,TOWER-0693,LOC-002778,NET-000012,true
CDR-017304,PHONE-004434,PHONE-007532,2023-05-09T04:51:00,556,SMS,TOWER-0057,LOC-001488,NET-000027,true
CDR-017305,PHONE-006580,PHONE-005253,2023-04-26T13:57:00,428,VOICE,TOWER-0311,LOC-002972,NET-000005,true
CDR-017306,PHONE-000196,PHONE-001553,2024-01-05T02:56:00,852,VOICE,TOWER-0377,LOC-002840,NET-000006,true
CDR-017307,PHONE-011279,PHONE-009939,2023-02-17T00:48:00,819,VOICE,TOWER-0638,LOC-001963,,true
CDR-017308,PHONE-000886,PHONE-005922,2023-04-02T23:16:00,697,VOICE,TOWER-0517,LOC-002550,NET-000009,true
CDR-017309,PHONE-008269,PHONE-004452,2023-05-06T10:12:00,254,VOICE,TOWER-0472,LOC-000745,NET-000015,true
CDR-017310,PHONE-006146,PHONE-006479,2024-03-31T10:15:00,882,SMS,TOWER-0324,LOC-002566,NET-000028,true
CDR-017311,PHONE-011780,PHONE-010003,2023-06-26T06:41:00,298,SMS,TOWER-0300,LOC-001533,,true
CDR-017312,PHONE-003278,PHONE-002798,2023-03-11T22:07:00,63,VOICE,TOWER-0113,LOC-001615,,true
CDR-017313,PHONE-006478,PHONE-006474,2023-06-15T03:47:00,158,VOICE,TOWER-0665,LOC-000655,NET-000028,true
CDR-017314,PHONE-008837,PHONE-001590,2024-01-24T02:28:00,78,SMS,TOWER-0142,LOC-002871,NET-000023,true
CDR-017315,PHONE-008197,PHONE-007779,2023-06-11T00:05:00,410,SMS,TOWER-0365,LOC-000419,NET-000018,true
CDR-017316,PHONE-005229,PHONE-006031,2023-08-05T19:08:00,507,SMS,TOWER-0288,LOC-000892,NET-000027,true
CDR-017317,PHONE-010791,PHONE-009671,2023-07-11T14:02:00,478,SMS,TOWER-0137,LOC-003028,,true
CDR-017318,PHONE-005062,PHONE-001130,2023-09-24T11:20:00,579,VOICE,TOWER-0119,LOC-000661,NET-000023,true
CDR-017319,PHONE-001224,PHONE-003962,2022-11-21T15:30:00,594,VOICE,TOWER-0669,LOC-001626,NET-000024,true
CDR-017320,PHONE-005367,PHONE-007041,2023-04-28T12:49:00,267,VOICE,TOWER-0088,LOC-000072,NET-000002,true
CDR-017321,PHONE-003472,PHONE-007395,2024-01-10T11:55:00,376,VOICE,TOWER-0635,LOC-002309,NET-000012,true
CDR-017322,PHONE-003727,PHONE-000354,2023-02-12T12:25:00,213,SMS,TOWER-0411,LOC-000865,NET-000020,true
CDR-017323,PHONE-001527,PHONE-004696,2023-07-12T10:40:00,452,SMS,TOWER-0099,LOC-001490,,true
CDR-017324,PHONE-002488,PHONE-006155,2023-03-19T06:37:00,200,VOICE,TOWER-0617,LOC-002308,NET-000012,true
CDR-017325,PHONE-006143,PHONE-002729,2023-08-17T01:27:00,310,VOICE,TOWER-0370,LOC-000069,NET-000028,true
CDR-017326,PHONE-010091,PHONE-011211,2023-10-12T07:58:00,303,SMS,TOWER-0526,LOC-002787,,true
CDR-017327,PHONE-004958,PHONE-006149,2024-02-05T18:36:00,164,SMS,TOWER-0281,LOC-000473,NET-000003,true
CDR-017328,PHONE-008329,PHONE-006030,2023-10-01T17:52:00,729,VOICE,TOWER-0530,LOC-000370,NET-000012,true
CDR-017329,PHONE-006033,PHONE-009052,2023-09-02T08:27:00,516,VOICE,TOWER-0351,LOC-001327,NET-000014,true
CDR-017330,PHONE-004893,PHONE-000720,2023-08-22T13:58:00,614,SMS,TOWER-0073,LOC-002081,NET-000007,true
CDR-017331,PHONE-001884,PHONE-010542,2023-08-02T23:34:00,102,SMS,TOWER-0470,LOC-000038,,true
CDR-017332,PHONE-008854,PHONE-003454,2023-11-28T00:43:00,566,VOICE,TOWER-0379,LOC-002201,NET-000010,true
CDR-017333,PHONE-002032,PHONE-007534,2023-12-12T20:38:00,71,VOICE,TOWER-0055,LOC-001140,NET-000027,true
CDR-017334,PHONE-007763,PHONE-005249,2023-06-19T08:42:00,392,VOICE,TOWER-0067,LOC-000189,NET-000005,true
CDR-017335,PHONE-002661,PHONE-008484,2023-04-25T08:41:00,741,SMS,TOWER-0639,LOC-002549,NET-000017,true
CDR-017336,PHONE-002220,PHONE-005210,2023-02-26T02:17:00,305,VOICE,TOWER-0688,LOC-002098,NET-000025,true
CDR-017337,PHONE-005766,PHONE-003213,2023-09-19T00:55:00,315,SMS,TOWER-0435,LOC-002671,NET-000009,true
CDR-017338,PHONE-006269,PHONE-004021,2023-02-14T16:48:00,421,VOICE,TOWER-0703,LOC-001079,NET-000004,true
CDR-017339,PHONE-004408,PHONE-002917,2023-07-01T21:28:00,263,VOICE,TOWER-0613,LOC-002015,NET-000021,true
CDR-017340,PHONE-003300,PHONE-002307,2023-08-09T11:35:00,168,SMS,TOWER-0019,LOC-001452,NET-000028,true
CDR-017341,PHONE-006580,PHONE-003489,2023-06-05T11:19:00,577,SMS,TOWER-0769,LOC-002890,NET-000005,true
CDR-017342,PHONE-011517,PHONE-009775,2023-07-19T09:36:00,725,VOICE,TOWER-0108,LOC-000068,,true
CDR-017343,PHONE-000712,PHONE-008218,2023-04-30T19:12:00,120,SMS,TOWER-0309,LOC-001905,NET-000007,true
CDR-017344,PHONE-004934,PHONE-002221,2023-02-14T14:28:00,310,VOICE,TOWER-0530,LOC-000441,NET-000025,true
CDR-017345,PHONE-011649,PHONE-009285,2023-07-12T13:30:00,61,SMS,TOWER-0316,LOC-000760,,true
CDR-017346,PHONE-001724,PHONE-002554,2023-06-04T01:09:00,812,SMS,TOWER-0784,LOC-002100,NET-000028,true
CDR-017347,PHONE-005238,PHONE-004223,2023-07-25T06:58:00,836,SMS,TOWER-0572,LOC-000956,NET-000015,true
CDR-017348,PHONE-000787,PHONE-006102,2023-09-08T04:46:00,820,VOICE,TOWER-0555,LOC-001095,NET-000011,true
CDR-017349,PHONE-003687,PHONE-011927,2023-01-15T03:05:00,871,SMS,TOWER-0013,LOC-002630,,true
CDR-017350,PHONE-009454,PHONE-007757,2024-03-01T09:40:00,864,VOICE,TOWER-0643,LOC-001684,NET-000005,true
CDR-017351,PHONE-009850,PHONE-011499,2023-04-01T10:05:00,368,SMS,TOWER-0229,LOC-002168,,true
CDR-017352,PHONE-011583,PHONE-010425,2023-04-12T07:00:00,675,SMS,TOWER-0325,LOC-001773,,true
CDR-017353,PHONE-011150,PHONE-010345,2023-08-11T21:22:00,487,SMS,TOWER-0265,LOC-002903,,true
CDR-017354,PHONE-007165,PHONE-002134,2023-01-09T16:37:00,868,VOICE,TOWER-0412,LOC-001000,NET-000001,true
CDR-017355,PHONE-002048,PHONE-004604,2023-11-27T00:34:00,744,VOICE,TOWER-0374,LOC-001373,NET-000016,true
CDR-017356,PHONE-003372,PHONE-001005,2023-09-01T14:22:00,179,VOICE,TOWER-0135,LOC-001702,NET-000019,true
CDR-017357,PHONE-004401,PHONE-011411,2023-11-24T15:47:00,680,SMS,TOWER-0681,LOC-002297,NET-000021,true
CDR-017358,PHONE-006148,PHONE-005858,2023-07-01T06:20:00,146,VOICE,TOWER-0168,LOC-001642,NET-000028,true
CDR-017359,PHONE-008175,PHONE-006193,2023-11-28T00:31:00,80,VOICE,TOWER-0030,LOC-002271,NET-000016,true
CDR-017360,PHONE-002610,PHONE-002451,2023-04-10T20:01:00,338,SMS,TOWER-0300,LOC-000097,NET-000011,true
CDR-017361,PHONE-008830,PHONE-003075,2023-03-18T02:34:00,27,VOICE,TOWER-0446,LOC-002602,NET-000007,true
CDR-017362,PHONE-000841,PHONE-000934,2023-06-08T06:47:00,680,VOICE,TOWER-0153,LOC-001818,NET-000013,true
CDR-017363,PHONE-011368,PHONE-006814,2023-10-26T02:52:00,178,SMS,TOWER-0206,LOC-002059,NET-000005,true
CDR-017364,PHONE-007750,PHONE-000750,2023-10-20T10:22:00,213,SMS,TOWER-0782,LOC-001792,NET-000022,true
CDR-017365,PHONE-005017,PHONE-005215,2023-08-29T10:31:00,803,VOICE,TOWER-0108,LOC-000611,NET-000025,true
CDR-017366,PHONE-003097,PHONE-001324,2023-06-26T08:21:00,854,SMS,TOWER-0230,LOC-000576,NET-000005,true
CDR-017367,PHONE-011165,PHONE-009775,2023-05-05T08:39:00,341,VOICE,TOWER-0789,LOC-002503,,true
CDR-017368,PHONE-005642,PHONE-003110,2023-08-03T15:39:00,21,VOICE,TOWER-0299,LOC-001617,NET-000013,true
CDR-017369,PHONE-008322,PHONE-008081,2023-01-23T22:19:00,687,VOICE,TOWER-0288,LOC-001243,NET-000012,true
CDR-017370,PHONE-003650,PHONE-005652,2022-10-09T21:06:00,253,VOICE,TOWER-0464,LOC-002527,NET-000008,true
CDR-017371,PHONE-011143,PHONE-010306,2023-05-13T05:16:00,528,SMS,TOWER-0202,LOC-001117,,true
CDR-017372,PHONE-009734,PHONE-003609,2024-03-28T19:22:00,662,SMS,TOWER-0357,LOC-000926,,true
CDR-017373,PHONE-002226,PHONE-007439,2022-10-07T18:05:00,620,VOICE,TOWER-0768,LOC-002455,NET-000017,true
CDR-017374,PHONE-008352,PHONE-005816,2024-01-08T02:38:00,321,VOICE,TOWER-0523,LOC-001592,NET-000011,true
CDR-017375,PHONE-008928,PHONE-000569,2023-03-05T18:46:00,64,VOICE,TOWER-0388,LOC-001966,NET-000016,true
CDR-017376,PHONE-006684,PHONE-007916,2023-10-01T06:49:00,364,VOICE,TOWER-0368,LOC-001406,NET-000014,true
CDR-017377,PHONE-001322,PHONE-007763,2023-02-16T00:35:00,45,SMS,TOWER-0009,LOC-002431,NET-000005,true
CDR-017378,PHONE-004654,PHONE-005101,2022-11-23T01:44:00,421,VOICE,TOWER-0474,LOC-000207,NET-000019,true
CDR-017379,PHONE-001822,PHONE-004957,2023-02-17T10:11:00,795,VOICE,TOWER-0788,LOC-000278,NET-000012,true
CDR-017380,PHONE-008352,PHONE-006545,2024-02-13T02:12:00,140,SMS,TOWER-0337,LOC-002162,NET-000011,true
CDR-017381,PHONE-002063,PHONE-008735,2023-06-20T21:29:00,409,SMS,TOWER-0043,LOC-000550,NET-000023,true
CDR-017382,PHONE-001120,PHONE-002260,2023-06-12T10:57:00,536,SMS,TOWER-0009,LOC-002812,NET-000003,true
CDR-017383,PHONE-002459,PHONE-000319,2023-05-22T10:20:00,467,VOICE,TOWER-0631,LOC-000750,NET-000012,true
CDR-017384,PHONE-005418,PHONE-004781,2023-05-19T14:23:00,104,SMS,TOWER-0213,LOC-000665,NET-000015,true
CDR-017385,PHONE-002996,PHONE-008454,2023-07-06T15:08:00,766,SMS,TOWER-0697,LOC-000612,NET-000019,true
CDR-017386,PHONE-005264,PHONE-008053,2022-12-22T08:30:00,498,VOICE,TOWER-0215,LOC-001917,NET-000016,true
CDR-017387,PHONE-009281,PHONE-006164,2024-02-01T20:30:00,878,SMS,TOWER-0604,LOC-001331,NET-000011,true
CDR-017388,PHONE-007699,PHONE-003221,2023-06-23T04:17:00,885,SMS,TOWER-0425,LOC-002330,NET-000003,true
CDR-017389,PHONE-007394,PHONE-008326,2023-06-30T05:45:00,814,SMS,TOWER-0426,LOC-001211,NET-000012,true
CDR-017390,PHONE-001750,PHONE-009349,2023-07-10T08:26:00,184,SMS,TOWER-0381,LOC-000351,NET-000019,true
CDR-017391,PHONE-009719,PHONE-010123,2023-06-13T19:17:00,223,SMS,TOWER-0243,LOC-000852,,true
CDR-017392,PHONE-006443,PHONE-007604,2023-11-14T10:24:00,800,SMS,TOWER-0360,LOC-001191,NET-000004,true
CDR-017393,PHONE-010914,PHONE-009698,2023-10-28T02:54:00,286,SMS,TOWER-0043,LOC-002044,,true
CDR-017394,PHONE-004188,PHONE-000212,2023-06-09T07:02:00,104,SMS,TOWER-0206,LOC-002858,NET-000024,true
CDR-017395,PHONE-001180,PHONE-002271,2022-11-18T04:20:00,805,VOICE,TOWER-0456,LOC-001984,NET-000021,true
CDR-017396,PHONE-003685,PHONE-001133,2023-10-11T05:16:00,56,SMS,TOWER-0500,LOC-001344,NET-000023,true
CDR-017397,PHONE-009239,PHONE-009429,2023-02-28T20:06:00,339,SMS,TOWER-0719,LOC-000004,NET-000015,true
CDR-017398,PHONE-007857,PHONE-003403,2023-01-24T14:36:00,840,SMS,TOWER-0321,LOC-000350,NET-000028,true
CDR-017399,PHONE-001769,PHONE-003376,2023-08-04T18:19:00,380,VOICE,TOWER-0516,LOC-000357,NET-000022,true
CDR-017400,PHONE-005200,PHONE-006068,2022-12-22T09:11:00,747,SMS,TOWER-0761,LOC-001108,NET-000014,true
CDR-017401,PHONE-003865,PHONE-001020,2023-07-20T08:59:00,584,VOICE,TOWER-0507,LOC-002159,NET-000018,true
CDR-017402,PHONE-000091,PHONE-011411,2024-02-02T07:43:00,863,SMS,TOWER-0523,LOC-000949,NET-000021,true
CDR-017403,PHONE-005213,PHONE-004552,2024-04-13T09:16:00,376,VOICE,TOWER-0131,LOC-002179,NET-000025,true
CDR-017404,PHONE-000415,PHONE-002560,2023-02-27T20:03:00,123,SMS,TOWER-0798,LOC-002057,NET-000028,true
CDR-017405,PHONE-008119,PHONE-001909,2023-10-17T17:12:00,244,VOICE,TOWER-0325,LOC-001896,NET-000014,true
CDR-017406,PHONE-001459,PHONE-008388,2023-11-26T06:48:00,843,SMS,TOWER-0459,LOC-001898,NET-000028,true
CDR-017407,PHONE-008322,PHONE-001283,2023-03-31T13:51:00,599,VOICE,TOWER-0515,LOC-000097,NET-000012,true
CDR-017408,PHONE-006071,PHONE-001074,2023-05-23T14:23:00,279,VOICE,TOWER-0742,LOC-001706,NET-000012,true
CDR-017409,PHONE-003988,PHONE-005875,2024-03-29T02:50:00,88,VOICE,TOWER-0197,LOC-002202,NET-000020,true
CDR-017410,PHONE-007548,PHONE-002234,2023-07-15T19:09:00,814,VOICE,TOWER-0065,LOC-001014,NET-000012,true
CDR-017411,PHONE-005460,PHONE-005733,2023-03-28T12:32:00,842,VOICE,TOWER-0567,LOC-001535,NET-000005,true
CDR-017412,PHONE-006589,PHONE-008348,2023-04-28T04:34:00,290,SMS,TOWER-0616,LOC-002781,NET-000011,true
CDR-017413,PHONE-011664,PHONE-011968,2023-03-10T03:52:00,848,SMS,TOWER-0365,LOC-000462,,true
CDR-017414,PHONE-000899,PHONE-006175,2023-07-26T04:35:00,549,VOICE,TOWER-0564,LOC-000722,NET-000011,true
CDR-017415,PHONE-010190,PHONE-010893,2022-09-17T02:30:00,684,SMS,TOWER-0179,LOC-001520,,true
CDR-017416,PHONE-008053,PHONE-004808,2023-11-03T22:14:00,758,SMS,TOWER-0485,LOC-001417,NET-000016,true
CDR-017417,PHONE-001670,PHONE-005925,2023-09-01T21:33:00,257,SMS,TOWER-0325,LOC-002596,NET-000009,true
CDR-017418,PHONE-001985,PHONE-003618,2023-09-07T08:47:00,824,SMS,TOWER-0539,LOC-000672,NET-000013,true
CDR-017419,PHONE-008085,PHONE-006613,2023-08-19T07:03:00,38,VOICE,TOWER-0101,LOC-000929,NET-000018,true
CDR-017420,PHONE-005899,PHONE-003426,2023-03-25T14:27:00,337,SMS,TOWER-0613,LOC-000722,NET-000010,true
CDR-017421,PHONE-002601,PHONE-004779,2022-11-20T15:50:00,74,SMS,TOWER-0049,LOC-001336,NET-000010,true
CDR-017422,PHONE-011834,PHONE-010459,2023-03-05T01:50:00,797,VOICE,TOWER-0316,LOC-002825,,true
CDR-017423,PHONE-007804,PHONE-007661,2023-08-25T22:05:00,58,VOICE,TOWER-0109,LOC-002039,NET-000012,true
CDR-017424,PHONE-005844,PHONE-007309,2023-08-20T13:35:00,146,SMS,TOWER-0718,LOC-001270,NET-000004,true
CDR-017425,PHONE-002195,PHONE-006608,2023-08-14T13:56:00,189,SMS,TOWER-0686,LOC-000242,NET-000018,true
CDR-017426,PHONE-009813,PHONE-004184,2023-03-27T13:33:00,37,SMS,TOWER-0372,LOC-002665,,true
CDR-017427,PHONE-011364,PHONE-009878,2023-05-20T23:38:00,417,VOICE,TOWER-0305,LOC-001014,,true
CDR-017428,PHONE-012001,PHONE-002039,2023-06-29T15:40:00,795,SMS,TOWER-0578,LOC-001971,,true
CDR-017429,PHONE-001117,PHONE-006741,2023-10-10T23:24:00,18,SMS,TOWER-0285,LOC-002666,NET-000023,true
CDR-017430,PHONE-000033,PHONE-007967,2023-05-16T12:53:00,775,SMS,TOWER-0407,LOC-001117,NET-000003,true
CDR-017431,PHONE-007678,PHONE-005049,2023-12-18T12:59:00,148,VOICE,TOWER-0601,LOC-000136,NET-000014,true
CDR-017432,PHONE-011892,PHONE-009660,2023-05-01T08:02:00,261,SMS,TOWER-0521,LOC-003026,,true
CDR-017433,PHONE-004770,PHONE-002765,2023-08-28T19:44:00,314,SMS,TOWER-0182,LOC-000586,NET-000019,true
CDR-017434,PHONE-007722,PHONE-007254,2023-07-18T00:17:00,477,VOICE,TOWER-0648,LOC-002836,NET-000004,true
CDR-017435,PHONE-001477,PHONE-002423,2023-05-27T11:48:00,801,SMS,TOWER-0711,LOC-001099,NET-000024,true
CDR-017436,PHONE-006754,PHONE-005444,2023-09-30T09:09:00,631,SMS,TOWER-0079,LOC-000372,NET-000005,true
CDR-017437,PHONE-001710,PHONE-004293,2023-04-04T14:28:00,24,VOICE,TOWER-0249,LOC-000916,NET-000019,true
CDR-017438,PHONE-004409,PHONE-002138,2023-06-14T16:05:00,720,VOICE,TOWER-0551,LOC-001883,NET-000021,true
CDR-017439,PHONE-006162,PHONE-007815,2023-07-01T01:15:00,290,SMS,TOWER-0215,LOC-001876,NET-000012,true
CDR-017440,PHONE-002492,PHONE-008328,2023-11-01T15:36:00,460,VOICE,TOWER-0575,LOC-002293,NET-000012,true
CDR-017441,PHONE-000362,PHONE-005038,2023-07-25T17:01:00,318,SMS,TOWER-0627,LOC-000732,NET-000011,true
CDR-017442,PHONE-004106,PHONE-000111,2023-04-12T08:18:00,513,SMS,TOWER-0245,LOC-001341,NET-000015,true
CDR-017443,PHONE-005230,PHONE-006028,2023-08-27T12:50:00,747,VOICE,TOWER-0158,LOC-001216,NET-000027,true
CDR-017444,PHONE-005248,PHONE-007758,2024-02-07T01:59:00,200,VOICE,TOWER-0293,LOC-001175,NET-000005,true
CDR-017445,PHONE-001106,PHONE-009326,2023-11-26T17:33:00,187,SMS,TOWER-0535,LOC-003022,NET-000026,true
CDR-017446,PHONE-000655,PHONE-005900,2023-06-15T00:56:00,226,VOICE,TOWER-0552,LOC-000206,NET-000010,true
CDR-017447,PHONE-006134,PHONE-002767,2023-11-07T13:40:00,841,VOICE,TOWER-0458,LOC-002834,NET-000019,true
CDR-017448,PHONE-008334,PHONE-004149,2023-06-02T15:21:00,501,VOICE,TOWER-0562,LOC-001956,NET-000014,true
CDR-017449,PHONE-001117,PHONE-003819,2023-02-28T18:31:00,816,VOICE,TOWER-0721,LOC-002338,NET-000003,true
CDR-017450,PHONE-001036,PHONE-002553,2022-12-26T14:25:00,424,VOICE,TOWER-0712,LOC-001036,NET-000028,true
CDR-017451,PHONE-001228,PHONE-006468,2023-05-11T06:30:00,516,SMS,TOWER-0555,LOC-000479,NET-000024,true
CDR-017452,PHONE-003277,PHONE-008363,2023-06-20T18:23:00,769,VOICE,TOWER-0319,LOC-001799,NET-000013,true
CDR-017453,PHONE-011009,PHONE-011772,2023-09-22T21:11:00,18,VOICE,TOWER-0434,LOC-002380,,true
CDR-017454,PHONE-001091,PHONE-011863,2023-08-07T02:11:00,316,SMS,TOWER-0323,LOC-000601,,true
CDR-017455,PHONE-000653,PHONE-000330,2023-09-29T10:12:00,43,VOICE,TOWER-0725,LOC-002409,NET-000016,true
CDR-017456,PHONE-006149,PHONE-008319,2023-05-17T13:11:00,481,VOICE,TOWER-0003,LOC-001997,NET-000003,true
CDR-017457,PHONE-009221,PHONE-005417,2023-10-17T20:10:00,529,SMS,TOWER-0427,LOC-001009,NET-000015,true
CDR-017458,PHONE-005317,PHONE-005088,2023-07-06T13:50:00,247,SMS,TOWER-0568,LOC-000998,NET-000013,true
CDR-017459,PHONE-006149,PHONE-006223,2023-05-17T05:33:00,410,SMS,TOWER-0034,LOC-002127,NET-000003,true
CDR-017460,PHONE-011004,PHONE-009766,2023-04-30T02:00:00,435,SMS,TOWER-0322,LOC-000874,,true
CDR-017461,PHONE-000057,PHONE-006633,2023-09-24T16:11:00,640,SMS,TOWER-0471,LOC-000904,NET-000026,true
CDR-017462,PHONE-001824,PHONE-001683,2023-10-22T13:57:00,878,SMS,TOWER-0103,LOC-000315,NET-000012,true
CDR-017463,PHONE-007175,PHONE-002816,2023-06-11T18:59:00,643,SMS,TOWER-0131,LOC-000958,NET-000026,true
CDR-017464,PHONE-008540,PHONE-004259,2023-04-09T15:06:00,821,SMS,TOWER-0013,LOC-000967,NET-000010,true
CDR-017465,PHONE-002013,PHONE-005640,2023-07-13T00:14:00,889,VOICE,TOWER-0151,LOC-002340,NET-000013,true
CDR-017466,PHONE-007779,PHONE-008641,2023-10-17T06:39:00,733,SMS,TOWER-0307,LOC-002490,NET-000018,true
CDR-017467,PHONE-011088,PHONE-002947,2023-03-26T12:31:00,404,VOICE,TOWER-0799,LOC-000790,,true
CDR-017468,PHONE-003544,PHONE-005313,2023-02-06T00:14:00,524,SMS,TOWER-0045,LOC-001547,NET-000013,true
CDR-017469,PHONE-003972,PHONE-002326,2023-07-20T18:10:00,854,SMS,TOWER-0393,LOC-002041,NET-000027,true
CDR-017470,PHONE-002477,PHONE-004402,2023-10-27T23:40:00,334,SMS,TOWER-0007,LOC-000559,NET-000004,true
CDR-017471,PHONE-009193,PHONE-008782,2023-04-16T03:48:00,835,VOICE,TOWER-0163,LOC-000309,NET-000017,true
CDR-017472,PHONE-004663,PHONE-005143,2024-02-13T16:19:00,92,VOICE,TOWER-0180,LOC-001842,NET-000017,true
CDR-017473,PHONE-007663,PHONE-000783,2023-11-16T02:02:00,127,VOICE,TOWER-0723,LOC-000973,NET-000012,true
CDR-017474,PHONE-007154,PHONE-006314,2024-01-13T18:33:00,32,VOICE,TOWER-0404,LOC-001764,NET-000016,true
CDR-017475,PHONE-006163,PHONE-000735,2023-04-01T08:12:00,136,VOICE,TOWER-0159,LOC-000733,NET-000012,true
CDR-017476,PHONE-011948,PHONE-010517,2023-09-04T10:23:00,876,VOICE,TOWER-0343,LOC-000213,,true
CDR-017477,PHONE-010186,PHONE-011518,2023-06-27T03:16:00,707,SMS,TOWER-0236,LOC-003013,,true
CDR-017478,PHONE-010951,PHONE-000766,2023-07-17T13:00:00,540,VOICE,TOWER-0517,LOC-003028,,true
CDR-017479,PHONE-003782,PHONE-005547,2023-04-05T02:52:00,802,VOICE,TOWER-0379,LOC-000012,NET-000004,true
CDR-017480,PHONE-004674,PHONE-008175,2023-05-26T11:58:00,175,VOICE,TOWER-0260,LOC-001620,NET-000016,true
CDR-017481,PHONE-003392,PHONE-004114,2023-04-15T04:25:00,786,VOICE,TOWER-0673,LOC-002072,NET-000019,true
CDR-017482,PHONE-010992,PHONE-011580,2023-03-10T17:49:00,794,SMS,TOWER-0327,LOC-002794,,true
CDR-017483,PHONE-008099,PHONE-008093,2023-04-12T14:14:00,827,VOICE,TOWER-0746,LOC-000111,NET-000010,true
CDR-017484,PHONE-010798,PHONE-010165,2022-11-26T11:24:00,719,VOICE,TOWER-0404,LOC-002907,,true
CDR-017485,PHONE-003301,PHONE-001463,2023-05-11T16:00:00,729,SMS,TOWER-0163,LOC-001949,NET-000020,true
CDR-017486,PHONE-000599,PHONE-001398,2023-01-06T02:17:00,882,VOICE,TOWER-0381,LOC-001239,NET-000009,true
CDR-017487,PHONE-011301,PHONE-011102,2023-05-29T06:03:00,759,SMS,TOWER-0334,LOC-001299,,true
CDR-017488,PHONE-010001,PHONE-011318,2024-04-08T19:14:00,588,VOICE,TOWER-0369,LOC-002539,,true
CDR-017489,PHONE-000100,PHONE-003463,2023-08-28T17:15:00,361,VOICE,TOWER-0085,LOC-001031,NET-000021,true
CDR-017490,PHONE-001892,PHONE-000578,2023-06-04T08:56:00,509,VOICE,TOWER-0589,LOC-002974,NET-000022,true
CDR-017491,PHONE-000979,PHONE-002042,2023-03-04T02:31:00,565,VOICE,TOWER-0715,LOC-000434,NET-000013,true
CDR-017492,PHONE-003433,PHONE-007541,2023-06-10T10:23:00,485,SMS,TOWER-0198,LOC-003020,NET-000017,true
CDR-017493,PHONE-004841,PHONE-006963,2023-09-02T05:19:00,297,VOICE,TOWER-0356,LOC-001556,NET-000014,true
CDR-017494,PHONE-007601,PHONE-007417,2023-03-16T09:09:00,476,SMS,TOWER-0729,LOC-000627,NET-000009,true
CDR-017495,PHONE-011029,PHONE-011354,2023-05-15T10:53:00,827,SMS,TOWER-0321,LOC-001076,,true
CDR-017496,PHONE-003714,PHONE-005249,2023-04-14T06:19:00,136,SMS,TOWER-0729,LOC-001829,NET-000005,true
CDR-017497,PHONE-008038,PHONE-009371,2023-09-23T03:44:00,230,VOICE,TOWER-0359,LOC-002127,NET-000018,true
CDR-017498,PHONE-004027,PHONE-005723,2023-03-06T08:23:00,387,SMS,TOWER-0597,LOC-000669,NET-000001,true
CDR-017499,PHONE-003787,PHONE-006136,2023-08-07T21:05:00,383,SMS,TOWER-0733,LOC-002918,NET-000019,true
CDR-017500,PHONE-006200,PHONE-000913,2023-03-14T04:29:00,223,VOICE,TOWER-0207,LOC-000965,NET-000016,true
CDR-017501,PHONE-001479,PHONE-006364,2023-10-23T16:20:00,380,VOICE,TOWER-0509,LOC-000173,NET-000001,true
CDR-017502,PHONE-001706,PHONE-011819,2024-02-25T08:44:00,520,VOICE,TOWER-0773,LOC-002083,,true
CDR-017503,PHONE-002636,PHONE-008025,2023-02-01T15:32:00,632,SMS,TOWER-0415,LOC-001274,NET-000018,true
CDR-017504,PHONE-005214,PHONE-004086,2023-08-21T07:52:00,602,VOICE,TOWER-0310,LOC-001264,NET-000025,true
CDR-017505,PHONE-011670,PHONE-012038,2023-12-31T05:04:00,438,VOICE,TOWER-0015,LOC-000552,,true
CDR-017506,PHONE-002980,PHONE-001459,2023-05-01T03:27:00,815,SMS,TOWER-0688,LOC-002630,NET-000028,true
CDR-017507,PHONE-010839,PHONE-010273,2023-08-31T06:06:00,823,VOICE,TOWER-0518,LOC-002849,,true
CDR-017508,PHONE-006479,PHONE-002981,2022-12-25T11:26:00,526,VOICE,TOWER-0012,LOC-001585,NET-000028,true
CDR-017509,PHONE-007346,PHONE-007345,2023-04-05T17:16:00,173,VOICE,TOWER-0015,LOC-002618,NET-000024,true
CDR-017510,PHONE-004180,PHONE-005358,2023-07-29T01:04:00,171,VOICE,TOWER-0652,LOC-000645,NET-000016,true
CDR-017511,PHONE-005278,PHONE-000661,2023-03-05T00:25:00,326,VOICE,TOWER-0532,LOC-000690,NET-000002,true
CDR-017512,PHONE-010303,PHONE-010249,2023-02-21T01:34:00,241,SMS,TOWER-0663,LOC-001732,,true
CDR-017513,PHONE-007454,PHONE-010046,2023-08-07T22:09:00,772,VOICE,TOWER-0485,LOC-001599,,true
CDR-017514,PHONE-010260,PHONE-009615,2023-01-06T21:46:00,703,VOICE,TOWER-0707,LOC-002861,,true
CDR-017515,PHONE-011659,PHONE-011164,2023-08-08T04:20:00,669,VOICE,TOWER-0333,LOC-000220,,true
CDR-017516,PHONE-002370,PHONE-007203,2023-10-22T01:51:00,211,SMS,TOWER-0250,LOC-000633,NET-000014,true
CDR-017517,PHONE-002457,PHONE-009242,2023-06-25T05:16:00,304,SMS,TOWER-0119,LOC-001826,NET-000011,true
