account_id,person_id,institution_type,account_type,masked_identifier,opened_date,status,synthetic_flag
ACCT-011115,PERSON-002078,Synthetic Bank A,Digital Wallet,SYN-XXXX-11115,2022-06-13,Dormant,true
ACCT-011116,PERSON-002079,Synthetic Bank A,Savings,SYN-XXXX-11116,2023-01-03,Active,true
ACCT-011117,PERSON-002080,Synthetic Bank C,Digital Wallet,SYN-XXXX-11117,2022-11-23,Active,true
ACCT-011118,PERSON-002081,Synthetic Digital Bank,Current,SYN-XXXX-11118,2023-05-08,Active,true
ACCT-011119,PERSON-002083,Synthetic Bank C,Digital Wallet,SYN-XXXX-11119,2022-07-28,Dormant,true
ACCT-011120,PERSON-002084,Synthetic Cooperative Bank,Savings,SYN-XXXX-11120,2023-06-05,Active,true
ACCT-011121,PERSON-002085,Synthetic Cooperative Bank,Savings,SYN-XXXX-11121,2022-03-22,Dormant,true
ACCT-011122,PERSON-002086,Synthetic Cooperative Bank,Savings,SYN-XXXX-11122,2022-06-13,Active,true
ACCT-011123,PERSON-002088,Synthetic Cooperative Bank,Savings,SYN-XXXX-11123,2022-06-09,Active,true
ACCT-011124,PERSON-002089,Synthetic Cooperative Bank,Savings,SYN-XXXX-11124,2023-02-24,Active,true
ACCT-011125,PERSON-002090,Synthetic Digital Bank,Current,SYN-XXXX-11125,2023-05-12,Active,true
ACCT-011126,PERSON-002091,Synthetic Bank A,Digital Wallet,SYN-XXXX-11126,2022-07-22,Active,true
ACCT-011127,PERSON-002092,Synthetic Bank A,Digital Wallet,SYN-XXXX-11127,2022-10-13,Dormant,true
ACCT-011128,PERSON-002093,Synthetic Cooperative Bank,Savings,SYN-XXXX-11128,2022-12-25,Dormant,true
ACCT-011129,PERSON-002095,Synthetic Cooperative Bank,Savings,SYN-XXXX-11129,2022-09-24,Active,true
ACCT-011130,PERSON-002096,Synthetic Cooperative Bank,Savings,SYN-XXXX-11130,2023-04-07,Dormant,true
ACCT-011131,PERSON-002097,Synthetic Cooperative Bank,Savings,SYN-XXXX-11131,2022-01-28,Active,true
ACCT-011132,PERSON-002098,Synthetic Cooperative Bank,Savings,SYN-XXXX-11132,2023-07-01,Active,true
ACCT-011133,PERSON-002099,Synthetic Cooperative Bank,Savings,SYN-XXXX-11133,2023-03-09,Dormant,true
ACCT-011134,PERSON-002100,Synthetic Digital Bank,Savings,SYN-XXXX-11134,2022-03-10,Active,true
ACCT-011135,PERSON-002101,Synthetic Bank B,Digital Wallet,SYN-XXXX-11135,2022-10-01,Active,true
ACCT-011136,PERSON-002102,Synthetic Bank B,Current,SYN-XXXX-11136,2022-01-02,Active,true
ACCT-011137,PERSON-002103,Synthetic Bank B,Current,SYN-XXXX-11137,2021-12-24,Active,true
ACCT-011138,PERSON-002104,Synthetic Bank C,Current,SYN-XXXX-11138,2022-04-20,Active,true
ACCT-011139,PERSON-002107,Synthetic Bank C,Current,SYN-XXXX-11139,2022-10-20,Dormant,true
ACCT-011140,PERSON-002108,Synthetic Bank A,Digital Wallet,SYN-XXXX-11140,2023-03-05,Dormant,true
ACCT-011141,PERSON-002109,Synthetic Cooperative Bank,Current,SYN-XXXX-11141,2022-12-07,Active,true
ACCT-011142,PERSON-002110,Synthetic Bank B,Savings,SYN-XXXX-11142,2022-03-23,Active,true
ACCT-011143,PERSON-002111,Synthetic Cooperative Bank,Current,SYN-XXXX-11143,2022-11-02,Active,true
ACCT-011144,PERSON-002112,Synthetic Bank C,Digital Wallet,SYN-XXXX-11144,2022-07-03,Active,true
ACCT-011145,PERSON-002113,Synthetic Bank C,Savings,SYN-XXXX-11145,2022-04-10,Active,true
ACCT-011146,PERSON-002115,Synthetic Bank A,Savings,SYN-XXXX-11146,2021-11-10,Active,true
ACCT-011147,PERSON-002116,Synthetic Bank C,Current,SYN-XXXX-11147,2023-08-06,Dormant,true
ACCT-011148,PERSON-002117,Synthetic Digital Bank,Savings,SYN-XXXX-11148,2023-10-19,Dormant,true
ACCT-011149,PERSON-002118,Synthetic Bank A,Current,SYN-XXXX-11149,2023-02-11,Active,true
ACCT-011150,PERSON-002119,Synthetic Bank C,Savings,SYN-XXXX-11150,2022-09-08,Active,true
ACCT-011151,PERSON-002120,Synthetic Bank A,Savings,SYN-XXXX-11151,2023-11-09,Active,true
ACCT-011152,PERSON-002121,Synthetic Bank B,Current,SYN-XXXX-11152,2023-04-30,Active,true
ACCT-011153,PERSON-002123,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11153,2023-07-30,Active,true
ACCT-011154,PERSON-002125,Synthetic Bank C,Current,SYN-XXXX-11154,2022-06-20,Active,true
ACCT-011155,PERSON-002126,Synthetic Cooperative Bank,Current,SYN-XXXX-11155,2021-11-14,Active,true
ACCT-011156,PERSON-002127,Synthetic Digital Bank,Current,SYN-XXXX-11156,2023-04-08,Active,true
ACCT-011157,PERSON-002128,Synthetic Cooperative Bank,Current,SYN-XXXX-11157,2022-05-30,Active,true
ACCT-011158,PERSON-002129,Synthetic Bank C,Digital Wallet,SYN-XXXX-11158,2022-08-19,Dormant,true
ACCT-011159,PERSON-002130,Synthetic Digital Bank,Savings,SYN-XXXX-11159,2022-11-20,Dormant,true
ACCT-011160,PERSON-002131,Synthetic Bank C,Savings,SYN-XXXX-11160,2023-08-23,Active,true
ACCT-011161,PERSON-002133,Synthetic Cooperative Bank,Savings,SYN-XXXX-11161,2023-01-05,Dormant,true
ACCT-011162,PERSON-002134,Synthetic Bank B,Digital Wallet,SYN-XXXX-11162,2022-12-12,Dormant,true
ACCT-011163,PERSON-002135,Synthetic Bank C,Savings,SYN-XXXX-11163,2023-01-18,Dormant,true
ACCT-011164,PERSON-002137,Synthetic Bank C,Savings,SYN-XXXX-11164,2021-12-17,Dormant,true
ACCT-011165,PERSON-002138,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11165,2022-02-09,Dormant,true
ACCT-011166,PERSON-002139,Synthetic Bank B,Digital Wallet,SYN-XXXX-11166,2021-10-11,Active,true
ACCT-011167,PERSON-002140,Synthetic Bank B,Current,SYN-XXXX-11167,2022-11-11,Dormant,true
ACCT-011168,PERSON-002141,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11168,2023-01-17,Active,true
ACCT-011169,PERSON-002142,Synthetic Bank C,Digital Wallet,SYN-XXXX-11169,2022-08-14,Dormant,true
ACCT-011170,PERSON-002143,Synthetic Bank C,Current,SYN-XXXX-11170,2023-01-29,Active,true
ACCT-011171,PERSON-002144,Synthetic Bank A,Digital Wallet,SYN-XXXX-11171,2023-03-23,Dormant,true
ACCT-011172,PERSON-002145,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11172,2022-12-22,Active,true
ACCT-011173,PERSON-002146,Synthetic Bank C,Savings,SYN-XXXX-11173,2023-03-03,Dormant,true
ACCT-011174,PERSON-002147,Synthetic Bank A,Digital Wallet,SYN-XXXX-11174,2022-12-12,Dormant,true
ACCT-011175,PERSON-002148,Synthetic Cooperative Bank,Current,SYN-XXXX-11175,2022-10-25,Dormant,true
ACCT-011176,PERSON-002149,Synthetic Bank A,Current,SYN-XXXX-11176,2022-11-28,Active,true
ACCT-011177,PERSON-002151,Synthetic Bank A,Current,SYN-XXXX-11177,2022-04-16,Dormant,true
ACCT-011178,PERSON-002152,Synthetic Bank A,Savings,SYN-XXXX-11178,2022-12-17,Active,true
ACCT-011179,PERSON-002153,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11179,2023-07-09,Active,true
ACCT-011180,PERSON-002154,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11180,2022-12-20,Active,true
ACCT-011181,PERSON-002155,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11181,2022-10-06,Active,true
ACCT-011182,PERSON-002156,Synthetic Digital Bank,Savings,SYN-XXXX-11182,2023-03-07,Active,true
ACCT-011183,PERSON-002157,Synthetic Cooperative Bank,Current,SYN-XXXX-11183,2021-10-23,Dormant,true
ACCT-011184,PERSON-002158,Synthetic Bank C,Digital Wallet,SYN-XXXX-11184,2023-02-20,Active,true
ACCT-011185,PERSON-002161,Synthetic Bank A,Savings,SYN-XXXX-11185,2022-05-07,Active,true
ACCT-011186,PERSON-002162,Synthetic Bank B,Digital Wallet,SYN-XXXX-11186,2022-05-06,Active,true
ACCT-011187,PERSON-002163,Synthetic Bank B,Savings,SYN-XXXX-11187,2023-04-27,Dormant,true
ACCT-011188,PERSON-002165,Synthetic Bank C,Current,SYN-XXXX-11188,2022-12-20,Active,true
ACCT-011189,PERSON-002166,Synthetic Bank B,Digital Wallet,SYN-XXXX-11189,2022-09-28,Dormant,true
ACCT-011190,PERSON-002167,Synthetic Cooperative Bank,Current,SYN-XXXX-11190,2023-08-10,Dormant,true
ACCT-011191,PERSON-002168,Synthetic Bank C,Digital Wallet,SYN-XXXX-11191,2022-03-31,Dormant,true
ACCT-011192,PERSON-002169,Synthetic Digital Bank,Savings,SYN-XXXX-11192,2022-11-02,Active,true
ACCT-011193,PERSON-002170,Synthetic Bank C,Savings,SYN-XXXX-11193,2023-07-07,Active,true
ACCT-011194,PERSON-002171,Synthetic Bank B,Savings,SYN-XXXX-11194,2021-10-26,Active,true
ACCT-011195,PERSON-002172,Synthetic Digital Bank,Current,SYN-XXXX-11195,2023-02-14,Active,true
ACCT-011196,PERSON-002173,Synthetic Bank A,Current,SYN-XXXX-11196,2022-06-15,Active,true
ACCT-011197,PERSON-002174,Synthetic Bank C,Current,SYN-XXXX-11197,2023-01-03,Dormant,true
ACCT-011198,PERSON-002175,Synthetic Bank B,Digital Wallet,SYN-XXXX-11198,2022-08-19,Active,true
ACCT-011199,PERSON-002176,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11199,2022-01-05,Dormant,true
ACCT-011200,PERSON-002177,Synthetic Digital Bank,Current,SYN-XXXX-11200,2023-03-12,Active,true
ACCT-011201,PERSON-002178,Synthetic Bank C,Current,SYN-XXXX-11201,2023-01-14,Dormant,true
ACCT-011202,PERSON-002179,Synthetic Bank B,Digital Wallet,SYN-XXXX-11202,2022-10-26,Active,true
ACCT-011203,PERSON-002180,Synthetic Cooperative Bank,Savings,SYN-XXXX-11203,2022-09-18,Active,true
ACCT-011204,PERSON-002181,Synthetic Cooperative Bank,Savings,SYN-XXXX-11204,2022-04-08,Dormant,true
ACCT-011205,PERSON-002182,Synthetic Cooperative Bank,Current,SYN-XXXX-11205,2022-08-18,Active,true
ACCT-011206,PERSON-002183,Synthetic Bank A,Digital Wallet,SYN-XXXX-11206,2023-07-08,Dormant,true
ACCT-011207,PERSON-002184,Synthetic Bank B,Current,SYN-XXXX-11207,2022-06-19,Active,true
ACCT-011208,PERSON-002185,Synthetic Digital Bank,Current,SYN-XXXX-11208,2022-08-31,Active,true
ACCT-011209,PERSON-002186,Synthetic Digital Bank,Savings,SYN-XXXX-11209,2022-10-09,Dormant,true
ACCT-011210,PERSON-002187,Synthetic Bank B,Current,SYN-XXXX-11210,2023-03-20,Active,true
ACCT-011211,PERSON-002188,Synthetic Digital Bank,Current,SYN-XXXX-11211,2022-09-06,Dormant,true
ACCT-011212,PERSON-002189,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11212,2023-06-12,Active,true
ACCT-011213,PERSON-002190,Synthetic Bank B,Current,SYN-XXXX-11213,2022-03-11,Active,true
ACCT-011214,PERSON-002191,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11214,2022-09-09,Active,true
ACCT-011215,PERSON-002192,Synthetic Bank C,Digital Wallet,SYN-XXXX-11215,2023-07-12,Active,true
ACCT-011216,PERSON-002193,Synthetic Bank B,Digital Wallet,SYN-XXXX-11216,2022-01-23,Active,true
ACCT-011217,PERSON-002194,Synthetic Bank A,Current,SYN-XXXX-11217,2022-11-06,Active,true
ACCT-011218,PERSON-002195,Synthetic Bank B,Current,SYN-XXXX-11218,2021-12-28,Dormant,true
ACCT-011219,PERSON-002196,Synthetic Bank C,Digital Wallet,SYN-XXXX-11219,2022-12-14,Active,true
ACCT-011220,PERSON-002198,Synthetic Bank B,Current,SYN-XXXX-11220,2023-11-29,Active,true
ACCT-011221,PERSON-002199,Synthetic Bank A,Current,SYN-XXXX-11221,2023-01-02,Active,true
ACCT-011222,PERSON-002200,Synthetic Digital Bank,Savings,SYN-XXXX-11222,2022-12-14,Active,true
ACCT-011223,PERSON-002201,Synthetic Bank A,Savings,SYN-XXXX-11223,2023-02-21,Active,true
ACCT-011224,PERSON-002202,Synthetic Cooperative Bank,Savings,SYN-XXXX-11224,2022-12-29,Active,true
ACCT-011225,PERSON-002203,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11225,2022-10-22,Active,true
ACCT-011226,PERSON-002204,Synthetic Bank A,Savings,SYN-XXXX-11226,2022-12-14,Active,true
ACCT-011227,PERSON-002206,Synthetic Digital Bank,Savings,SYN-XXXX-11227,2022-03-15,Dormant,true
ACCT-011228,PERSON-002207,Synthetic Digital Bank,Current,SYN-XXXX-11228,2022-06-21,Active,true
ACCT-011229,PERSON-002208,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11229,2021-09-21,Active,true
ACCT-011230,PERSON-002209,Synthetic Bank B,Current,SYN-XXXX-11230,2022-11-30,Active,true
ACCT-011231,PERSON-002210,Synthetic Cooperative Bank,Current,SYN-XXXX-11231,2022-04-17,Dormant,true
ACCT-011232,PERSON-002211,Synthetic Bank A,Savings,SYN-XXXX-11232,2023-04-30,Active,true
ACCT-011233,PERSON-002212,Synthetic Bank C,Savings,SYN-XXXX-11233,2022-05-12,Active,true
ACCT-011234,PERSON-002213,Synthetic Bank C,Savings,SYN-XXXX-11234,2023-07-28,Active,true
ACCT-011235,PERSON-002214,Synthetic Bank B,Savings,SYN-XXXX-11235,2023-02-04,Dormant,true
ACCT-011236,PERSON-002216,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11236,2023-01-27,Active,true
ACCT-011237,PERSON-002217,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11237,2022-03-15,Active,true
ACCT-011238,PERSON-002218,Synthetic Cooperative Bank,Current,SYN-XXXX-11238,2023-03-13,Dormant,true
ACCT-011239,PERSON-002219,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11239,2022-10-22,Active,true
ACCT-011240,PERSON-002220,Synthetic Cooperative Bank,Savings,SYN-XXXX-11240,2023-08-26,Active,true
ACCT-011241,PERSON-002221,Synthetic Cooperative Bank,Current,SYN-XXXX-11241,2023-07-08,Active,true
ACCT-011242,PERSON-002222,Synthetic Bank B,Current,SYN-XXXX-11242,2023-09-16,Dormant,true
ACCT-011243,PERSON-002224,Synthetic Digital Bank,Current,SYN-XXXX-11243,2023-07-23,Active,true
ACCT-011244,PERSON-002225,Synthetic Bank A,Current,SYN-XXXX-11244,2021-12-24,Active,true
ACCT-011245,PERSON-002226,Synthetic Cooperative Bank,Current,SYN-XXXX-11245,2022-10-10,Dormant,true
ACCT-011246,PERSON-002227,Synthetic Bank C,Savings,SYN-XXXX-11246,2022-01-27,Active,true
ACCT-011247,PERSON-002228,Synthetic Bank C,Digital Wallet,SYN-XXXX-11247,2022-03-27,Active,true
ACCT-011248,PERSON-002229,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11248,2022-11-15,Dormant,true
ACCT-011249,PERSON-002230,Synthetic Digital Bank,Current,SYN-XXXX-11249,2023-07-17,Dormant,true
ACCT-011250,PERSON-002231,Synthetic Bank C,Digital Wallet,SYN-XXXX-11250,2022-09-06,Active,true
ACCT-011251,PERSON-002232,Synthetic Cooperative Bank,Current,SYN-XXXX-11251,2022-03-19,Active,true
ACCT-011252,PERSON-002233,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11252,2023-05-06,Active,true
ACCT-011253,PERSON-002234,Synthetic Bank C,Current,SYN-XXXX-11253,2022-10-14,Active,true
ACCT-011254,PERSON-002235,Synthetic Bank C,Digital Wallet,SYN-XXXX-11254,2022-04-21,Active,true
ACCT-011255,PERSON-002236,Synthetic Bank A,Digital Wallet,SYN-XXXX-11255,2022-12-09,Active,true
ACCT-011256,PERSON-002237,Synthetic Bank C,Current,SYN-XXXX-11256,2022-05-12,Dormant,true
ACCT-011257,PERSON-002238,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11257,2021-10-27,Active,true
ACCT-011258,PERSON-002239,Synthetic Bank C,Current,SYN-XXXX-11258,2021-10-27,Dormant,true
ACCT-011259,PERSON-002241,Synthetic Bank A,Savings,SYN-XXXX-11259,2023-07-07,Active,true
ACCT-011260,PERSON-002242,Synthetic Bank B,Savings,SYN-XXXX-11260,2022-12-09,Active,true
ACCT-011261,PERSON-002243,Synthetic Cooperative Bank,Current,SYN-XXXX-11261,2023-05-11,Active,true
ACCT-011262,PERSON-002244,Synthetic Bank C,Savings,SYN-XXXX-11262,2023-03-23,Active,true
ACCT-011263,PERSON-002245,Synthetic Bank A,Digital Wallet,SYN-XXXX-11263,2022-10-12,Active,true
ACCT-011264,PERSON-002248,Synthetic Bank A,Current,SYN-XXXX-11264,2022-08-20,Active,true
ACCT-011265,PERSON-002249,Synthetic Bank A,Digital Wallet,SYN-XXXX-11265,2023-03-17,Dormant,true
ACCT-011266,PERSON-002250,Synthetic Cooperative Bank,Current,SYN-XXXX-11266,2022-09-15,Dormant,true
ACCT-011267,PERSON-002251,Synthetic Bank A,Savings,SYN-XXXX-11267,2022-05-15,Active,true
ACCT-011268,PERSON-002252,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11268,2022-06-03,Dormant,true
ACCT-011269,PERSON-002253,Synthetic Bank A,Digital Wallet,SYN-XXXX-11269,2022-11-04,Dormant,true
ACCT-011270,PERSON-002254,Synthetic Bank B,Digital Wallet,SYN-XXXX-11270,2022-06-21,Dormant,true
ACCT-011271,PERSON-002255,Synthetic Bank C,Digital Wallet,SYN-XXXX-11271,2022-08-13,Active,true
ACCT-011272,PERSON-002257,Synthetic Digital Bank,Savings,SYN-XXXX-11272,2023-04-16,Active,true
ACCT-011273,PERSON-002258,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11273,2023-05-31,Active,true
ACCT-011274,PERSON-002259,Synthetic Bank C,Savings,SYN-XXXX-11274,2022-11-02,Dormant,true
ACCT-011275,PERSON-002260,Synthetic Bank C,Savings,SYN-XXXX-11275,2022-06-12,Active,true
ACCT-011276,PERSON-002261,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11276,2023-05-04,Active,true
ACCT-011277,PERSON-002262,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11277,2023-03-26,Dormant,true
ACCT-011278,PERSON-002263,Synthetic Bank C,Current,SYN-XXXX-11278,2022-08-29,Active,true
ACCT-011279,PERSON-002264,Synthetic Bank A,Savings,SYN-XXXX-11279,2022-10-15,Active,true
ACCT-011280,PERSON-002265,Synthetic Bank B,Savings,SYN-XXXX-11280,2022-10-17,Active,true
ACCT-011281,PERSON-002266,Synthetic Bank B,Digital Wallet,SYN-XXXX-11281,2022-10-01,Active,true
ACCT-011282,PERSON-002267,Synthetic Bank B,Savings,SYN-XXXX-11282,2022-10-23,Dormant,true
ACCT-011283,PERSON-002268,Synthetic Digital Bank,Current,SYN-XXXX-11283,2023-01-25,Dormant,true
ACCT-011284,PERSON-002269,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11284,2023-01-08,Active,true
ACCT-011285,PERSON-002270,Synthetic Bank A,Savings,SYN-XXXX-11285,2022-04-26,Dormant,true
ACCT-011286,PERSON-002271,Synthetic Cooperative Bank,Savings,SYN-XXXX-11286,2022-05-13,Active,true
ACCT-011287,PERSON-002272,Synthetic Digital Bank,Savings,SYN-XXXX-11287,2022-12-12,Active,true
ACCT-011288,PERSON-002273,Synthetic Bank C,Current,SYN-XXXX-11288,2023-01-21,Active,true
ACCT-011289,PERSON-002274,Synthetic Digital Bank,Current,SYN-XXXX-11289,2022-06-05,Active,true
ACCT-011290,PERSON-002276,Synthetic Bank B,Savings,SYN-XXXX-11290,2022-08-13,Active,true
ACCT-011291,PERSON-002278,Synthetic Digital Bank,Savings,SYN-XXXX-11291,2022-08-12,Dormant,true
ACCT-011292,PERSON-002280,Synthetic Bank A,Current,SYN-XXXX-11292,2023-02-05,Dormant,true
ACCT-011293,PERSON-002281,Synthetic Cooperative Bank,Savings,SYN-XXXX-11293,2022-12-31,Dormant,true
ACCT-011294,PERSON-002282,Synthetic Bank B,Savings,SYN-XXXX-11294,2022-08-05,Active,true
ACCT-011295,PERSON-002283,Synthetic Bank C,Savings,SYN-XXXX-11295,2022-08-06,Active,true
ACCT-011296,PERSON-002284,Synthetic Bank A,Current,SYN-XXXX-11296,2023-06-25,Active,true
ACCT-011297,PERSON-002285,Synthetic Bank C,Digital Wallet,SYN-XXXX-11297,2023-02-04,Dormant,true
ACCT-011298,PERSON-002286,Synthetic Bank A,Savings,SYN-XXXX-11298,2022-08-21,Dormant,true
ACCT-011299,PERSON-002287,Synthetic Bank A,Savings,SYN-XXXX-11299,2022-09-25,Active,true
ACCT-011300,PERSON-002288,Synthetic Digital Bank,Savings,SYN-XXXX-11300,2022-01-09,Dormant,true
ACCT-011301,PERSON-002289,Synthetic Bank A,Current,SYN-XXXX-11301,2022-11-03,Dormant,true
ACCT-011302,PERSON-002290,Synthetic Bank B,Digital Wallet,SYN-XXXX-11302,2023-06-06,Active,true
ACCT-011303,PERSON-002291,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11303,2022-02-23,Active,true
ACCT-011304,PERSON-002292,Synthetic Bank C,Current,SYN-XXXX-11304,2022-11-30,Active,true
ACCT-011305,PERSON-002293,Synthetic Bank A,Current,SYN-XXXX-11305,2022-07-18,Dormant,true
ACCT-011306,PERSON-002294,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11306,2023-03-24,Active,true
ACCT-011307,PERSON-002295,Synthetic Bank B,Current,SYN-XXXX-11307,2023-03-14,Active,true
ACCT-011308,PERSON-002296,Synthetic Cooperative Bank,Savings,SYN-XXXX-11308,2022-03-01,Active,true
ACCT-011309,PERSON-002297,Synthetic Bank B,Savings,SYN-XXXX-11309,2023-03-13,Active,true
ACCT-011310,PERSON-002298,Synthetic Digital Bank,Savings,SYN-XXXX-11310,2022-05-03,Active,true
ACCT-011311,PERSON-002299,Synthetic Bank B,Digital Wallet,SYN-XXXX-11311,2022-09-03,Active,true
ACCT-011312,PERSON-002300,Synthetic Bank C,Current,SYN-XXXX-11312,2022-05-09,Active,true
ACCT-011313,PERSON-002301,Synthetic Bank A,Current,SYN-XXXX-11313,2022-05-10,Active,true
ACCT-011314,PERSON-002302,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11314,2022-06-20,Dormant,true
ACCT-011315,PERSON-002303,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11315,2022-07-15,Active,true
ACCT-011316,PERSON-002305,Synthetic Digital Bank,Savings,SYN-XXXX-11316,2022-10-06,Active,true
ACCT-011317,PERSON-002306,Synthetic Digital Bank,Savings,SYN-XXXX-11317,2021-12-05,Active,true
ACCT-011318,PERSON-002307,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11318,2023-04-10,Dormant,true
ACCT-011319,PERSON-002308,Synthetic Digital Bank,Digital Wallet,SYN-XXXX-11319,2022-01-18,Active,true
ACCT-011320,PERSON-002310,Synthetic Bank B,Digital Wallet,SYN-XXXX-11320,2023-10-11,Active,true
ACCT-011321,PERSON-002311,Synthetic Bank B,Digital Wallet,SYN-XXXX-11321,2022-09-21,Dormant,true
ACCT-011322,PERSON-002312,Synthetic Bank B,Current,SYN-XXXX-11322,2022-12-23,Dormant,true
ACCT-011323,PERSON-002313,Synthetic Digital Bank,Savings,SYN-XXXX-11323,2023-02-01,Active,true
ACCT-011324,PERSON-002314,Synthetic Bank C,Savings,SYN-XXXX-11324,2023-05-27,Dormant,true
ACCT-011325,PERSON-002315,Synthetic Digital Bank,Savings,SYN-XXXX-11325,2023-04-14,Dormant,true
ACCT-011326,PERSON-002316,Synthetic Bank A,Digital Wallet,SYN-XXXX-11326,2022-11-16,Dormant,true
ACCT-011327,PERSON-002317,Synthetic Bank B,Digital Wallet,SYN-XXXX-11327,2023-05-25,Active,true
ACCT-011328,PERSON-002318,Synthetic Cooperative Bank,Current,SYN-XXXX-11328,2023-01-26,Active,true
ACCT-011329,PERSON-002319,Synthetic Bank A,Savings,SYN-XXXX-11329,2022-02-07,Active,true
ACCT-011330,PERSON-002320,Synthetic Bank C,Savings,SYN-XXXX-11330,2022-12-30,Active,true
ACCT-011331,PERSON-002321,Synthetic Bank B,Digital Wallet,SYN-XXXX-11331,2022-07-17,Dormant,true
ACCT-011332,PERSON-002322,Synthetic Digital Bank,Savings,SYN-XXXX-11332,2023-07-19,Dormant,true
ACCT-011333,PERSON-002323,Synthetic Bank B,Digital Wallet,SYN-XXXX-11333,2023-08-17,Active,true
ACCT-011334,PERSON-002324,Synthetic Bank C,Savings,SYN-XXXX-11334,2022-05-29,Dormant,true
ACCT-011335,PERSON-002325,Synthetic Cooperative Bank,Current,SYN-XXXX-11335,2022-11-08,Dormant,true
ACCT-011336,PERSON-002326,Synthetic Bank A,Digital Wallet,SYN-XXXX-11336,2022-11-24,Active,true
ACCT-011337,PERSON-002327,Synthetic Bank B,Digital Wallet,SYN-XXXX-11337,2023-01-01,Active,true
ACCT-011338,PERSON-002328,Synthetic Cooperative Bank,Current,SYN-XXXX-11338,2022-03-10,Active,true
ACCT-011339,PERSON-002329,Synthetic Cooperative Bank,Current,SYN-XXXX-11339,2023-01-29,Active,true
ACCT-011340,PERSON-002330,Synthetic Bank C,Digital Wallet,SYN-XXXX-11340,2022-12-28,Active,true
ACCT-011341,PERSON-002332,Synthetic Bank A,Savings,SYN-XXXX-11341,2023-01-09,Active,true
ACCT-011342,PERSON-002333,Synthetic Bank B,Current,SYN-XXXX-11342,2022-11-21,Active,true
ACCT-011343,PERSON-002334,Synthetic Bank B,Digital Wallet,SYN-XXXX-11343,2023-07-16,Active,true
ACCT-011344,PERSON-002336,Synthetic Digital Bank,Current,SYN-XXXX-11344,2023-02-20,Active,true
ACCT-011345,PERSON-002337,Synthetic Bank A,Digital Wallet,SYN-XXXX-11345,2023-06-23,Active,true
ACCT-011346,PERSON-002338,Synthetic Bank B,Savings,SYN-XXXX-11346,2022-04-13,Dormant,true
ACCT-011347,PERSON-002339,Synthetic Bank A,Digital Wallet,SYN-XXXX-11347,2021-11-12,Active,true
ACCT-011348,PERSON-002340,Synthetic Bank B,Digital Wallet,SYN-XXXX-11348,2022-12-17,Active,true
ACCT-011349,PERSON-002341,Synthetic Cooperative Bank,Current,SYN-XXXX-11349,2022-06-11,Active,true
ACCT-011350,PERSON-002342,Synthetic Cooperative Bank,Digital Wallet,SYN-XXXX-11350,2022-05-02,Active,true
ACCT-011351,PERSON-002344,Synthetic Bank A,Digital Wallet,SYN-XXXX-11351,2023-03-18,Active,true
ACCT-011352,PERSON-002345,Synthetic Digital Bank,Savings,SYN-XXXX-11352,2022-05-01,Active,true
ACCT-011353,PERSON-002346,Synthetic Bank B,Savings,SYN-XXXX-11353,2022-06-26,Active,true
ACCT-011354,PERSON-002347,Synthetic Bank B,Current,SYN-XXXX-11354,2023-01-09,Active,true
ACCT-011355,PERSON-002348,Synthetic Bank A,Digital Wallet,SYN-XXXX-11355,2022-04-08,Dormant,true
ACCT-011356,PERSON-002349,Synthetic Digital Bank,Current,SYN-XXXX-11356,2022-11-05,Active,true
ACCT-011357,PERSON-002350,Synthetic Digital Bank,Current,SYN-XXXX-11357,2022-02-17,Active,true
ACCT-011358,PERSON-002351,Synthetic Digital Bank,Current,SYN-XXXX-11358,2023-01-13,Dormant,true
ACCT-011359,PERSON-002352,Synthetic Digital Bank,Current,SYN-XXXX-11359,2023-10-16,Active,true
