transaction_id,source_account_id,target_account_id,amount,currency,timestamp,transaction_type,reference,case_id,evidence_id
TX008125,ACC03375,ACC03376,50000,INR,2026-08-30T04:34:46,IMPS,TXN-00008125,C0413,nan
TX008126,ACC03377,ACC03374,750000,INR,2026-09-05T16:54:31,UPI,TXN-00008126,C0413,nan
TX008127,ACC03376,ACC03375,1200,INR,2026-05-13T21:13:53,UPI,TXN-00008127,C0413,E09553
TX008128,ACC03374,ACC03373,350000,INR,2026-08-19T08:41:21,IMPS,TXN-00008128,C0413,nan
TX008129,ACC03379,ACC03380,5000,INR,2026-05-28T03:44:13,RTGS,TXN-00008129,C0414,nan
TX008130,ACC03380,ACC03379,500,INR,2026-05-20T10:53:42,IMPS,TXN-00008130,C0414,nan
TX008131,ACC03379,ACC03378,2500,INR,2026-08-22T20:57:02,IMPS,TXN-00008131,C0414,nan
TX008132,ACC03380,ACC03379,75000,INR,2026-08-11T01:48:55,RTGS,TXN-00008132,C0414,nan
TX008133,ACC03380,ACC03379,42000,INR,2026-08-10T16:19:56,RTGS,TXN-00008133,C0414,nan
TX008134,ACC03380,ACC03378,500,INR,2026-08-30T01:31:19,IMPS,TXN-00008134,C0414,nan
TX008135,ACC03378,ACC03380,5000,INR,2026-08-19T20:10:37,RTGS,TXN-00008135,C0414,nan
TX008136,ACC03380,ACC03379,50000,INR,2026-07-30T23:37:49,IMPS,TXN-00008136,C0414,nan
TX008137,ACC03380,ACC03378,1200,INR,2026-06-24T20:30:45,RTGS,TXN-00008137,C0414,nan
TX008138,ACC03380,ACC03379,500,INR,2026-08-20T13:23:44,RTGS,TXN-00008138,C0414,nan
TX008139,ACC03378,ACC03379,1200,INR,2026-08-06T11:11:01,UPI,TXN-00008139,C0414,nan
TX008140,ACC03378,ACC03379,75000,INR,2026-06-28T01:11:08,RTGS,TXN-00008140,C0414,nan
TX008141,ACC03389,ACC03382,150000,INR,2026-03-27T18:26:58,IMPS,TXN-00008141,C0416,nan
TX008142,ACC03388,ACC03387,5000,INR,2026-08-07T06:33:27,RTGS,TXN-00008142,C0416,nan
TX008143,ACC03389,ACC03385,350000,INR,2026-06-12T17:23:34,IMPS,TXN-00008143,C0416,nan
TX008144,ACC03392,ACC03383,15000,INR,2026-05-29T19:30:16,UPI,TXN-00008144,C0416,nan
TX008145,ACC03390,ACC03389,15000,INR,2026-05-21T17:30:52,NEFT,TXN-00008145,C0416,E09573
TX008146,ACC03392,ACC03382,350000,INR,2026-01-23T07:55:43,NEFT,TXN-00008146,C0416,nan
TX008147,ACC03389,ACC03381,500000,INR,2026-04-17T13:40:22,IMPS,TXN-00008147,C0416,nan
TX008148,ACC03388,ACC03383,1000000,INR,2026-02-02T18:39:24,NEFT,TXN-00008148,C0416,nan
TX008149,ACC03386,ACC03381,150000,INR,2026-07-13T17:27:57,NEFT,TXN-00008149,C0416,nan
TX008150,ACC03386,ACC03382,100000,INR,2026-07-23T01:48:07,RTGS,TXN-00008150,C0416,nan
TX008151,ACC03390,ACC03389,50000,INR,2026-07-16T17:30:33,IMPS,TXN-00008151,C0416,nan
TX008152,ACC03387,ACC03389,5000,INR,2026-05-31T15:44:58,UPI,TXN-00008152,C0416,nan
TX008153,ACC03384,ACC03382,750000,INR,2026-09-17T13:55:50,RTGS,TXN-00008153,C0416,nan
TX008154,ACC03387,ACC03384,250000,INR,2026-12-04T05:00:17,RTGS,TXN-00008154,C0416,nan
TX008155,ACC03388,ACC03387,150000,INR,2026-05-21T21:35:15,RTGS,TXN-00008155,C0416,nan
TX008156,ACC03387,ACC03390,500,INR,2026-03-06T04:20:12,UPI,TXN-00008156,C0416,nan
TX008157,ACC03384,ACC03392,500000,INR,2026-06-22T20:21:48,RTGS,TXN-00008157,C0416,nan
TX008158,ACC03386,ACC03392,1000000,INR,2026-03-08T15:18:59,RTGS,TXN-00008158,C0416,nan
TX008159,ACC03387,ACC03381,25000,INR,2026-05-25T10:36:50,NEFT,TXN-00008159,C0416,E09574
TX008160,ACC03391,ACC03390,50000,INR,2026-04-27T23:15:02,IMPS,TXN-00008160,C0416,nan
TX008161,ACC03389,ACC03381,500000,INR,2026-09-23T10:46:58,NEFT,TXN-00008161,C0416,nan
TX008162,ACC03388,ACC03393,75000,INR,2026-07-01T13:36:18,RTGS,TXN-00008162,C0416,nan
TX008163,ACC03388,ACC03383,75000,INR,2026-12-14T19:15:14,RTGS,TXN-00008163,C0416,nan
TX008164,ACC03385,ACC03391,8500,INR,2026-12-06T09:44:18,NEFT,TXN-00008164,C0416,nan
TX008165,ACC03384,ACC03391,1000000,INR,2026-02-21T03:04:22,IMPS,TXN-00008165,C0416,nan
TX008166,ACC03382,ACC03389,5000,INR,2026-03-06T20:42:48,NEFT,TXN-00008166,C0416,nan
TX008167,ACC03381,ACC03389,150000,INR,2026-09-04T12:12:18,UPI,TXN-00008167,C0416,E09575
TX008168,ACC03393,ACC03386,25000,INR,2026-08-13T15:35:11,UPI,TXN-00008168,C0416,nan
TX008169,ACC03381,ACC03387,250000,INR,2026-03-25T05:59:32,UPI,TXN-00008169,C0416,nan
TX008170,ACC03390,ACC03385,5000,INR,2026-04-04T12:16:58,RTGS,TXN-00008170,C0416,nan
TX008171,ACC03390,ACC03392,250000,INR,2026-02-27T22:30:59,UPI,TXN-00008171,C0416,nan
TX008172,ACC03381,ACC03385,50000,INR,2026-08-29T04:09:37,UPI,TXN-00008172,C0416,nan
TX008173,ACC03393,ACC03386,8500,INR,2026-11-02T01:55:25,UPI,TXN-00008173,C0416,nan
TX008174,ACC03400,ACC03399,150000,INR,2026-07-06T18:58:15,RTGS,TXN-00008174,C0417,nan
TX008175,ACC03407,ACC03400,750000,INR,2026-07-23T13:14:04,IMPS,TXN-00008175,C0417,E09589
TX008176,ACC03407,ACC03403,1000000,INR,2026-07-24T23:03:25,UPI,TXN-00008176,C0417,E09590
TX008177,ACC03410,ACC03401,5000,INR,2026-08-11T17:52:10,UPI,TXN-00008177,C0417,E09591
TX008178,ACC03405,ACC03408,150000,INR,2026-07-03T10:33:13,UPI,TXN-00008178,C0417,nan
TX008179,ACC03409,ACC03410,350000,INR,2026-07-19T22:13:39,NEFT,TXN-00008179,C0417,nan
TX008180,ACC03402,ACC03396,8500,INR,2026-07-14T01:27:23,RTGS,TXN-00008180,C0417,nan
TX008181,ACC03401,ACC03398,75000,INR,2026-08-05T06:26:31,RTGS,TXN-00008181,C0417,nan
TX008182,ACC03400,ACC03396,15000,INR,2026-08-30T01:33:18,RTGS,TXN-00008182,C0417,nan
TX008183,ACC03396,ACC03409,750000,INR,2026-08-29T00:19:45,NEFT,TXN-00008183,C0417,nan
TX008184,ACC03394,ACC03396,150000,INR,2026-07-26T05:18:50,IMPS,TXN-00008184,C0417,E09592
TX008185,ACC03395,ACC03403,750000,INR,2026-07-15T07:06:43,NEFT,TXN-00008185,C0417,nan
TX008186,ACC03407,ACC03397,150000,INR,2026-07-12T21:37:41,RTGS,TXN-00008186,C0417,nan
TX008187,ACC03408,ACC03401,350000,INR,2026-08-17T17:21:55,UPI,TXN-00008187,C0417,nan
TX008188,ACC03399,ACC03395,2500,INR,2026-07-29T15:38:58,RTGS,TXN-00008188,C0417,nan
TX008189,ACC03400,ACC03401,8500,INR,2026-08-26T09:20:49,UPI,TXN-00008189,C0417,E09593
TX008190,ACC03395,ACC03403,100000,INR,2026-07-10T21:38:20,NEFT,TXN-00008190,C0417,nan
TX008191,ACC03408,ACC03405,750000,INR,2026-06-29T17:58:33,IMPS,TXN-00008191,C0417,E09594
TX008192,ACC03397,ACC03399,150000,INR,2026-07-14T19:49:59,UPI,TXN-00008192,C0417,nan
TX008193,ACC03410,ACC03405,1000000,INR,2026-07-25T01:38:53,IMPS,TXN-00008193,C0417,nan
TX008194,ACC03408,ACC03398,500,INR,2026-07-22T02:13:42,UPI,TXN-00008194,C0417,nan
TX008195,ACC03407,ACC03396,250000,INR,2026-07-28T03:41:09,IMPS,TXN-00008195,C0417,E09595
TX008196,ACC03399,ACC03396,42000,INR,2026-07-24T05:31:46,IMPS,TXN-00008196,C0417,nan
TX008197,ACC03398,ACC03399,1200,INR,2026-08-14T01:26:55,RTGS,TXN-00008197,C0417,nan
TX008198,ACC03399,ACC03395,8500,INR,2026-07-11T08:14:34,RTGS,TXN-00008198,C0417,E09596
TX008199,ACC03408,ACC03397,350000,INR,2026-08-25T04:01:31,NEFT,TXN-00008199,C0417,nan
TX008200,ACC03417,ACC03414,8500,INR,2026-08-14T08:43:32,IMPS,TXN-00008200,C0418,nan
TX008201,ACC03416,ACC03417,500000,INR,2026-04-28T21:12:32,RTGS,TXN-00008201,C0418,nan
TX008202,ACC03413,ACC03414,15000,INR,2026-08-12T05:51:55,RTGS,TXN-00008202,C0418,nan
TX008203,ACC03413,ACC03412,75000,INR,2026-04-26T18:20:04,IMPS,TXN-00008203,C0418,nan
TX008204,ACC03414,ACC03413,100000,INR,2026-05-30T21:40:59,UPI,TXN-00008204,C0418,nan
TX008205,ACC03412,ACC03419,500000,INR,2026-05-30T12:48:22,NEFT,TXN-00008205,C0418,E09608
TX008206,ACC03414,ACC03411,75000,INR,2026-02-22T04:27:07,RTGS,TXN-00008206,C0418,nan
TX008207,ACC03411,ACC03417,500,INR,2026-07-06T22:30:52,NEFT,TXN-00008207,C0418,nan
TX008208,ACC03415,ACC03417,5000,INR,2026-06-28T04:34:48,UPI,TXN-00008208,C0418,nan
TX008209,ACC03415,ACC03418,42000,INR,2026-05-16T20:31:22,IMPS,TXN-00008209,C0418,E09609
TX008210,ACC03414,ACC03412,150000,INR,2026-04-21T23:44:50,IMPS,TXN-00008210,C0418,nan
TX008211,ACC03411,ACC03416,150000,INR,2026-06-07T13:33:31,IMPS,TXN-00008211,C0418,nan
TX008212,ACC03413,ACC03415,150000,INR,2026-08-30T11:26:56,IMPS,TXN-00008212,C0418,nan
TX008213,ACC03414,ACC03411,2500,INR,2026-03-09T23:34:00,UPI,TXN-00008213,C0418,nan
TX008214,ACC03419,ACC03417,2500,INR,2026-02-14T06:19:32,NEFT,TXN-00008214,C0418,E09610
TX008215,ACC03416,ACC03414,500000,INR,2026-03-05T23:10:10,UPI,TXN-00008215,C0418,nan
TX008216,ACC03415,ACC03414,100000,INR,2026-02-13T20:26:38,RTGS,TXN-00008216,C0418,E09611
TX008217,ACC03432,ACC03424,1000000,INR,2026-06-05T19:50:19,IMPS,TXN-00008217,C0419,nan
TX008218,ACC03423,ACC03430,5000,INR,2026-04-30T08:34:08,NEFT,TXN-00008218,C0419,nan
TX008219,ACC03424,ACC03426,100000,INR,2026-03-03T00:00:19,NEFT,TXN-00008219,C0419,nan
TX008220,ACC03431,ACC03423,500,INR,2026-04-21T12:01:22,RTGS,TXN-00008220,C0419,nan
TX008221,ACC03431,ACC03429,100000,INR,2026-07-08T19:16:39,NEFT,TXN-00008221,C0419,E09621
TX008222,ACC03423,ACC03430,350000,INR,2026-02-28T06:41:34,NEFT,TXN-00008222,C0419,nan
TX008223,ACC03426,ACC03432,750000,INR,2026-05-30T22:46:20,UPI,TXN-00008223,C0419,nan
TX008224,ACC03425,ACC03424,5000,INR,2026-02-01T11:50:48,IMPS,TXN-00008224,C0419,nan
TX008225,ACC03430,ACC03425,42000,INR,2026-06-11T06:38:41,NEFT,TXN-00008225,C0419,nan
TX008226,ACC03425,ACC03427,5000,INR,2026-02-20T07:26:27,UPI,TXN-00008226,C0419,nan
TX008227,ACC03422,ACC03428,1000000,INR,2026-06-22T05:33:08,IMPS,TXN-00008227,C0419,nan
TX008228,ACC03431,ACC03425,8500,INR,2026-03-06T11:58:46,IMPS,TXN-00008228,C0419,E09622
TX008229,ACC03424,ACC03421,25000,INR,2026-07-27T16:16:20,NEFT,TXN-00008229,C0419,nan
TX008230,ACC03426,ACC03429,1200,INR,2026-08-13T19:21:43,NEFT,TXN-00008230,C0419,nan
TX008231,ACC03421,ACC03423,750000,INR,2026-08-20T13:50:35,RTGS,TXN-00008231,C0419,E09623
TX008232,ACC03430,ACC03421,500,INR,2026-07-17T17:14:47,RTGS,TXN-00008232,C0419,nan
TX008233,ACC03420,ACC03423,500,INR,2026-03-10T08:49:36,UPI,TXN-00008233,C0419,nan
TX008234,ACC03423,ACC03431,42000,INR,2026-02-27T06:27:49,UPI,TXN-00008234,C0419,nan
TX008235,ACC03427,ACC03428,350000,INR,2026-01-29T19:47:23,RTGS,TXN-00008235,C0419,nan
TX008236,ACC03431,ACC03428,1000000,INR,2026-06-11T22:19:29,NEFT,TXN-00008236,C0419,nan
TX008237,ACC03431,ACC03428,250000,INR,2026-06-24T19:49:32,RTGS,TXN-00008237,C0419,nan
TX008238,ACC03424,ACC03426,2500,INR,2026-03-06T10:31:35,IMPS,TXN-00008238,C0419,nan
TX008239,ACC03426,ACC03430,25000,INR,2026-05-05T04:36:22,IMPS,TXN-00008239,C0419,nan
TX008240,ACC03429,ACC03421,350000,INR,2026-02-22T14:34:15,UPI,TXN-00008240,C0419,nan
TX008241,ACC03424,ACC03430,25000,INR,2026-05-15T17:22:14,IMPS,TXN-00008241,C0419,nan
TX008242,ACC03427,ACC03420,25000,INR,2026-05-27T13:51:23,UPI,TXN-00008242,C0419,nan
TX008243,ACC03429,ACC03428,500000,INR,2026-07-08T08:02:43,RTGS,TXN-00008243,C0419,nan
TX008244,ACC03431,ACC03428,500000,INR,2026-05-07T07:03:49,IMPS,TXN-00008244,C0419,nan
TX008245,ACC03421,ACC03425,1200,INR,2026-06-15T23:20:45,IMPS,TXN-00008245,C0419,nan
TX008246,ACC03431,ACC03432,250000,INR,2026-03-08T03:19:51,RTGS,TXN-00008246,C0419,nan
TX008247,ACC03427,ACC03424,1000000,INR,2026-02-22T06:18:44,IMPS,TXN-00008247,C0419,nan
TX008248,ACC03420,ACC03430,2500,INR,2026-06-25T04:01:08,NEFT,TXN-00008248,C0419,E09624
TX008249,ACC03425,ACC03430,8500,INR,2026-02-25T05:19:49,NEFT,TXN-00008249,C0419,nan
TX008250,ACC03426,ACC03427,500,INR,2026-08-15T07:12:39,UPI,TXN-00008250,C0419,nan
TX008251,ACC03431,ACC03423,75000,INR,2026-05-22T14:03:28,UPI,TXN-00008251,C0419,nan
TX008252,ACC03424,ACC03428,75000,INR,2026-02-24T15:03:10,NEFT,TXN-00008252,C0419,E09625
TX008253,ACC03427,ACC03422,750000,INR,2026-03-28T13:31:07,NEFT,TXN-00008253,C0419,nan
TX008254,ACC03424,ACC03428,750000,INR,2026-03-23T04:53:23,IMPS,TXN-00008254,C0419,nan
TX008255,ACC03422,ACC03430,750000,INR,2026-07-07T13:01:58,NEFT,TXN-00008255,C0419,nan
TX008256,ACC03425,ACC03424,1200,INR,2026-05-17T01:26:22,RTGS,TXN-00008256,C0419,nan
TX008257,ACC03432,ACC03420,8500,INR,2026-05-20T17:14:51,UPI,TXN-00008257,C0419,nan
TX008258,ACC03434,ACC03438,150000,INR,2026-07-28T18:39:11,IMPS,TXN-00008258,C0420,nan
TX008259,ACC03434,ACC03436,2500,INR,2026-08-27T21:55:34,UPI,TXN-00008259,C0420,nan
TX008260,ACC03434,ACC03438,8500,INR,2026-08-19T19:50:42,UPI,TXN-00008260,C0420,nan
TX008261,ACC03435,ACC03436,8500,INR,2026-08-31T11:28:50,RTGS,TXN-00008261,C0420,nan
TX008262,ACC03435,ACC03434,25000,INR,2026-06-08T16:58:19,NEFT,TXN-00008262,C0420,E09633
TX008263,ACC03436,ACC03435,2500,INR,2026-06-02T20:00:08,RTGS,TXN-00008263,C0420,nan
TX008264,ACC03436,ACC03438,500000,INR,2026-08-12T16:46:32,IMPS,TXN-00008264,C0420,nan
TX008265,ACC03439,ACC03440,25000,INR,2026-06-07T22:40:46,UPI,TXN-00008265,C0421,nan
TX008266,ACC03440,ACC03439,150000,INR,2026-01-28T00:07:30,IMPS,TXN-00008266,C0421,nan
TX008267,ACC03439,ACC03440,250000,INR,2026-10-05T04:31:28,UPI,TXN-00008267,C0421,E09636
TX008268,ACC03439,ACC03440,5000,INR,2026-07-12T04:54:26,UPI,TXN-00008268,C0421,nan
TX008269,ACC03440,ACC03439,150000,INR,2026-02-08T08:38:27,IMPS,TXN-00008269,C0421,nan
TX008270,ACC03440,ACC03439,100000,INR,2026-08-25T01:49:23,NEFT,TXN-00008270,C0421,nan
TX008271,ACC03448,ACC03441,250000,INR,2026-07-21T09:02:35,RTGS,TXN-00008271,C0422,nan
TX008272,ACC03441,ACC03447,50000,INR,2026-04-28T01:35:39,RTGS,TXN-00008272,C0422,nan
TX008273,ACC03441,ACC03443,750000,INR,2026-07-26T21:08:17,NEFT,TXN-00008273,C0422,nan
TX008274,ACC03446,ACC03445,250000,INR,2026-07-14T21:12:13,RTGS,TXN-00008274,C0422,nan
TX008275,ACC03450,ACC03448,75000,INR,2026-08-18T01:38:02,UPI,TXN-00008275,C0422,nan
TX008276,ACC03451,ACC03441,250000,INR,2026-07-03T17:12:11,RTGS,TXN-00008276,C0422,nan
TX008277,ACC03442,ACC03449,1000000,INR,2026-05-16T08:05:15,NEFT,TXN-00008277,C0422,nan
TX008278,ACC03445,ACC03448,42000,INR,2026-05-04T18:40:17,RTGS,TXN-00008278,C0422,nan
TX008279,ACC03449,ACC03446,75000,INR,2026-03-21T14:41:48,NEFT,TXN-00008279,C0422,E09639
TX008280,ACC03449,ACC03442,100000,INR,2026-06-11T16:03:14,UPI,TXN-00008280,C0422,nan
TX008281,ACC03444,ACC03450,1000000,INR,2026-08-27T11:14:48,IMPS,TXN-00008281,C0422,nan
TX008282,ACC03445,ACC03451,50000,INR,2026-04-09T19:45:04,NEFT,TXN-00008282,C0422,nan
TX008283,ACC03447,ACC03441,100000,INR,2026-06-03T07:10:40,RTGS,TXN-00008283,C0422,nan
TX008284,ACC03444,ACC03447,50000,INR,2026-03-23T10:17:39,UPI,TXN-00008284,C0422,nan
TX008285,ACC03449,ACC03448,150000,INR,2026-05-31T23:57:10,RTGS,TXN-00008285,C0422,nan
TX008286,ACC03447,ACC03449,500,INR,2026-04-17T01:17:08,RTGS,TXN-00008286,C0422,nan
TX008287,ACC03444,ACC03445,500000,INR,2026-04-30T06:02:49,RTGS,TXN-00008287,C0422,nan
TX008288,ACC03449,ACC03445,2500,INR,2026-04-07T02:51:31,UPI,TXN-00008288,C0422,nan
TX008289,ACC03444,ACC03443,1200,INR,2026-07-27T16:27:45,UPI,TXN-00008289,C0422,nan
TX008290,ACC03450,ACC03449,750000,INR,2026-07-15T05:38:33,UPI,TXN-00008290,C0422,nan
TX008291,ACC03447,ACC03451,350000,INR,2026-05-28T05:53:21,RTGS,TXN-00008291,C0422,nan
TX008292,ACC03445,ACC03449,350000,INR,2026-05-10T16:56:51,RTGS,TXN-00008292,C0422,nan
TX008293,ACC03451,ACC03444,15000,INR,2026-05-29T01:17:22,NEFT,TXN-00008293,C0422,nan
TX008294,ACC03450,ACC03449,150000,INR,2026-03-24T09:54:49,IMPS,TXN-00008294,C0422,nan
TX008295,ACC03441,ACC03442,50000,INR,2026-08-31T08:20:09,NEFT,TXN-00008295,C0422,E09640
TX008296,ACC03448,ACC03447,750000,INR,2026-07-04T12:02:55,NEFT,TXN-00008296,C0422,nan
TX008297,ACC03446,ACC03450,350000,INR,2026-03-05T15:35:44,NEFT,TXN-00008297,C0422,nan
TX008298,ACC03450,ACC03442,250000,INR,2026-05-25T01:57:03,UPI,TXN-00008298,C0422,nan
TX008299,ACC03452,ACC03461,2500,INR,2026-06-21T07:40:54,RTGS,TXN-00008299,C0423,nan
TX008300,ACC03456,ACC03457,250000,INR,2026-02-09T16:28:13,NEFT,TXN-00008300,C0423,nan
TX008301,ACC03458,ACC03461,2500,INR,2026-04-13T03:08:38,UPI,TXN-00008301,C0423,nan
TX008302,ACC03456,ACC03459,8500,INR,2026-07-02T04:29:01,RTGS,TXN-00008302,C0423,nan
TX008303,ACC03460,ACC03455,15000,INR,2026-09-21T07:50:02,RTGS,TXN-00008303,C0423,nan
TX008304,ACC03459,ACC03460,100000,INR,2026-01-17T03:08:29,RTGS,TXN-00008304,C0423,nan
TX008305,ACC03461,ACC03452,150000,INR,2026-10-28T18:59:55,RTGS,TXN-00008305,C0423,nan
TX008306,ACC03458,ACC03462,500000,INR,2026-07-18T14:54:05,RTGS,TXN-00008306,C0423,nan
TX008307,ACC03458,ACC03454,1000000,INR,2026-05-20T04:54:05,IMPS,TXN-00008307,C0423,nan
TX008308,ACC03459,ACC03454,75000,INR,2026-10-26T02:29:35,UPI,TXN-00008308,C0423,nan
TX008309,ACC03455,ACC03458,500000,INR,2026-03-06T21:31:57,NEFT,TXN-00008309,C0423,nan
TX008310,ACC03454,ACC03456,750000,INR,2026-04-12T04:16:01,RTGS,TXN-00008310,C0423,nan
TX008311,ACC03462,ACC03458,25000,INR,2026-04-04T15:01:59,NEFT,TXN-00008311,C0423,nan
TX008312,ACC03462,ACC03456,75000,INR,2026-07-20T08:13:25,RTGS,TXN-00008312,C0423,nan
TX008313,ACC03453,ACC03452,75000,INR,2026-08-13T07:30:23,RTGS,TXN-00008313,C0423,E09651
TX008314,ACC03452,ACC03457,15000,INR,2026-01-01T12:50:54,UPI,TXN-00008314,C0423,nan
TX008315,ACC03460,ACC03454,100000,INR,2026-11-28T03:46:32,IMPS,TXN-00008315,C0423,nan
TX008316,ACC03492,ACC03471,100000,INR,2026-08-24T04:34:20,NEFT,TXN-00008316,C0424,E09664
TX008317,ACC03471,ACC03473,100000,INR,2026-08-03T19:50:49,NEFT,TXN-00008317,C0424,nan
TX008318,ACC03466,ACC03471,2500,INR,2026-08-25T20:48:28,NEFT,TXN-00008318,C0424,nan
TX008319,ACC03468,ACC03477,25000,INR,2026-08-18T03:55:02,NEFT,TXN-00008319,C0424,nan
TX008320,ACC03468,ACC03476,15000,INR,2026-08-11T03:06:50,RTGS,TXN-00008320,C0424,nan
TX008321,ACC03492,ACC03488,15000,INR,2026-08-29T06:24:08,IMPS,TXN-00008321,C0424,nan
TX008322,ACC03475,ACC03467,500,INR,2026-08-22T01:08:37,IMPS,TXN-00008322,C0424,nan
TX008323,ACC03472,ACC03490,15000,INR,2026-08-09T11:54:29,NEFT,TXN-00008323,C0424,nan
TX008324,ACC03470,ACC03481,350000,INR,2026-08-07T05:20:38,NEFT,TXN-00008324,C0424,E09665
TX008325,ACC03492,ACC03475,250000,INR,2026-08-15T12:41:16,RTGS,TXN-00008325,C0424,nan
TX008326,ACC03481,ACC03486,42000,INR,2026-08-09T02:47:00,UPI,TXN-00008326,C0424,nan
TX008327,ACC03466,ACC03476,75000,INR,2026-08-01T01:39:35,NEFT,TXN-00008327,C0424,nan
TX008328,ACC03478,ACC03482,2500,INR,2026-08-26T12:00:24,IMPS,TXN-00008328,C0424,nan
TX008329,ACC03480,ACC03465,150000,INR,2026-08-18T19:02:16,RTGS,TXN-00008329,C0424,nan
TX008330,ACC03478,ACC03475,42000,INR,2026-08-14T14:44:58,IMPS,TXN-00008330,C0424,nan
TX008331,ACC03484,ACC03476,2500,INR,2026-08-03T13:27:46,IMPS,TXN-00008331,C0424,E09666
TX008332,ACC03472,ACC03468,50000,INR,2026-07-30T06:02:23,UPI,TXN-00008332,C0424,E09667
TX008333,ACC03476,ACC03484,2500,INR,2026-08-02T10:19:14,NEFT,TXN-00008333,C0424,nan
TX008334,ACC03464,ACC03468,15000,INR,2026-08-23T21:51:39,NEFT,TXN-00008334,C0424,E09668
TX008335,ACC03467,ACC03481,42000,INR,2026-08-19T07:37:07,NEFT,TXN-00008335,C0424,nan
TX008336,ACC03492,ACC03469,1200,INR,2026-08-22T15:35:26,RTGS,TXN-00008336,C0424,nan
TX008337,ACC03478,ACC03463,100000,INR,2026-08-16T02:55:56,RTGS,TXN-00008337,C0424,nan
TX008338,ACC03488,ACC03464,1000000,INR,2026-07-31T07:03:09,UPI,TXN-00008338,C0424,nan
TX008339,ACC03471,ACC03482,25000,INR,2026-08-05T05:15:04,RTGS,TXN-00008339,C0424,nan
TX008340,ACC03489,ACC03475,500,INR,2026-08-06T14:13:09,UPI,TXN-00008340,C0424,nan
TX008341,ACC03473,ACC03493,8500,INR,2026-08-23T01:59:06,NEFT,TXN-00008341,C0424,nan
TX008342,ACC03490,ACC03486,500,INR,2026-08-15T12:51:17,IMPS,TXN-00008342,C0424,nan
TX008343,ACC03473,ACC03466,8500,INR,2026-08-11T13:26:59,UPI,TXN-00008343,C0424,nan
TX008344,ACC03486,ACC03492,2500,INR,2026-07-26T17:12:26,IMPS,TXN-00008344,C0424,nan
TX008345,ACC03471,ACC03481,500,INR,2026-08-21T08:58:14,UPI,TXN-00008345,C0424,nan
TX008346,ACC03489,ACC03479,42000,INR,2026-08-09T17:54:13,IMPS,TXN-00008346,C0424,nan
TX008347,ACC03483,ACC03492,500,INR,2026-08-31T16:01:34,NEFT,TXN-00008347,C0424,nan
TX008348,ACC03464,ACC03488,150000,INR,2026-07-25T09:21:39,RTGS,TXN-00008348,C0424,nan
TX008349,ACC03482,ACC03485,350000,INR,2026-08-30T01:12:47,NEFT,TXN-00008349,C0424,nan
TX008350,ACC03491,ACC03481,75000,INR,2026-08-16T12:56:38,RTGS,TXN-00008350,C0424,nan
TX008351,ACC03490,ACC03483,500,INR,2026-08-31T14:07:51,IMPS,TXN-00008351,C0424,nan
TX008352,ACC03491,ACC03479,250000,INR,2026-08-31T10:56:25,NEFT,TXN-00008352,C0424,nan
TX008353,ACC03487,ACC03470,8500,INR,2026-07-28T02:13:36,NEFT,TXN-00008353,C0424,nan
TX008354,ACC03469,ACC03486,5000,INR,2026-08-28T07:54:22,UPI,TXN-00008354,C0424,E09669
TX008355,ACC03467,ACC03477,250000,INR,2026-08-08T20:43:27,NEFT,TXN-00008355,C0424,E09670
TX008356,ACC03490,ACC03491,50000,INR,2026-08-18T16:32:19,IMPS,TXN-00008356,C0424,nan
TX008357,ACC03463,ACC03486,1200,INR,2026-08-16T14:36:07,IMPS,TXN-00008357,C0424,nan
TX008358,ACC03468,ACC03477,250000,INR,2026-08-01T05:09:28,UPI,TXN-00008358,C0424,nan
TX008359,ACC03471,ACC03489,250000,INR,2026-08-05T09:27:27,NEFT,TXN-00008359,C0424,E09671
TX008360,ACC03492,ACC03470,500,INR,2026-08-16T08:29:40,IMPS,TXN-00008360,C0424,nan
TX008361,ACC03479,ACC03487,50000,INR,2026-08-22T09:35:20,UPI,TXN-00008361,C0424,nan
TX008362,ACC03476,ACC03482,42000,INR,2026-07-30T01:50:30,RTGS,TXN-00008362,C0424,nan
TX008363,ACC03488,ACC03463,750000,INR,2026-07-28T20:59:10,NEFT,TXN-00008363,C0424,nan
TX008364,ACC03469,ACC03491,1000000,INR,2026-08-30T05:32:33,NEFT,TXN-00008364,C0424,nan
TX008365,ACC03475,ACC03489,25000,INR,2026-08-04T01:54:04,IMPS,TXN-00008365,C0424,nan
TX008366,ACC03491,ACC03482,1000000,INR,2026-08-18T00:04:04,NEFT,TXN-00008366,C0424,E09672
TX008367,ACC03475,ACC03469,750000,INR,2026-08-06T03:47:08,RTGS,TXN-00008367,C0424,nan
TX008368,ACC03481,ACC03483,500,INR,2026-08-07T19:13:40,RTGS,TXN-00008368,C0424,nan
TX008369,ACC03479,ACC03477,50000,INR,2026-08-21T23:41:55,NEFT,TXN-00008369,C0424,nan
TX008370,ACC03480,ACC03467,75000,INR,2026-08-07T02:20:43,IMPS,TXN-00008370,C0424,nan
TX008371,ACC03483,ACC03480,750000,INR,2026-08-10T21:27:32,IMPS,TXN-00008371,C0424,nan
TX008372,ACC03488,ACC03466,50000,INR,2026-08-31T12:11:27,RTGS,TXN-00008372,C0424,E09673
TX008373,ACC03470,ACC03480,42000,INR,2026-08-27T07:42:06,IMPS,TXN-00008373,C0424,nan
