person_id,case_id_a,case_id_b,continuity_ground_truth,synthetic_flag
PERSON-002896,CASE-000867,CASE-000890,true,true
PERSON-002896,CASE-000890,CASE-000904,true,true
PERSON-002896,CASE-000904,CASE-000939,true,true
PERSON-002896,CASE-000939,CASE-000984,true,true
PERSON-000497,CASE-000081,CASE-000085,true,true
PERSON-000497,CASE-000085,CASE-000092,true,true
PERSON-000497,CASE-000092,CASE-000119,true,true
PERSON-000497,CASE-000119,CASE-000134,true,true
PERSON-000497,CASE-000134,CASE-000142,true,true
PERSON-000497,CASE-000142,CASE-000144,true,true
PERSON-000497,CASE-000144,CASE-000195,true,true
PERSON-000497,CASE-000195,CASE-000228,true,true
PERSON-000497,CASE-000228,CASE-000271,true,true
PERSON-000497,CASE-000271,CASE-000436,true,true
PERSON-000497,CASE-000436,CASE-000445,true,true
PERSON-000497,CASE-000445,CASE-000450,true,true
PERSON-000497,CASE-000450,CASE-000511,true,true
PERSON-000497,CASE-000511,CASE-000512,true,true
PERSON-000497,CASE-000512,CASE-000513,true,true
PERSON-000497,CASE-000513,CASE-000530,true,true
PERSON-000497,CASE-000530,CASE-000694,true,true
PERSON-000497,CASE-000694,CASE-000735,true,true
PERSON-000497,CASE-000735,CASE-000744,true,true
PERSON-000497,CASE-000744,CASE-000802,true,true
PERSON-000497,CASE-000802,CASE-000804,true,true
PERSON-000497,CASE-000804,CASE-000806,true,true
PERSON-000497,CASE-000806,CASE-000817,true,true
PERSON-000497,CASE-000817,CASE-000843,true,true
PERSON-000497,CASE-000843,CASE-000861,true,true
PERSON-000497,CASE-000861,CASE-000863,true,true
PERSON-000497,CASE-000863,CASE-000876,true,true
PERSON-000497,CASE-000876,CASE-000896,true,true
PERSON-000497,CASE-000896,CASE-000942,true,true
PERSON-001886,CASE-000083,CASE-000486,true,true
PERSON-001886,CASE-000486,CASE-000507,true,true
PERSON-001886,CASE-000507,CASE-000852,true,true
PERSON-002444,CASE-000083,CASE-000229,true,true
PERSON-002444,CASE-000229,CASE-000301,true,true
PERSON-002444,CASE-000301,CASE-000433,true,true
PERSON-002444,CASE-000433,CASE-000519,true,true
PERSON-002444,CASE-000519,CASE-000668,true,true
PERSON-002444,CASE-000668,CASE-000925,true,true
PERSON-002444,CASE-000925,CASE-000969,true,true
PERSON-002039,CASE-000084,CASE-000142,true,true
PERSON-002039,CASE-000142,CASE-000524,true,true
PERSON-002039,CASE-000524,CASE-000578,true,true
PERSON-002039,CASE-000578,CASE-000606,true,true
PERSON-002039,CASE-000606,CASE-000795,true,true
PERSON-002039,CASE-000795,CASE-000874,true,true
PERSON-000769,CASE-000084,CASE-000110,true,true
PERSON-000769,CASE-000110,CASE-000111,true,true
PERSON-000769,CASE-000111,CASE-000156,true,true
PERSON-000769,CASE-000156,CASE-000190,true,true
PERSON-000769,CASE-000190,CASE-000256,true,true
PERSON-000769,CASE-000256,CASE-000287,true,true
PERSON-000769,CASE-000287,CASE-000329,true,true
PERSON-000769,CASE-000329,CASE-000360,true,true
PERSON-000769,CASE-000360,CASE-000495,true,true
PERSON-000769,CASE-000495,CASE-000567,true,true
PERSON-000769,CASE-000567,CASE-000578,true,true
PERSON-000769,CASE-000578,CASE-000606,true,true
PERSON-000769,CASE-000606,CASE-000778,true,true
PERSON-000769,CASE-000778,CASE-000795,true,true
PERSON-000769,CASE-000795,CASE-000805,true,true
PERSON-000860,CASE-000084,CASE-000156,true,true
PERSON-000860,CASE-000156,CASE-000190,true,true
PERSON-000860,CASE-000190,CASE-000259,true,true
PERSON-000860,CASE-000259,CASE-000389,true,true
PERSON-000860,CASE-000389,CASE-000795,true,true
PERSON-000860,CASE-000795,CASE-000933,true,true
PERSON-000405,CASE-000084,CASE-000097,true,true
PERSON-000405,CASE-000097,CASE-000110,true,true
PERSON-000405,CASE-000110,CASE-000147,true,true
PERSON-000405,CASE-000147,CASE-000156,true,true
PERSON-000405,CASE-000156,CASE-000234,true,true
PERSON-000405,CASE-000234,CASE-000259,true,true
PERSON-000405,CASE-000259,CASE-000263,true,true
PERSON-000405,CASE-000263,CASE-000389,true,true
PERSON-000405,CASE-000389,CASE-000552,true,true
PERSON-000405,CASE-000552,CASE-000578,true,true
PERSON-000405,CASE-000578,CASE-000606,true,true
PERSON-000405,CASE-000606,CASE-000632,true,true
PERSON-000405,CASE-000632,CASE-000641,true,true
PERSON-000405,CASE-000641,CASE-000736,true,true
PERSON-000405,CASE-000736,CASE-000762,true,true
PERSON-000405,CASE-000762,CASE-000795,true,true
PERSON-000405,CASE-000795,CASE-000797,true,true
PERSON-000405,CASE-000797,CASE-000807,true,true
PERSON-000405,CASE-000807,CASE-000832,true,true
PERSON-000405,CASE-000832,CASE-000838,true,true
PERSON-000405,CASE-000838,CASE-000875,true,true
PERSON-000405,CASE-000875,CASE-000879,true,true
PERSON-000405,CASE-000879,CASE-000955,true,true
PERSON-000405,CASE-000955,CASE-000964,true,true
PERSON-000575,CASE-000085,CASE-000100,true,true
PERSON-000575,CASE-000100,CASE-000341,true,true
PERSON-000575,CASE-000341,CASE-000420,true,true
PERSON-000575,CASE-000420,CASE-000744,true,true
PERSON-000575,CASE-000744,CASE-000876,true,true
PERSON-000216,CASE-000085,CASE-000088,true,true
PERSON-000216,CASE-000088,CASE-000092,true,true
PERSON-000216,CASE-000092,CASE-000346,true,true
PERSON-000216,CASE-000346,CASE-000692,true,true
PERSON-000216,CASE-000692,CASE-000805,true,true
PERSON-000683,CASE-000085,CASE-000092,true,true
PERSON-000683,CASE-000092,CASE-000296,true,true
PERSON-000683,CASE-000296,CASE-000402,true,true
PERSON-000683,CASE-000402,CASE-000560,true,true
PERSON-000683,CASE-000560,CASE-000602,true,true
PERSON-000683,CASE-000602,CASE-000651,true,true
PERSON-000683,CASE-000651,CASE-000690,true,true
PERSON-000683,CASE-000690,CASE-000692,true,true
PERSON-000683,CASE-000692,CASE-000854,true,true
PERSON-001860,CASE-000092,CASE-000255,true,true
PERSON-001860,CASE-000255,CASE-000602,true,true
PERSON-001860,CASE-000602,CASE-000854,true,true
PERSON-000423,CASE-000093,CASE-000441,true,true
PERSON-000423,CASE-000441,CASE-000471,true,true
PERSON-000423,CASE-000471,CASE-000654,true,true
PERSON-000423,CASE-000654,CASE-000752,true,true
PERSON-001796,CASE-000093,CASE-000216,true,true
PERSON-001796,CASE-000216,CASE-000477,true,true
PERSON-001796,CASE-000477,CASE-000491,true,true
PERSON-001796,CASE-000491,CASE-000493,true,true
PERSON-001796,CASE-000493,CASE-000507,true,true
PERSON-002771,CASE-000093,CASE-000196,true,true
PERSON-002771,CASE-000196,CASE-000471,true,true
PERSON-002771,CASE-000471,CASE-000486,true,true
PERSON-002771,CASE-000486,CASE-000493,true,true
PERSON-002771,CASE-000493,CASE-000509,true,true
PERSON-002771,CASE-000509,CASE-000523,true,true
PERSON-002771,CASE-000523,CASE-000628,true,true
PERSON-002771,CASE-000628,CASE-000752,true,true
PERSON-002771,CASE-000752,CASE-000865,true,true
PERSON-000991,CASE-000093,CASE-000202,true,true
PERSON-000991,CASE-000202,CASE-000321,true,true
PERSON-000991,CASE-000321,CASE-000386,true,true
PERSON-000991,CASE-000386,CASE-000441,true,true
PERSON-000991,CASE-000441,CASE-000523,true,true
PERSON-000991,CASE-000523,CASE-000558,true,true
PERSON-000991,CASE-000558,CASE-000654,true,true
PERSON-000991,CASE-000654,CASE-000865,true,true
PERSON-002944,CASE-000093,CASE-000202,true,true
PERSON-002944,CASE-000202,CASE-000441,true,true
PERSON-002944,CASE-000441,CASE-000493,true,true
PERSON-002944,CASE-000493,CASE-000852,true,true
PERSON-002944,CASE-000852,CASE-000887,true,true
PERSON-002418,CASE-000093,CASE-000120,true,true
PERSON-002418,CASE-000120,CASE-000202,true,true
PERSON-002418,CASE-000202,CASE-000216,true,true
PERSON-002418,CASE-000216,CASE-000336,true,true
PERSON-002418,CASE-000336,CASE-000377,true,true
PERSON-002418,CASE-000377,CASE-000493,true,true
PERSON-002418,CASE-000493,CASE-000507,true,true
PERSON-002418,CASE-000507,CASE-000567,true,true
PERSON-002418,CASE-000567,CASE-000752,true,true
PERSON-000957,CASE-000093,CASE-000120,true,true
PERSON-000957,CASE-000120,CASE-000168,true,true
PERSON-000957,CASE-000168,CASE-000202,true,true
PERSON-000957,CASE-000202,CASE-000471,true,true
PERSON-000957,CASE-000471,CASE-000507,true,true
PERSON-000957,CASE-000507,CASE-000558,true,true
PERSON-000957,CASE-000558,CASE-000617,true,true
PERSON-000957,CASE-000617,CASE-000654,true,true
PERSON-000957,CASE-000654,CASE-000865,true,true
PERSON-002735,CASE-000095,CASE-000563,true,true
PERSON-002377,CASE-000096,CASE-000358,true,true
PERSON-002377,CASE-000358,CASE-000602,true,true
PERSON-000604,CASE-000096,CASE-000307,true,true
PERSON-000604,CASE-000307,CASE-000364,true,true
PERSON-000604,CASE-000364,CASE-000459,true,true
PERSON-000604,CASE-000459,CASE-000518,true,true
PERSON-000604,CASE-000518,CASE-000621,true,true
PERSON-002740,CASE-000096,CASE-000397,true,true
PERSON-002740,CASE-000397,CASE-000486,true,true
PERSON-002740,CASE-000486,CASE-000654,true,true
PERSON-002740,CASE-000654,CASE-000859,true,true
PERSON-002481,CASE-000096,CASE-000307,true,true
PERSON-002481,CASE-000307,CASE-000846,true,true
PERSON-002481,CASE-000846,CASE-000851,true,true
PERSON-002247,CASE-000096,CASE-000186,true,true
PERSON-002247,CASE-000186,CASE-000188,true,true
PERSON-002247,CASE-000188,CASE-000414,true,true
PERSON-002247,CASE-000414,CASE-000510,true,true
PERSON-002826,CASE-000096,CASE-000414,true,true
PERSON-002826,CASE-000414,CASE-000851,true,true
PERSON-002450,CASE-000097,CASE-000111,true,true
PERSON-002450,CASE-000111,CASE-000190,true,true
PERSON-002450,CASE-000190,CASE-000363,true,true
PERSON-002450,CASE-000363,CASE-000389,true,true
PERSON-002450,CASE-000389,CASE-000482,true,true
PERSON-002450,CASE-000482,CASE-000495,true,true
PERSON-002450,CASE-000495,CASE-000606,true,true
PERSON-002450,CASE-000606,CASE-000991,true,true
PERSON-002879,CASE-000097,CASE-000111,true,true
PERSON-002879,CASE-000111,CASE-000190,true,true
PERSON-002879,CASE-000190,CASE-000495,true,true
PERSON-002879,CASE-000495,CASE-000606,true,true
PERSON-002879,CASE-000606,CASE-000639,true,true
PERSON-002879,CASE-000639,CASE-000778,true,true
PERSON-002879,CASE-000778,CASE-000795,true,true
PERSON-002879,CASE-000795,CASE-000805,true,true
PERSON-002879,CASE-000805,CASE-000879,true,true
PERSON-002879,CASE-000879,CASE-000955,true,true
PERSON-001846,CASE-000100,CASE-000319,true,true
PERSON-001846,CASE-000319,CASE-000612,true,true
PERSON-001846,CASE-000612,CASE-000644,true,true
PERSON-001846,CASE-000644,CASE-000870,true,true
PERSON-001968,CASE-000100,CASE-000319,true,true
PERSON-001968,CASE-000319,CASE-000409,true,true
PERSON-001968,CASE-000409,CASE-000455,true,true
PERSON-001968,CASE-000455,CASE-000854,true,true
PERSON-001968,CASE-000854,CASE-000973,true,true
PERSON-001944,CASE-000102,CASE-000176,true,true
PERSON-001944,CASE-000176,CASE-000464,true,true
PERSON-001944,CASE-000464,CASE-000503,true,true
PERSON-001944,CASE-000503,CASE-000508,true,true
PERSON-001944,CASE-000508,CASE-000556,true,true
PERSON-001944,CASE-000556,CASE-000718,true,true
PERSON-001944,CASE-000718,CASE-000719,true,true
PERSON-001944,CASE-000719,CASE-000824,true,true
PERSON-001944,CASE-000824,CASE-000941,true,true
PERSON-001944,CASE-000941,CASE-000968,true,true
PERSON-000295,CASE-000102,CASE-000199,true,true
PERSON-000295,CASE-000199,CASE-000208,true,true
PERSON-000295,CASE-000208,CASE-000300,true,true
PERSON-000295,CASE-000300,CASE-000312,true,true
PERSON-000295,CASE-000312,CASE-000377,true,true
PERSON-000295,CASE-000377,CASE-000502,true,true
PERSON-000295,CASE-000502,CASE-000542,true,true
PERSON-000295,CASE-000542,CASE-000553,true,true
PERSON-000295,CASE-000553,CASE-000888,true,true
PERSON-000295,CASE-000888,CASE-000958,true,true
PERSON-000295,CASE-000958,CASE-000966,true,true
PERSON-002739,CASE-000102,CASE-000178,true,true
PERSON-002739,CASE-000178,CASE-000377,true,true
PERSON-002739,CASE-000377,CASE-000472,true,true
PERSON-002739,CASE-000472,CASE-000884,true,true
PERSON-002739,CASE-000884,CASE-000888,true,true
PERSON-002739,CASE-000888,CASE-000958,true,true
PERSON-001066,CASE-000102,CASE-000127,true,true
PERSON-001066,CASE-000127,CASE-000207,true,true
PERSON-001066,CASE-000207,CASE-000267,true,true
PERSON-001066,CASE-000267,CASE-000312,true,true
PERSON-001066,CASE-000312,CASE-000377,true,true
PERSON-001066,CASE-000377,CASE-000385,true,true
PERSON-001066,CASE-000385,CASE-000442,true,true
PERSON-001066,CASE-000442,CASE-000542,true,true
PERSON-001066,CASE-000542,CASE-000680,true,true
PERSON-001066,CASE-000680,CASE-000773,true,true
PERSON-001066,CASE-000773,CASE-000886,true,true
PERSON-001066,CASE-000886,CASE-000958,true,true
PERSON-001066,CASE-000958,CASE-000975,true,true
PERSON-000846,CASE-000102,CASE-000140,true,true
PERSON-000846,CASE-000140,CASE-000199,true,true
PERSON-000846,CASE-000199,CASE-000356,true,true
PERSON-000846,CASE-000356,CASE-000377,true,true
PERSON-000846,CASE-000377,CASE-000472,true,true
PERSON-000846,CASE-000472,CASE-000502,true,true
PERSON-000846,CASE-000502,CASE-000542,true,true
PERSON-000846,CASE-000542,CASE-000647,true,true
PERSON-000846,CASE-000647,CASE-000886,true,true
PERSON-000846,CASE-000886,CASE-000888,true,true
PERSON-000846,CASE-000888,CASE-000953,true,true
PERSON-000846,CASE-000953,CASE-000981,true,true
PERSON-001387,CASE-000102,CASE-000178,true,true
PERSON-001387,CASE-000178,CASE-000183,true,true
PERSON-001387,CASE-000183,CASE-000199,true,true
PERSON-001387,CASE-000199,CASE-000220,true,true
PERSON-001387,CASE-000220,CASE-000267,true,true
PERSON-001387,CASE-000267,CASE-000282,true,true
PERSON-001387,CASE-000282,CASE-000287,true,true
PERSON-001387,CASE-000287,CASE-000356,true,true
PERSON-001387,CASE-000356,CASE-000484,true,true
PERSON-001387,CASE-000484,CASE-000840,true,true
PERSON-001387,CASE-000840,CASE-000958,true,true
PERSON-001387,CASE-000958,CASE-000981,true,true
PERSON-001584,CASE-000106,CASE-000197,true,true
PERSON-001584,CASE-000197,CASE-000932,true,true
PERSON-001584,CASE-000932,CASE-000970,true,true
PERSON-002829,CASE-000106,CASE-000130,true,true
PERSON-002829,CASE-000130,CASE-000283,true,true
PERSON-002829,CASE-000283,CASE-000358,true,true
PERSON-002829,CASE-000358,CASE-000462,true,true
PERSON-002829,CASE-000462,CASE-000648,true,true
PERSON-002829,CASE-000648,CASE-000866,true,true
PERSON-002829,CASE-000866,CASE-000895,true,true
PERSON-002006,CASE-000106,CASE-000574,true,true
PERSON-002006,CASE-000574,CASE-000751,true,true
PERSON-002006,CASE-000751,CASE-000880,true,true
PERSON-001824,CASE-000106,CASE-000387,true,true
PERSON-001824,CASE-000387,CASE-000398,true,true
PERSON-001824,CASE-000398,CASE-000475,true,true
PERSON-001824,CASE-000475,CASE-000648,true,true
PERSON-000430,CASE-000106,CASE-000310,true,true
PERSON-000430,CASE-000310,CASE-000475,true,true
PERSON-000305,CASE-000107,CASE-000116,true,true
PERSON-000305,CASE-000116,CASE-000222,true,true
PERSON-000305,CASE-000222,CASE-000339,true,true
PERSON-000305,CASE-000339,CASE-000357,true,true
PERSON-000305,CASE-000357,CASE-000379,true,true
PERSON-000305,CASE-000379,CASE-000381,true,true
PERSON-000305,CASE-000381,CASE-000477,true,true
PERSON-000305,CASE-000477,CASE-000487,true,true
PERSON-000305,CASE-000487,CASE-000498,true,true
PERSON-000305,CASE-000498,CASE-000576,true,true
PERSON-000305,CASE-000576,CASE-000614,true,true
PERSON-000305,CASE-000614,CASE-000627,true,true
PERSON-000305,CASE-000627,CASE-000713,true,true
PERSON-000305,CASE-000713,CASE-000725,true,true
PERSON-000305,CASE-000725,CASE-000731,true,true
PERSON-000305,CASE-000731,CASE-000791,true,true
PERSON-000305,CASE-000791,CASE-000846,true,true
PERSON-000305,CASE-000846,CASE-000907,true,true
PERSON-000305,CASE-000907,CASE-000943,true,true
PERSON-000544,CASE-000110,CASE-000650,true,true
PERSON-000544,CASE-000650,CASE-000756,true,true
PERSON-000544,CASE-000756,CASE-000795,true,true
PERSON-000544,CASE-000795,CASE-000805,true,true
PERSON-000544,CASE-000805,CASE-000874,true,true
PERSON-000569,CASE-000113,CASE-000183,true,true
PERSON-000569,CASE-000183,CASE-000199,true,true
PERSON-000569,CASE-000199,CASE-000201,true,true
PERSON-000569,CASE-000201,CASE-000213,true,true
PERSON-000569,CASE-000213,CASE-000255,true,true
PERSON-000569,CASE-000255,CASE-000312,true,true
PERSON-000569,CASE-000312,CASE-000453,true,true
PERSON-000569,CASE-000453,CASE-000958,true,true
PERSON-002159,CASE-000117,CASE-000165,true,true
PERSON-002159,CASE-000165,CASE-000386,true,true
PERSON-002159,CASE-000386,CASE-000399,true,true
PERSON-002159,CASE-000399,CASE-000707,true,true
PERSON-002159,CASE-000707,CASE-000950,true,true
PERSON-002159,CASE-000950,CASE-000959,true,true
PERSON-000526,CASE-000117,CASE-000168,true,true
PERSON-000526,CASE-000168,CASE-000393,true,true
PERSON-000526,CASE-000393,CASE-000399,true,true
PERSON-000022,CASE-000117,CASE-000165,true,true
PERSON-000022,CASE-000165,CASE-000224,true,true
PERSON-000022,CASE-000224,CASE-000337,true,true
PERSON-000022,CASE-000337,CASE-000399,true,true
PERSON-000022,CASE-000399,CASE-000612,true,true
PERSON-000022,CASE-000612,CASE-000632,true,true
PERSON-000712,CASE-000117,CASE-000229,true,true
PERSON-000712,CASE-000229,CASE-000235,true,true
PERSON-000712,CASE-000235,CASE-000573,true,true
PERSON-000712,CASE-000573,CASE-000574,true,true
PERSON-000712,CASE-000574,CASE-000673,true,true
PERSON-000712,CASE-000673,CASE-000719,true,true
PERSON-000712,CASE-000719,CASE-000824,true,true
PERSON-000712,CASE-000824,CASE-000868,true,true
PERSON-000712,CASE-000868,CASE-000925,true,true
PERSON-000712,CASE-000925,CASE-000969,true,true
PERSON-001327,CASE-000118,CASE-000137,true,true
PERSON-001327,CASE-000137,CASE-000298,true,true
PERSON-001327,CASE-000298,CASE-000942,true,true
PERSON-000121,CASE-000120,CASE-000216,true,true
PERSON-000121,CASE-000216,CASE-000471,true,true
PERSON-000121,CASE-000471,CASE-000507,true,true
PERSON-000121,CASE-000507,CASE-000510,true,true
PERSON-000121,CASE-000510,CASE-000747,true,true
PERSON-000121,CASE-000747,CASE-000852,true,true
PERSON-000121,CASE-000852,CASE-000889,true,true
PERSON-001863,CASE-000122,CASE-000457,true,true
PERSON-001863,CASE-000457,CASE-000486,true,true
PERSON-001863,CASE-000486,CASE-000523,true,true
PERSON-001863,CASE-000523,CASE-000747,true,true
PERSON-001863,CASE-000747,CASE-000865,true,true
PERSON-000440,CASE-000123,CASE-000132,true,true
PERSON-000440,CASE-000132,CASE-000174,true,true
PERSON-000440,CASE-000174,CASE-000181,true,true
PERSON-000440,CASE-000181,CASE-000204,true,true
PERSON-000440,CASE-000204,CASE-000205,true,true
PERSON-000440,CASE-000205,CASE-000217,true,true
PERSON-000440,CASE-000217,CASE-000219,true,true
PERSON-000440,CASE-000219,CASE-000221,true,true
PERSON-000440,CASE-000221,CASE-000225,true,true
PERSON-000440,CASE-000225,CASE-000231,true,true
PERSON-000440,CASE-000231,CASE-000242,true,true
PERSON-000440,CASE-000242,CASE-000313,true,true
PERSON-000440,CASE-000313,CASE-000315,true,true
PERSON-000440,CASE-000315,CASE-000324,true,true
PERSON-000440,CASE-000324,CASE-000334,true,true
PERSON-000440,CASE-000334,CASE-000338,true,true
PERSON-000440,CASE-000338,CASE-000371,true,true
PERSON-000440,CASE-000371,CASE-000384,true,true
PERSON-000440,CASE-000384,CASE-000397,true,true
PERSON-000440,CASE-000397,CASE-000409,true,true
PERSON-000440,CASE-000409,CASE-000424,true,true
PERSON-000440,CASE-000424,CASE-000482,true,true
PERSON-000440,CASE-000482,CASE-000514,true,true
PERSON-000440,CASE-000514,CASE-000515,true,true
PERSON-000440,CASE-000515,CASE-000572,true,true
PERSON-000440,CASE-000572,CASE-000587,true,true
PERSON-000440,CASE-000587,CASE-000590,true,true
PERSON-000440,CASE-000590,CASE-000594,true,true
PERSON-000440,CASE-000594,CASE-000615,true,true
PERSON-000440,CASE-000615,CASE-000616,true,true
PERSON-000440,CASE-000616,CASE-000619,true,true
PERSON-000440,CASE-000619,CASE-000691,true,true
PERSON-000440,CASE-000691,CASE-000693,true,true
PERSON-000440,CASE-000693,CASE-000711,true,true
PERSON-000440,CASE-000711,CASE-000730,true,true
PERSON-000440,CASE-000730,CASE-000743,true,true
PERSON-000440,CASE-000743,CASE-000750,true,true
PERSON-000440,CASE-000750,CASE-000767,true,true
PERSON-000440,CASE-000767,CASE-000770,true,true
PERSON-000440,CASE-000770,CASE-000788,true,true
PERSON-000440,CASE-000788,CASE-000800,true,true
PERSON-000440,CASE-000800,CASE-000831,true,true
PERSON-000440,CASE-000831,CASE-000858,true,true
PERSON-000440,CASE-000858,CASE-000884,true,true
PERSON-000440,CASE-000884,CASE-000913,true,true
PERSON-000440,CASE-000913,CASE-000938,true,true
PERSON-000440,CASE-000938,CASE-000944,true,true
PERSON-000440,CASE-000944,CASE-000947,true,true
PERSON-000440,CASE-000947,CASE-000960,true,true
PERSON-000440,CASE-000960,CASE-000963,true,true
PERSON-000440,CASE-000963,CASE-000970,true,true
PERSON-000440,CASE-000970,CASE-000974,true,true
PERSON-001191,CASE-000127,CASE-000253,true,true
PERSON-001191,CASE-000253,CASE-000835,true,true
PERSON-002970,CASE-000127,CASE-000177,true,true
PERSON-002970,CASE-000177,CASE-000773,true,true
PERSON-002970,CASE-000773,CASE-000837,true,true
PERSON-000886,CASE-000134,CASE-000136,true,true
PERSON-000886,CASE-000136,CASE-000144,true,true
PERSON-000886,CASE-000144,CASE-000164,true,true
PERSON-000886,CASE-000164,CASE-000170,true,true
PERSON-000886,CASE-000170,CASE-000196,true,true
PERSON-000886,CASE-000196,CASE-000222,true,true
PERSON-000886,CASE-000222,CASE-000274,true,true
PERSON-000886,CASE-000274,CASE-000300,true,true
PERSON-000886,CASE-000300,CASE-000305,true,true
PERSON-000886,CASE-000305,CASE-000323,true,true
PERSON-000886,CASE-000323,CASE-000339,true,true
PERSON-000886,CASE-000339,CASE-000357,true,true
PERSON-000886,CASE-000357,CASE-000406,true,true
PERSON-000886,CASE-000406,CASE-000416,true,true
PERSON-000886,CASE-000416,CASE-000451,true,true
PERSON-000886,CASE-000451,CASE-000458,true,true
PERSON-000886,CASE-000458,CASE-000477,true,true
PERSON-000886,CASE-000477,CASE-000498,true,true
PERSON-000886,CASE-000498,CASE-000500,true,true
PERSON-000886,CASE-000500,CASE-000511,true,true
PERSON-000886,CASE-000511,CASE-000541,true,true
PERSON-000886,CASE-000541,CASE-000592,true,true
PERSON-000886,CASE-000592,CASE-000593,true,true
PERSON-000886,CASE-000593,CASE-000667,true,true
PERSON-000886,CASE-000667,CASE-000677,true,true
PERSON-000886,CASE-000677,CASE-000713,true,true
PERSON-000886,CASE-000713,CASE-000714,true,true
PERSON-000886,CASE-000714,CASE-000721,true,true
PERSON-000886,CASE-000721,CASE-000725,true,true
PERSON-000886,CASE-000725,CASE-000731,true,true
PERSON-000886,CASE-000731,CASE-000735,true,true
PERSON-000886,CASE-000735,CASE-000771,true,true
PERSON-000886,CASE-000771,CASE-000772,true,true
PERSON-000886,CASE-000772,CASE-000802,true,true
PERSON-000886,CASE-000802,CASE-000804,true,true
PERSON-000886,CASE-000804,CASE-000817,true,true
PERSON-000886,CASE-000817,CASE-000843,true,true
PERSON-000886,CASE-000843,CASE-000846,true,true
PERSON-000886,CASE-000846,CASE-000861,true,true
PERSON-000886,CASE-000861,CASE-000870,true,true
PERSON-000886,CASE-000870,CASE-000890,true,true
PERSON-000886,CASE-000890,CASE-000931,true,true
PERSON-000886,CASE-000931,CASE-000942,true,true
PERSON-000886,CASE-000942,CASE-000943,true,true
PERSON-000886,CASE-000943,CASE-000984,true,true
PERSON-001349,CASE-000137,CASE-000557,true,true
PERSON-001349,CASE-000557,CASE-000815,true,true
PERSON-001658,CASE-000137,CASE-000486,true,true
PERSON-001658,CASE-000486,CASE-000557,true,true
PERSON-001658,CASE-000557,CASE-000577,true,true
PERSON-001658,CASE-000577,CASE-000934,true,true
PERSON-002975,CASE-000137,CASE-000557,true,true
PERSON-000922,CASE-000137,CASE-000389,true,true
PERSON-000922,CASE-000389,CASE-000715,true,true
PERSON-000634,CASE-000137,CASE-000307,true,true
PERSON-000634,CASE-000307,CASE-000364,true,true
PERSON-000634,CASE-000364,CASE-000510,true,true
PERSON-000634,CASE-000510,CASE-000584,true,true
PERSON-000634,CASE-000584,CASE-000635,true,true
PERSON-002803,CASE-000137,CASE-000193,true,true
PERSON-000414,CASE-000141,CASE-000175,true,true
PERSON-000414,CASE-000175,CASE-000187,true,true
PERSON-000414,CASE-000187,CASE-000327,true,true
PERSON-000414,CASE-000327,CASE-000380,true,true
PERSON-000414,CASE-000380,CASE-000551,true,true
PERSON-000414,CASE-000551,CASE-000586,true,true
PERSON-000414,CASE-000586,CASE-000595,true,true
PERSON-000414,CASE-000595,CASE-000672,true,true
PERSON-000414,CASE-000672,CASE-000687,true,true
PERSON-000414,CASE-000687,CASE-000919,true,true
PERSON-001619,CASE-000145,CASE-000241,true,true
PERSON-001619,CASE-000241,CASE-000356,true,true
PERSON-001619,CASE-000356,CASE-000575,true,true
PERSON-001619,CASE-000575,CASE-000715,true,true
PERSON-000074,CASE-000147,CASE-000180,true,true
PERSON-000074,CASE-000180,CASE-000263,true,true
PERSON-000074,CASE-000263,CASE-000276,true,true
PERSON-000074,CASE-000276,CASE-000536,true,true
PERSON-000074,CASE-000536,CASE-000545,true,true
PERSON-000074,CASE-000545,CASE-000632,true,true
PERSON-000074,CASE-000632,CASE-000640,true,true
PERSON-000074,CASE-000640,CASE-000641,true,true
PERSON-000074,CASE-000641,CASE-000701,true,true
PERSON-000074,CASE-000701,CASE-000728,true,true
PERSON-000074,CASE-000728,CASE-000758,true,true
PERSON-000074,CASE-000758,CASE-000762,true,true
PERSON-000074,CASE-000762,CASE-000875,true,true
PERSON-000901,CASE-000149,CASE-000188,true,true
PERSON-000901,CASE-000188,CASE-000280,true,true
PERSON-000901,CASE-000280,CASE-000358,true,true
PERSON-000901,CASE-000358,CASE-000364,true,true
PERSON-000901,CASE-000364,CASE-000958,true,true
PERSON-002454,CASE-000153,CASE-000591,true,true
PERSON-002454,CASE-000591,CASE-000680,true,true
PERSON-002454,CASE-000680,CASE-000835,true,true
PERSON-000909,CASE-000161,CASE-000242,true,true
PERSON-000909,CASE-000242,CASE-000648,true,true
PERSON-002066,CASE-000162,CASE-000202,true,true
PERSON-002066,CASE-000202,CASE-000493,true,true
PERSON-002066,CASE-000493,CASE-000523,true,true
PERSON-002066,CASE-000523,CASE-000567,true,true
PERSON-002066,CASE-000567,CASE-000747,true,true
PERSON-001054,CASE-000169,CASE-000630,true,true
PERSON-001774,CASE-000175,CASE-000198,true,true
PERSON-001774,CASE-000198,CASE-000240,true,true
PERSON-001774,CASE-000240,CASE-000317,true,true
PERSON-001774,CASE-000317,CASE-000327,true,true
PERSON-001774,CASE-000327,CASE-000380,true,true
PERSON-001774,CASE-000380,CASE-000392,true,true
PERSON-001774,CASE-000392,CASE-000449,true,true
PERSON-001774,CASE-000449,CASE-000456,true,true
PERSON-001774,CASE-000456,CASE-000595,true,true
