case_id,entity_id,actual_role,is_relevant,importance_score
CASE-000750,PERSON-002060,observed_associate,false,0.46
CASE-000750,PERSON-000440,suspect,true,1.0
CASE-000751,PERSON-002675,suspect,true,1.0
CASE-000751,PERSON-001343,suspect,true,1.0
CASE-000751,PERSON-002835,observed_associate,false,0.3
CASE-000751,PERSON-000948,suspect,true,1.0
CASE-000751,PERSON-000576,observed_associate,false,0.63
CASE-000751,PERSON-002757,observed_associate,false,0.27
CASE-000751,PERSON-002006,suspect,true,1.0
CASE-000751,PERSON-000106,suspect,true,1.0
CASE-000751,PERSON-000697,suspect,true,1.0
CASE-000751,PERSON-002715,observed_associate,false,0.59
CASE-000752,PERSON-001419,observed_associate,false,0.38
CASE-000752,PERSON-000092,suspect,true,1.0
CASE-000752,PERSON-000423,observed_associate,false,0.28
CASE-000752,PERSON-002771,suspect,true,1.0
CASE-000752,PERSON-002077,suspect,true,1.0
CASE-000752,PERSON-000288,suspect,true,1.0
CASE-000752,PERSON-002418,suspect,true,1.0
CASE-000753,PERSON-000540,observed_associate,false,0.6
CASE-000753,PERSON-000180,observed_associate,false,0.71
CASE-000753,PERSON-001610,suspect,true,1.0
CASE-000753,PERSON-000267,suspect,true,1.0
CASE-000753,PERSON-000792,suspect,true,1.0
CASE-000753,PERSON-002900,suspect,true,1.0
CASE-000754,PERSON-001667,suspect,true,1.0
CASE-000754,PERSON-000146,suspect,true,1.0
CASE-000754,PERSON-001558,suspect,true,1.0
CASE-000754,PERSON-000351,suspect,true,1.0
CASE-000754,PERSON-002750,suspect,true,1.0
CASE-000754,PERSON-001589,suspect,true,1.0
CASE-000755,PERSON-000648,observed_associate,false,0.6
CASE-000755,PERSON-001536,suspect,true,1.0
CASE-000755,PERSON-001706,suspect,true,1.0
CASE-000755,PERSON-000647,suspect,true,1.0
CASE-000755,PERSON-000895,suspect,true,1.0
CASE-000755,PERSON-001788,observed_associate,false,0.27
CASE-000755,PERSON-000259,observed_associate,false,0.45
CASE-000755,PERSON-000898,observed_associate,false,0.34
CASE-000755,PERSON-002846,suspect,true,1.0
CASE-000755,PERSON-000106,suspect,true,1.0
CASE-000756,PERSON-000506,observed_associate,false,0.39
CASE-000756,PERSON-000832,suspect,true,1.0
CASE-000756,PERSON-002576,observed_associate,false,0.44
CASE-000756,PERSON-000046,observed_associate,false,0.57
CASE-000756,PERSON-000920,observed_associate,false,0.56
CASE-000756,PERSON-000390,observed_associate,false,0.42
CASE-000756,PERSON-002660,observed_associate,false,0.26
CASE-000756,PERSON-000544,suspect,true,1.0
CASE-000756,PERSON-001337,observed_associate,false,0.69
CASE-000757,PERSON-001334,suspect,true,1.0
CASE-000757,PERSON-000943,observed_associate,false,0.37
CASE-000757,PERSON-002846,observed_associate,false,0.54
CASE-000757,PERSON-002122,suspect,true,1.0
CASE-000757,PERSON-001847,suspect,true,1.0
CASE-000758,PERSON-000784,suspect,true,1.0
CASE-000758,PERSON-001131,suspect,true,1.0
CASE-000758,PERSON-001182,suspect,true,1.0
CASE-000758,PERSON-000622,suspect,true,1.0
CASE-000758,PERSON-000074,suspect,true,1.0
CASE-000758,PERSON-002499,observed_associate,false,0.54
CASE-000758,PERSON-002215,suspect,true,1.0
CASE-000759,PERSON-000081,observed_associate,false,0.57
CASE-000759,PERSON-001259,observed_associate,false,0.6
CASE-000759,PERSON-000850,suspect,true,1.0
CASE-000759,PERSON-001861,observed_associate,false,0.25
CASE-000759,PERSON-002574,observed_associate,false,0.39
CASE-000759,PERSON-000863,observed_associate,false,0.43
CASE-000759,PERSON-000063,suspect,true,1.0
CASE-000759,PERSON-002757,observed_associate,false,0.46
CASE-000759,PERSON-001589,observed_associate,false,0.43
CASE-000759,PERSON-001757,suspect,true,1.0
CASE-000760,PERSON-001544,suspect,true,1.0
CASE-000760,PERSON-002873,suspect,true,1.0
CASE-000760,PERSON-002999,observed_associate,false,0.35
CASE-000760,PERSON-000921,observed_associate,false,0.36
CASE-000760,PERSON-001965,observed_associate,false,0.28
CASE-000760,PERSON-001780,suspect,true,1.0
CASE-000760,PERSON-000083,observed_associate,false,0.57
CASE-000760,PERSON-001543,suspect,true,1.0
CASE-000760,PERSON-002745,observed_associate,false,0.44
CASE-000760,PERSON-000765,observed_associate,false,0.71
CASE-000761,PERSON-000260,observed_associate,false,0.47
CASE-000761,PERSON-000245,observed_associate,false,0.59
CASE-000761,PERSON-001780,suspect,true,1.0
CASE-000761,PERSON-002368,suspect,true,1.0
CASE-000761,PERSON-002846,observed_associate,false,0.28
CASE-000761,PERSON-000374,observed_associate,false,0.26
CASE-000761,PERSON-001578,observed_associate,false,0.67
CASE-000761,PERSON-002304,observed_associate,false,0.26
CASE-000762,PERSON-002558,observed_associate,false,0.31
CASE-000762,PERSON-000717,observed_associate,false,0.53
CASE-000762,PERSON-000667,observed_associate,false,0.4
CASE-000762,PERSON-001234,observed_associate,false,0.56
CASE-000762,PERSON-000130,suspect,true,1.0
CASE-000762,PERSON-001890,observed_associate,false,0.42
CASE-000762,PERSON-000405,observed_associate,false,0.52
CASE-000762,PERSON-000074,suspect,true,1.0
CASE-000763,PERSON-000540,observed_associate,false,0.69
CASE-000763,PERSON-001474,observed_associate,false,0.46
CASE-000763,PERSON-001115,suspect,true,1.0
CASE-000763,PERSON-002275,suspect,true,1.0
CASE-000763,PERSON-000180,observed_associate,false,0.72
CASE-000763,PERSON-001610,observed_associate,false,0.67
CASE-000763,PERSON-000267,suspect,true,1.0
CASE-000763,PERSON-000792,observed_associate,false,0.67
CASE-000764,PERSON-001664,suspect,true,1.0
CASE-000764,PERSON-001343,suspect,true,1.0
CASE-000764,PERSON-002998,observed_associate,false,0.39
CASE-000764,PERSON-002835,observed_associate,false,0.74
CASE-000764,PERSON-001315,suspect,true,1.0
CASE-000764,PERSON-000904,observed_associate,false,0.6
CASE-000764,PERSON-000697,suspect,true,1.0
CASE-000764,PERSON-000230,observed_associate,false,0.31
CASE-000764,PERSON-002715,observed_associate,false,0.64
CASE-000765,PERSON-000682,observed_associate,false,0.31
CASE-000765,PERSON-002737,suspect,true,1.0
CASE-000765,PERSON-001805,suspect,true,1.0
CASE-000765,PERSON-000275,observed_associate,false,0.42
CASE-000765,PERSON-001481,suspect,true,1.0
CASE-000765,PERSON-002068,observed_associate,false,0.64
CASE-000765,PERSON-000032,suspect,true,1.0
CASE-000766,PERSON-002675,suspect,true,1.0
CASE-000766,PERSON-002438,observed_associate,false,0.57
CASE-000766,PERSON-001363,observed_associate,false,0.47
CASE-000766,PERSON-000060,suspect,true,1.0
CASE-000766,PERSON-002896,suspect,true,1.0
CASE-000766,PERSON-001107,suspect,true,1.0
CASE-000767,PERSON-001558,suspect,true,1.0
CASE-000767,PERSON-002900,observed_associate,false,0.73
CASE-000767,PERSON-000180,observed_associate,false,0.47
CASE-000767,PERSON-001367,suspect,true,1.0
CASE-000767,PERSON-002060,observed_associate,false,0.37
CASE-000767,PERSON-000440,suspect,true,1.0
CASE-000768,PERSON-001664,suspect,true,1.0
CASE-000768,PERSON-002675,suspect,true,1.0
CASE-000768,PERSON-001343,suspect,true,1.0
CASE-000768,PERSON-000948,observed_associate,false,0.43
CASE-000768,PERSON-000576,suspect,true,1.0
CASE-000768,PERSON-002408,suspect,true,1.0
CASE-000769,PERSON-001210,observed_associate,false,0.6
CASE-000769,PERSON-000146,suspect,true,1.0
CASE-000769,PERSON-001558,suspect,true,1.0
CASE-000769,PERSON-002750,suspect,true,1.0
CASE-000769,PERSON-001041,suspect,true,1.0
CASE-000769,PERSON-001589,observed_associate,false,0.37
CASE-000769,PERSON-001258,suspect,true,1.0
CASE-000769,PERSON-001670,suspect,true,1.0
CASE-000770,PERSON-001558,observed_associate,false,0.44
CASE-000770,PERSON-002821,observed_associate,false,0.73
CASE-000770,PERSON-000540,suspect,true,1.0
CASE-000770,PERSON-001115,observed_associate,false,0.63
CASE-000770,PERSON-000180,suspect,true,1.0
CASE-000770,PERSON-000267,suspect,true,1.0
CASE-000770,PERSON-000792,suspect,true,1.0
CASE-000770,PERSON-002618,suspect,true,1.0
CASE-000770,PERSON-000440,suspect,true,1.0
CASE-000771,PERSON-000611,suspect,true,1.0
CASE-000771,PERSON-000886,observed_associate,false,0.3
CASE-000771,PERSON-000140,suspect,true,1.0
CASE-000771,PERSON-002847,observed_associate,false,0.26
CASE-000771,PERSON-001480,observed_associate,false,0.59
CASE-000771,PERSON-002922,observed_associate,false,0.58
CASE-000772,PERSON-000611,observed_associate,false,0.46
CASE-000772,PERSON-001596,observed_associate,false,0.66
CASE-000772,PERSON-002438,observed_associate,false,0.69
CASE-000772,PERSON-001131,suspect,true,1.0
CASE-000772,PERSON-000635,suspect,true,1.0
CASE-000772,PERSON-000886,suspect,true,1.0
CASE-000772,PERSON-002896,observed_associate,false,0.28
CASE-000772,PERSON-002713,suspect,true,1.0
CASE-000772,PERSON-002847,observed_associate,false,0.44
CASE-000772,PERSON-001480,suspect,true,1.0
CASE-000773,PERSON-000449,suspect,true,1.0
CASE-000773,PERSON-001066,observed_associate,false,0.66
CASE-000773,PERSON-000540,suspect,true,1.0
CASE-000773,PERSON-001194,observed_associate,false,0.25
CASE-000773,PERSON-002034,observed_associate,false,0.64
CASE-000773,PERSON-001648,suspect,true,1.0
CASE-000773,PERSON-002970,observed_associate,false,0.57
CASE-000773,PERSON-002371,observed_associate,false,0.62
CASE-000774,PERSON-002517,observed_associate,false,0.49
CASE-000774,PERSON-002279,suspect,true,1.0
CASE-000774,PERSON-000538,observed_associate,false,0.52
CASE-000774,PERSON-001544,observed_associate,false,0.4
CASE-000774,PERSON-001898,suspect,true,1.0
CASE-000774,PERSON-001540,observed_associate,false,0.6
CASE-000774,PERSON-000863,suspect,true,1.0
CASE-000774,PERSON-002999,suspect,true,1.0
CASE-000774,PERSON-000488,suspect,true,1.0
CASE-000774,PERSON-002745,observed_associate,false,0.63
CASE-000775,PERSON-002517,observed_associate,false,0.72
CASE-000775,PERSON-002020,suspect,true,1.0
CASE-000775,PERSON-002873,suspect,true,1.0
CASE-000775,PERSON-001992,suspect,true,1.0
CASE-000775,PERSON-000083,suspect,true,1.0
CASE-000775,PERSON-001543,observed_associate,false,0.62
CASE-000775,PERSON-002745,observed_associate,false,0.52
CASE-000775,PERSON-000357,suspect,true,1.0
CASE-000776,PERSON-000081,suspect,true,1.0
CASE-000776,PERSON-001259,observed_associate,false,0.59
CASE-000776,PERSON-000850,observed_associate,false,0.73
CASE-000776,PERSON-002034,suspect,true,1.0
CASE-000776,PERSON-000863,suspect,true,1.0
CASE-000776,PERSON-000063,suspect,true,1.0
CASE-000776,PERSON-002757,suspect,true,1.0
CASE-000776,PERSON-001589,suspect,true,1.0
CASE-000777,PERSON-001544,observed_associate,false,0.33
CASE-000777,PERSON-001898,suspect,true,1.0
CASE-000777,PERSON-001540,observed_associate,false,0.67
CASE-000777,PERSON-001543,observed_associate,false,0.55
CASE-000777,PERSON-000765,suspect,true,1.0
CASE-000777,PERSON-000357,observed_associate,false,0.32
CASE-000777,PERSON-001107,suspect,true,1.0
CASE-000778,PERSON-001861,suspect,true,1.0
CASE-000778,PERSON-000769,suspect,true,1.0
CASE-000778,PERSON-000597,suspect,true,1.0
CASE-000778,PERSON-001507,observed_associate,false,0.51
CASE-000778,PERSON-002879,suspect,true,1.0
CASE-000778,PERSON-000046,observed_associate,false,0.7
CASE-000778,PERSON-000927,observed_associate,false,0.69
CASE-000778,PERSON-000390,observed_associate,false,0.42
CASE-000778,PERSON-002660,suspect,true,1.0
CASE-000778,PERSON-001873,suspect,true,1.0
CASE-000778,PERSON-002335,observed_associate,false,0.51
CASE-000779,PERSON-000682,observed_associate,false,0.69
CASE-000779,PERSON-002737,observed_associate,false,0.49
CASE-000779,PERSON-000042,suspect,true,1.0
CASE-000779,PERSON-000473,suspect,true,1.0
CASE-000779,PERSON-002068,suspect,true,1.0
CASE-000779,PERSON-000165,observed_associate,false,0.45
CASE-000779,PERSON-001589,suspect,true,1.0
CASE-000779,PERSON-000032,suspect,true,1.0
CASE-000780,PERSON-000245,observed_associate,false,0.59
CASE-000780,PERSON-001780,observed_associate,false,0.65
CASE-000780,PERSON-001747,suspect,true,1.0
CASE-000780,PERSON-002846,observed_associate,false,0.38
CASE-000780,PERSON-002408,observed_associate,false,0.35
CASE-000780,PERSON-000374,suspect,true,1.0
CASE-000780,PERSON-001578,suspect,true,1.0
CASE-000780,PERSON-002304,suspect,true,1.0
CASE-000780,PERSON-002393,suspect,true,1.0
CASE-000780,PERSON-001847,observed_associate,false,0.29
CASE-000780,PERSON-001029,observed_associate,false,0.67
CASE-000781,PERSON-001667,suspect,true,1.0
CASE-000781,PERSON-001210,suspect,true,1.0
CASE-000781,PERSON-001558,suspect,true,1.0
CASE-000781,PERSON-000351,observed_associate,false,0.53
CASE-000781,PERSON-002750,suspect,true,1.0
CASE-000781,PERSON-001589,suspect,true,1.0
CASE-000781,PERSON-001670,observed_associate,false,0.63
CASE-000781,PERSON-002215,suspect,true,1.0
CASE-000782,PERSON-000081,suspect,true,1.0
CASE-000782,PERSON-000850,suspect,true,1.0
CASE-000782,PERSON-001861,suspect,true,1.0
CASE-000782,PERSON-002574,suspect,true,1.0
CASE-000782,PERSON-000863,observed_associate,false,0.72
CASE-000782,PERSON-000063,observed_associate,false,0.66
CASE-000782,PERSON-002757,observed_associate,false,0.32
CASE-000782,PERSON-001589,suspect,true,1.0
CASE-000783,PERSON-002517,suspect,true,1.0
CASE-000783,PERSON-002020,suspect,true,1.0
CASE-000783,PERSON-000538,suspect,true,1.0
CASE-000783,PERSON-001544,observed_associate,false,0.58
CASE-000783,PERSON-002873,suspect,true,1.0
CASE-000783,PERSON-001898,observed_associate,false,0.33
CASE-000783,PERSON-002745,suspect,true,1.0
CASE-000783,PERSON-001205,suspect,true,1.0
CASE-000784,PERSON-001343,suspect,true,1.0
CASE-000784,PERSON-002998,suspect,true,1.0
CASE-000784,PERSON-002835,suspect,true,1.0
CASE-000784,PERSON-000948,observed_associate,false,0.5
CASE-000784,PERSON-000106,suspect,true,1.0
CASE-000784,PERSON-000697,suspect,true,1.0
CASE-000785,PERSON-001596,observed_associate,false,0.26
CASE-000785,PERSON-001363,observed_associate,false,0.62
CASE-000785,PERSON-001480,suspect,true,1.0
CASE-000785,PERSON-002896,observed_associate,false,0.33
CASE-000785,PERSON-001758,suspect,true,1.0
CASE-000785,PERSON-002847,observed_associate,false,0.72
CASE-000785,PERSON-000635,observed_associate,false,0.48
CASE-000786,PERSON-000146,observed_associate,false,0.48
CASE-000786,PERSON-001667,observed_associate,false,0.59
CASE-000786,PERSON-001210,observed_associate,false,0.65
CASE-000786,PERSON-001558,observed_associate,false,0.61
CASE-000786,PERSON-000351,suspect,true,1.0
CASE-000786,PERSON-002835,suspect,true,1.0
CASE-000786,PERSON-002750,observed_associate,false,0.33
CASE-000786,PERSON-001041,observed_associate,false,0.38
CASE-000786,PERSON-001589,suspect,true,1.0
CASE-000786,PERSON-001670,observed_associate,false,0.6
CASE-000787,PERSON-001259,observed_associate,false,0.64
CASE-000787,PERSON-001861,observed_associate,false,0.7
CASE-000787,PERSON-001521,suspect,true,1.0
CASE-000787,PERSON-000863,observed_associate,false,0.55
CASE-000787,PERSON-002757,suspect,true,1.0
CASE-000787,PERSON-001589,observed_associate,false,0.58
CASE-000788,PERSON-001558,observed_associate,false,0.45
CASE-000788,PERSON-002821,observed_associate,false,0.49
CASE-000788,PERSON-001115,suspect,true,1.0
CASE-000788,PERSON-000180,observed_associate,false,0.63
CASE-000788,PERSON-001059,suspect,true,1.0
CASE-000788,PERSON-002618,suspect,true,1.0
CASE-000788,PERSON-000440,observed_associate,false,0.51
CASE-000789,PERSON-002517,observed_associate,false,0.39
CASE-000789,PERSON-000538,observed_associate,false,0.34
CASE-000789,PERSON-001544,suspect,true,1.0
CASE-000789,PERSON-001540,observed_associate,false,0.33
CASE-000789,PERSON-001965,observed_associate,false,0.35
CASE-000789,PERSON-001992,observed_associate,false,0.42
CASE-000789,PERSON-000863,observed_associate,false,0.69
CASE-000789,PERSON-000032,suspect,true,1.0
CASE-000789,PERSON-002745,observed_associate,false,0.62
CASE-000790,PERSON-002438,suspect,true,1.0
CASE-000790,PERSON-000222,suspect,true,1.0
CASE-000790,PERSON-001363,suspect,true,1.0
CASE-000790,PERSON-002713,suspect,true,1.0
CASE-000790,PERSON-001480,observed_associate,false,0.38
CASE-000791,PERSON-000492,suspect,true,1.0
CASE-000791,PERSON-000342,suspect,true,1.0
CASE-000791,PERSON-001059,suspect,true,1.0
CASE-000791,PERSON-000144,suspect,true,1.0
CASE-000791,PERSON-002122,suspect,true,1.0
CASE-000791,PERSON-000305,suspect,true,1.0
CASE-000791,PERSON-001830,observed_associate,false,0.3
CASE-000792,PERSON-000146,suspect,true,1.0
CASE-000792,PERSON-000906,observed_associate,false,0.62
CASE-000792,PERSON-000047,suspect,true,1.0
CASE-000792,PERSON-002938,suspect,true,1.0
CASE-000792,PERSON-000217,suspect,true,1.0
CASE-000792,PERSON-001768,observed_associate,false,0.69
CASE-000792,PERSON-002205,suspect,true,1.0
CASE-000792,PERSON-000613,suspect,true,1.0
CASE-000793,PERSON-001542,suspect,true,1.0
CASE-000793,PERSON-002331,observed_associate,false,0.27
CASE-000793,PERSON-000979,suspect,true,1.0
CASE-000793,PERSON-002087,observed_associate,false,0.44
CASE-000793,PERSON-002499,observed_associate,false,0.44
CASE-000793,PERSON-002689,suspect,true,1.0
CASE-000794,PERSON-002517,suspect,true,1.0
CASE-000794,PERSON-000538,suspect,true,1.0
CASE-000794,PERSON-002873,suspect,true,1.0
CASE-000794,PERSON-001898,observed_associate,false,0.44
CASE-000794,PERSON-002745,observed_associate,false,0.43
CASE-000794,PERSON-000765,suspect,true,1.0
CASE-000794,PERSON-000357,observed_associate,false,0.49
CASE-000795,PERSON-000506,observed_associate,false,0.48
CASE-000795,PERSON-002039,suspect,true,1.0
CASE-000795,PERSON-000906,suspect,true,1.0
CASE-000795,PERSON-000769,observed_associate,false,0.31
CASE-000795,PERSON-000860,observed_associate,false,0.36
CASE-000795,PERSON-000817,suspect,true,1.0
CASE-000795,PERSON-000062,observed_associate,false,0.42
CASE-000795,PERSON-002879,observed_associate,false,0.52
CASE-000795,PERSON-000405,observed_associate,false,0.44
CASE-000795,PERSON-002872,suspect,true,1.0
CASE-000795,PERSON-000979,suspect,true,1.0
CASE-000795,PERSON-001873,observed_associate,false,0.69
CASE-000795,PERSON-001581,observed_associate,false,0.34
CASE-000795,PERSON-000544,suspect,true,1.0
CASE-000796,PERSON-001774,suspect,true,1.0
CASE-000796,PERSON-000419,observed_associate,false,0.58
CASE-000796,PERSON-002737,suspect,true,1.0
CASE-000796,PERSON-000366,suspect,true,1.0
CASE-000796,PERSON-000407,observed_associate,false,0.31
CASE-000796,PERSON-002094,observed_associate,false,0.58
CASE-000796,PERSON-002105,suspect,true,1.0
CASE-000796,PERSON-000096,suspect,true,1.0
CASE-000797,PERSON-000784,observed_associate,false,0.27
CASE-000797,PERSON-000717,observed_associate,false,0.64
CASE-000797,PERSON-000580,observed_associate,false,0.72
CASE-000797,PERSON-000405,observed_associate,false,0.71
CASE-000797,PERSON-000622,observed_associate,false,0.53
CASE-000797,PERSON-002164,suspect,true,1.0
CASE-000797,PERSON-002499,suspect,true,1.0
CASE-000797,PERSON-000154,observed_associate,false,0.34
CASE-000798,PERSON-002675,observed_associate,false,0.49
CASE-000798,PERSON-001807,suspect,true,1.0
CASE-000798,PERSON-002835,observed_associate,false,0.63
CASE-000798,PERSON-000948,suspect,true,1.0
CASE-000798,PERSON-001315,observed_associate,false,0.49
CASE-000798,PERSON-002757,observed_associate,false,0.34
CASE-000798,PERSON-000904,observed_associate,false,0.49
CASE-000798,PERSON-000106,observed_associate,false,0.61
CASE-000798,PERSON-000697,observed_associate,false,0.3
CASE-000798,PERSON-000584,observed_associate,false,0.7
CASE-000799,PERSON-001774,suspect,true,1.0
CASE-000799,PERSON-000407,suspect,true,1.0
CASE-000799,PERSON-001381,suspect,true,1.0
CASE-000799,PERSON-000207,observed_associate,false,0.29
CASE-000799,PERSON-002068,suspect,true,1.0
CASE-000799,PERSON-000111,suspect,true,1.0
CASE-000800,PERSON-001558,observed_associate,false,0.35
CASE-000800,PERSON-001262,suspect,true,1.0
CASE-000800,PERSON-000180,suspect,true,1.0
CASE-000800,PERSON-000267,observed_associate,false,0.54
CASE-000800,PERSON-000792,observed_associate,false,0.65
CASE-000800,PERSON-000207,suspect,true,1.0
CASE-000800,PERSON-002900,observed_associate,false,0.55
CASE-000800,PERSON-000440,observed_associate,false,0.58
CASE-000801,PERSON-001558,observed_associate,false,0.28
CASE-000801,PERSON-000540,suspect,true,1.0
CASE-000801,PERSON-002835,suspect,true,1.0
CASE-000801,PERSON-002900,observed_associate,false,0.68
CASE-000801,PERSON-000180,suspect,true,1.0
CASE-000801,PERSON-001610,suspect,true,1.0
CASE-000801,PERSON-000792,suspect,true,1.0
CASE-000801,PERSON-002060,suspect,true,1.0
CASE-000802,PERSON-000611,observed_associate,false,0.59
CASE-000802,PERSON-001596,suspect,true,1.0
CASE-000802,PERSON-002770,suspect,true,1.0
CASE-000802,PERSON-000886,suspect,true,1.0
CASE-000802,PERSON-002713,observed_associate,false,0.4
CASE-000802,PERSON-000497,suspect,true,1.0
CASE-000802,PERSON-002847,suspect,true,1.0
CASE-000802,PERSON-001847,suspect,true,1.0
CASE-000802,PERSON-001480,observed_associate,false,0.46
CASE-000803,PERSON-000943,suspect,true,1.0
CASE-000803,PERSON-001780,suspect,true,1.0
CASE-000803,PERSON-002846,suspect,true,1.0
CASE-000803,PERSON-000374,suspect,true,1.0
CASE-000803,PERSON-002304,suspect,true,1.0
CASE-000803,PERSON-002393,suspect,true,1.0
CASE-000803,PERSON-001847,observed_associate,false,0.6
CASE-000804,PERSON-001542,observed_associate,false,0.31
CASE-000804,PERSON-002675,observed_associate,false,0.41
CASE-000804,PERSON-002438,suspect,true,1.0
CASE-000804,PERSON-000832,suspect,true,1.0
CASE-000804,PERSON-000886,suspect,true,1.0
CASE-000804,PERSON-000497,suspect,true,1.0
CASE-000804,PERSON-002713,suspect,true,1.0
CASE-000804,PERSON-002847,observed_associate,false,0.34
CASE-000804,PERSON-000635,suspect,true,1.0
CASE-000804,PERSON-002922,observed_associate,false,0.55
CASE-000805,PERSON-000769,observed_associate,false,0.5
CASE-000805,PERSON-002879,suspect,true,1.0
CASE-000805,PERSON-000920,suspect,true,1.0
CASE-000805,PERSON-000390,observed_associate,false,0.55
CASE-000805,PERSON-000927,suspect,true,1.0
CASE-000805,PERSON-000216,suspect,true,1.0
CASE-000805,PERSON-001326,observed_associate,false,0.6
CASE-000805,PERSON-002335,suspect,true,1.0
CASE-000805,PERSON-000544,observed_associate,false,0.69
CASE-000806,PERSON-000611,observed_associate,false,0.57
CASE-000806,PERSON-001542,observed_associate,false,0.54
CASE-000806,PERSON-002675,suspect,true,1.0
CASE-000806,PERSON-000366,suspect,true,1.0
CASE-000806,PERSON-001363,suspect,true,1.0
CASE-000806,PERSON-000497,suspect,true,1.0
CASE-000806,PERSON-002847,suspect,true,1.0
CASE-000806,PERSON-001480,suspect,true,1.0
CASE-000806,PERSON-002922,observed_associate,false,0.72
CASE-000807,PERSON-002136,suspect,true,1.0
CASE-000807,PERSON-002558,observed_associate,false,0.49
CASE-000807,PERSON-000784,suspect,true,1.0
CASE-000807,PERSON-002704,suspect,true,1.0
CASE-000807,PERSON-001890,suspect,true,1.0
CASE-000807,PERSON-000405,observed_associate,false,0.41
CASE-000807,PERSON-002164,suspect,true,1.0
CASE-000807,PERSON-002499,suspect,true,1.0
CASE-000807,PERSON-000154,observed_associate,false,0.61
CASE-000808,PERSON-002609,observed_associate,false,0.46
CASE-000808,PERSON-000473,observed_associate,false,0.42
CASE-000808,PERSON-000047,observed_associate,false,0.34
CASE-000808,PERSON-002938,suspect,true,1.0
CASE-000808,PERSON-000279,observed_associate,false,0.7
CASE-000808,PERSON-000217,observed_associate,false,0.33
CASE-000808,PERSON-002223,observed_associate,false,0.62
CASE-000808,PERSON-001768,observed_associate,false,0.74
CASE-000808,PERSON-000556,suspect,true,1.0
CASE-000808,PERSON-002205,suspect,true,1.0
CASE-000809,PERSON-002737,suspect,true,1.0
CASE-000809,PERSON-000473,observed_associate,false,0.27
CASE-000809,PERSON-000042,suspect,true,1.0
CASE-000809,PERSON-000275,observed_associate,false,0.35
CASE-000809,PERSON-000032,suspect,true,1.0
CASE-000809,PERSON-001141,suspect,true,1.0
CASE-000810,PERSON-000540,suspect,true,1.0
CASE-000810,PERSON-001262,suspect,true,1.0
CASE-000810,PERSON-000792,observed_associate,false,0.48
CASE-000810,PERSON-002618,observed_associate,false,0.44
CASE-000810,PERSON-001757,suspect,true,1.0
CASE-000811,PERSON-001425,suspect,true,1.0
CASE-000811,PERSON-002558,suspect,true,1.0
CASE-000811,PERSON-000397,observed_associate,false,0.4
CASE-000811,PERSON-000717,suspect,true,1.0
CASE-000811,PERSON-000667,suspect,true,1.0
CASE-000811,PERSON-001234,observed_associate,false,0.4
CASE-000811,PERSON-000622,suspect,true,1.0
CASE-000811,PERSON-002004,observed_associate,false,0.32
CASE-000811,PERSON-002215,suspect,true,1.0
CASE-000812,PERSON-001558,observed_associate,false,0.33
CASE-000812,PERSON-000540,suspect,true,1.0
CASE-000812,PERSON-001474,suspect,true,1.0
CASE-000812,PERSON-001115,suspect,true,1.0
CASE-000812,PERSON-001262,suspect,true,1.0
CASE-000812,PERSON-000267,observed_associate,false,0.42
CASE-000812,PERSON-002900,observed_associate,false,0.4
CASE-000812,PERSON-001757,observed_associate,false,0.38
CASE-000813,PERSON-001664,observed_associate,false,0.57
CASE-000813,PERSON-002675,observed_associate,false,0.72
CASE-000813,PERSON-002835,observed_associate,false,0.38
CASE-000813,PERSON-001805,suspect,true,1.0
CASE-000813,PERSON-000948,observed_associate,false,0.54
CASE-000813,PERSON-002757,observed_associate,false,0.4
CASE-000813,PERSON-000106,observed_associate,false,0.53
CASE-000813,PERSON-000230,observed_associate,false,0.36
CASE-000813,PERSON-002715,suspect,true,1.0
CASE-000814,PERSON-000862,suspect,true,1.0
CASE-000814,PERSON-000407,suspect,true,1.0
CASE-000814,PERSON-002417,suspect,true,1.0
CASE-000814,PERSON-001687,suspect,true,1.0
CASE-000814,PERSON-001758,suspect,true,1.0
CASE-000814,PERSON-002105,observed_associate,false,0.52
CASE-000814,PERSON-000207,suspect,true,1.0
CASE-000814,PERSON-000111,observed_associate,false,0.69
CASE-000814,PERSON-000103,observed_associate,false,0.32
CASE-000814,PERSON-001869,observed_associate,false,0.31
CASE-000815,PERSON-001349,observed_associate,false,0.32
CASE-000815,PERSON-001457,suspect,true,1.0
CASE-000815,PERSON-002748,suspect,true,1.0
CASE-000815,PERSON-001955,observed_associate,false,0.4
CASE-000815,PERSON-000819,suspect,true,1.0
CASE-000815,PERSON-001589,suspect,true,1.0
CASE-000815,PERSON-000898,suspect,true,1.0
CASE-000815,PERSON-002466,observed_associate,false,0.26
CASE-000815,PERSON-001326,suspect,true,1.0
CASE-000816,PERSON-000943,suspect,true,1.0
CASE-000816,PERSON-002397,observed_associate,false,0.31
CASE-000816,PERSON-001747,suspect,true,1.0
CASE-000816,PERSON-002846,observed_associate,false,0.59
CASE-000816,PERSON-002004,suspect,true,1.0
CASE-000816,PERSON-002304,suspect,true,1.0
CASE-000816,PERSON-001691,suspect,true,1.0
CASE-000816,PERSON-001847,observed_associate,false,0.59
CASE-000816,PERSON-001029,observed_associate,false,0.73
CASE-000817,PERSON-001542,suspect,true,1.0
CASE-000817,PERSON-002438,suspect,true,1.0
CASE-000817,PERSON-001363,suspect,true,1.0
